Economic_loss,Dislocation,Functionality,S
312295356.7,2358.375421,273.3369826,129
314266407.3,2350.471324,273.7154141,130
316237457.8,2343.670371,274.8021184,131
318208508.4,2337.902387,275.4109958,132
320179559,2332.964713,276.2756661,133
322150609.6,2328.575945,275.8814036,134
324121660.1,2324.402669,274.6528767,135
326092710.7,2320.535871,275.7765856,136
328063761.3,2317.040413,276.5183633,137
330034811.8,2313.933142,277.38212,138
332005862.4,2311.145754,278.9122824,139
294555901.6,2850.855132,312.5061585,140
296526952.2,2505.175326,277.0604321,141
298498002.7,2456.696399,273.6937654,142
300469053.3,2431.676449,271.8550351,143
302440103.9,2414.00537,270.695967,144
304411154.4,2399.23421,270.0686035,145
306382205,2386.894399,271.7671282,146
308353255.6,2376.326075,273.4761221,147
310324306.1,2366.992358,273.9419232,148
312295356.7,2358.375421,273.3369826,149
314266407.3,2350.471324,273.7154141,150
316237457.8,2343.670371,274.8021184,151
318208508.4,2337.902387,275.4109958,152
320179559,2332.964713,276.2756661,153
322150609.6,2328.575945,275.8814036,154
324121660.1,2324.402669,274.6528767,155
326092710.7,2320.535871,275.7765856,156
328063761.3,2317.040413,276.5183633,157
330034811.8,2313.933142,277.38212,158
332005862.4,2311.145754,278.9122824,159
294555901.6,2850.855132,312.5061585,160
296526952.2,2505.175326,277.0604321,161
298498002.7,2456.696399,273.6937654,162
300469053.3,2431.676915,271.9787095,163
302440103.9,2414.00537,270.695967,164
304411154.4,2399.23421,270.0686035,165
306382205,2386.894724,271.6345563,166
308353255.6,2376.322847,273.1649215,167
310324306.1,2366.992358,273.9419232,168
312295356.7,2358.375421,273.3369826,169
314266407.3,2350.471324,273.7154141,170
316237457.8,2343.670371,274.8021184,171
318208508.4,2337.902387,275.4109958,172
320179559,2332.964713,276.2756661,173
322150609.6,2328.575945,275.8814036,174
324121660.1,2324.402669,274.6528767,175
326092710.7,2320.535871,275.7765856,176
328063761.3,2317.040413,276.5183633,177
330034811.8,2313.933142,277.38212,178
332005862.4,2311.145754,278.9122824,179
294555901.6,2850.855132,312.5061585,180
296526952.2,2505.175326,277.0604321,181
298498002.7,2456.696399,273.6937654,182
300469053.3,2431.675393,271.7234961,183
302440103.9,2414.00537,270.695967,184
304411154.4,2399.23421,270.0686035,185
306382205,2386.892875,271.667585,186
308353255.6,2376.324947,273.4196296,187
310324306.1,2366.992358,273.9419232,188
312295356.7,2358.375421,273.3369826,189
314266407.3,2350.471324,273.7154141,190
316237457.8,2343.670371,274.8021184,191
318208508.4,2337.902387,275.4109958,192
320179559,2332.964437,276.420409,193
322150609.6,2328.575945,275.8814036,194
324121660.1,2324.402669,274.6528767,195
326092710.7,2320.535871,275.7765856,196
328063761.3,2317.040413,276.5183633,197
330034811.8,2313.933142,277.38212,198
332005862.4,2311.145754,278.9122824,199
294555901.6,2850.855132,312.5061585,200
296526952.2,2505.175178,277.1666484,201
298498002.7,2456.696399,273.6937654,202
300469053.3,2431.678433,271.7621988,203
302440103.9,2414.00537,270.695967,204
304411154.4,2399.232781,269.7985654,205
306382205,2386.893566,271.3870815,206
308353255.6,2376.32429,273.3496921,207
310324306.1,2366.992358,273.9419232,208
312295356.7,2358.375421,273.3369826,209
314266407.3,2350.471324,273.7154141,210
316237457.8,2343.670371,274.8021184,211
318208508.4,2337.902387,275.4109958,212
320179559,2332.965835,276.4011708,213
322150609.6,2328.575945,275.8814036,214
324121660.1,2324.402669,274.6528767,215
326092710.7,2320.535871,275.7765856,216
328063761.3,2317.040413,276.5183633,217
330034811.8,2313.933142,277.38212,218
332005862.4,2311.146494,279.0020013,219
294555901.6,2850.855132,312.5061585,220
296526952.2,2505.174907,277.1596119,221
298498002.7,2456.696399,273.6937654,222
300469053.3,2431.708613,272.8073932,223
302440103.9,2414.083479,272.8073932,224
304411154.4,2399.35576,272.8073932,225
306382205,2386.921676,272.8073932,226
308353255.6,2376.325455,273.2604883,227
310324306.1,2366.992358,273.9419232,228
312295356.7,2358.375421,273.3369826,229
314266407.3,2350.471324,273.7154141,230
316237457.8,2343.670371,274.8021184,231
318208508.4,2337.902387,275.4109958,232
320179559,2332.964521,276.2114617,233
322150609.6,2328.575766,275.6165937,234
324121660.1,2324.402381,275.227897,235
326092710.7,2320.537297,275.6961281,236
328063761.3,2317.041069,276.537419,237
330034811.8,2313.933142,277.38212,238
332005862.4,2311.146503,278.9618249,239
294555901.6,2850.855132,312.5061585,240
296526952.2,2505.175633,277.3670027,241
298498002.7,2457.935518,277.2157279,242
300469053.3,2433.319927,277.2157279,243
302440103.9,2415.205223,277.2157279,244
304411154.4,2400.404057,277.2157279,245
306382205,2387.938721,277.2157279,246
308353255.6,2377.19383,277.2157279,247
310324306.1,2367.540167,277.2157279,248
312295356.7,2358.940314,277.2157279,249
314266407.3,2351.112691,277.2157279,250
316237457.8,2344.001344,277.2157279,251
318208508.4,2338.015497,277.2157279,252
320179559,2332.994595,277.2157279,253
322150609.6,2328.606074,277.2157279,254
324121660.1,2324.480243,277.2157279,255
326092710.7,2320.612002,277.2157279,256
328063761.3,2317.053409,277.2157279,257
330034811.8,2313.932387,277.2334667,258
332005862.4,2311.145189,279.0235994,259
294555901.6,2850.855132,312.5061585,260
296526952.2,2507.456043,281.6240627,261
298498002.7,2462.775864,281.6240627,262
300469053.3,2437.305014,281.6240627,263
302440103.9,2418.634651,281.6240627,264
304411154.4,2403.595499,281.6240627,265
306382205,2390.798996,281.6240627,266
308353255.6,2379.765312,281.6240627,267
310324306.1,2370.073966,281.6240627,268
312295356.7,2361.467132,281.6240627,269
314266407.3,2353.894736,281.6240627,270
316237457.8,2346.856296,281.6240627,271
318208508.4,2340.378441,281.6240627,272
320179559,2334.651637,281.6240627,273
322150609.6,2329.7373,281.6240627,274
324121660.1,2325.533277,281.6240627,275
326092710.7,2321.743257,281.6240627,276
328063761.3,2318.387434,281.6240627,277
330034811.8,2315.409772,281.6240627,278
332005862.4,2312.801898,281.6240627,279
294555901.6,2850.855132,312.5061585,280
296526952.2,2513.211701,286.0323974,281
298498002.7,2470.114253,286.0323974,282
300469053.3,2443.689542,286.0323974,283
302440103.9,2424.489761,286.0323974,284
304411154.4,2409.302704,286.0323974,285
306382205,2396.037986,286.0323974,286
308353255.6,2384.630712,286.0323974,287
310324306.1,2374.964549,286.0323974,288
312295356.7,2366.369899,286.0323974,289
314266407.3,2358.781252,286.0323974,290
316237457.8,2351.911452,286.0323974,291
318208508.4,2345.580101,286.0323974,292
320179559,2339.879176,286.0323974,293
322150609.6,2334.841706,286.0323974,294
324121660.1,2330.526728,286.0323974,295
326092710.7,2326.718938,286.0323974,296
328063761.3,2323.442903,286.0323974,297
330034811.8,2320.809719,286.0323974,298
332005862.4,2318.777278,286.0323974,299
294555901.6,2850.855132,312.5061585,300
296526952.2,2520.987151,290.4407321,301
298498002.7,2478.935629,290.4407321,302
300469053.3,2451.94014,290.4407321,303
302440103.9,2432.478003,290.4407321,304
304411154.4,2416.867808,290.4407321,305
306382205,2403.730803,290.4407321,306
308353255.6,2392.318984,290.4407321,307
310324306.1,2382.54663,290.4407321,308
312295356.7,2373.714151,290.4407321,309
314266407.3,2366.011573,290.4407321,310
316237457.8,2359.28678,290.4407321,311
318208508.4,2353.130296,290.4407321,312
320179559,2347.332643,290.4407321,313
322150609.6,2342.303383,290.4407321,314
324121660.1,2338.089891,290.4407321,315
326092710.7,2334.460088,290.4407321,316
328063761.3,2331.298719,290.4407321,317
330034811.8,2328.549582,290.4407321,318
332005862.4,2326.428551,290.4407321,319
294555901.6,2850.855132,312.5061585,320
296526952.2,2529.96536,294.8490668,321
298498002.7,2488.623627,294.8490668,322
300469053.3,2461.684862,294.8490668,323
302440103.9,2441.801151,294.8490668,324
304411154.4,2426.04967,294.8490668,325
306382205,2412.786693,294.8490668,326
308353255.6,2401.384487,294.8490668,327
310324306.1,2391.485026,294.8490668,328
312295356.7,2382.645906,294.8490668,329
314266407.3,2374.804139,294.8490668,330
316237457.8,2368.051574,294.8490668,331
318208508.4,2361.950887,294.8490668,332
320179559,2356.273012,294.8490668,333
322150609.6,2351.113562,294.8490668,334
324121660.1,2346.889579,294.8490668,335
326092710.7,2343.236993,294.8490668,336
328063761.3,2340.118231,294.8490668,337
330034811.8,2337.441297,294.8490668,338
332005862.4,2335.182495,294.8490668,339
294555901.6,2850.855132,312.5061585,340
296526952.2,2540.186377,299.2574015,341
298498002.7,2498.948208,299.2574015,342
300469053.3,2472.084875,299.2574015,343
302440103.9,2452.074056,299.2574015,344
304411154.4,2436.206057,299.2574015,345
306382205,2422.823382,299.2574015,346
308353255.6,2411.37639,299.2574015,347
310324306.1,2401.341568,299.2574015,348
312295356.7,2392.456491,299.2574015,349
314266407.3,2384.605681,299.2574015,350
316237457.8,2377.684441,299.2574015,351
318208508.4,2371.574683,299.2574015,352
320179559,2365.992101,299.2574015,353
322150609.6,2360.839184,299.2574015,354
324121660.1,2356.438988,299.2574015,355
326092710.7,2352.763578,299.2574015,356
328063761.3,2349.598682,299.2574015,357
330034811.8,2346.912603,299.2574015,358
332005862.4,2344.702605,299.2574015,359
294555901.6,2850.855132,312.5061585,360
296526952.2,2553.426013,303.6657362,361
298498002.7,2510.424033,303.6657362,362
300469053.3,2483.394875,303.6657362,363
302440103.9,2463.098058,303.6657362,364
304411154.4,2446.995004,303.6657362,365
306382205,2433.583807,303.6657362,366
308353255.6,2422.061217,303.6657362,367
310324306.1,2411.908862,303.6657362,368
312295356.7,2402.948775,303.6657362,369
314266407.3,2395.004642,303.6657362,370
316237457.8,2387.984668,303.6657362,371
318208508.4,2381.826659,303.6657362,372
320179559,2376.283887,303.6657362,373
322150609.6,2371.10653,303.6657362,374
324121660.1,2366.578806,303.6657362,375
326092710.7,2362.833433,303.6657362,376
328063761.3,2359.596061,303.6657362,377
330034811.8,2356.855245,303.6657362,378
332005862.4,2354.603577,303.6657362,379
294555901.6,2850.855132,312.5061585,380
296526952.2,2572.708961,308.0740709,381
298498002.7,2524.638883,308.0740709,382
300469053.3,2496.374177,308.0740709,383
302440103.9,2475.587921,308.0740709,384
304411154.4,2458.962957,308.0740709,385
306382205,2445.134119,308.0740709,386
308353255.6,2433.335002,308.0740709,387
310324306.1,2422.967346,308.0740709,388
312295356.7,2413.879482,308.0740709,389
314266407.3,2405.81167,308.0740709,390
316237457.8,2398.670612,308.0740709,391
318208508.4,2392.425825,308.0740709,392
320179559,2386.792993,308.0740709,393
322150609.6,2381.547617,308.0740709,394
324121660.1,2376.924564,308.0740709,395
326092710.7,2373.112273,308.0740709,396
328063761.3,2369.811324,308.0740709,397
330034811.8,2367.018837,308.0740709,398
332005862.4,2364.727015,308.0740709,399
