Economic_loss,Dislocation,Functionality,S
358116440.1,2855.52907,381.1581813,63
359273345.7,2820.639544,377.7936099,64
360430251.2,2790.084889,375.1228024,65
361587156.8,2765.349326,373.8507973,66
362744062.4,2744.809212,371.8423839,67
363900967.9,2728.009789,370.6022518,68
365057873.5,2713.454071,369.7093009,69
366214779.1,2700.64888,368.9366098,70
367371684.7,2688.805946,366.8366568,71
368528590.2,2677.449073,364.4860843,72
369685495.8,2666.640286,363.615208,73
370842401.4,2656.473907,362.9122777,74
371999306.9,2647.027519,362.5486153,75
373156212.5,2638.358154,362.3548207,76
374313118.1,2630.229935,362.1730647,77
375470023.6,2622.901092,362.0900343,78
376626929.2,2618.048543,362.5074826,79
354645723.4,3083.111089,397.9674945,80
355802629,2948.167673,387.3081352,81
356959534.5,2895.678571,384.2985382,82
358116440.1,2855.52907,381.1581813,83
359273345.7,2820.639544,377.7936099,84
360430251.2,2790.084086,375.1161276,85
361587156.8,2765.349021,373.8255101,86
362744062.4,2744.809211,371.8183987,87
363900967.9,2728.010286,370.7818326,88
365057873.5,2713.452864,369.865135,89
366214779.1,2700.64888,368.9366098,90
367371684.7,2688.805946,366.8366568,91
368528590.2,2677.449073,364.4860843,92
369685495.8,2666.640286,363.615208,93
370842401.4,2656.473907,362.9122777,94
371999306.9,2647.027519,362.5486153,95
373156212.5,2638.358154,362.3548207,96
374313118.1,2630.229935,362.1730647,97
375470023.6,2622.901092,362.0900343,98
376626929.2,2618.048543,362.5074826,99
354645723.4,3083.111089,397.9674945,100
355802629,2948.167673,387.3081352,101
356959534.5,2895.678571,384.2985382,102
358116440.1,2855.52907,381.1581813,103
359273345.7,2820.639544,377.7936099,104
360430251.2,2790.084889,375.1228024,105
361587156.8,2765.349021,373.8255101,106
362744062.4,2744.809211,371.8183987,107
363900967.9,2728.010286,370.7818326,108
365057873.5,2713.452864,369.865135,109
366214779.1,2700.64888,368.9366098,110
367371684.7,2688.805946,366.8366568,111
368528590.2,2677.449073,364.4860843,112
369685495.8,2666.640286,363.615208,113
370842401.4,2656.473907,362.9122777,114
371999306.9,2647.027519,362.5486153,115
373156212.5,2638.358154,362.3548207,116
374313118.1,2630.229935,362.1730647,117
375470023.6,2622.901092,362.0900343,118
376626929.2,2618.048543,362.5074826,119
354645723.4,3083.111089,397.9674945,120
355802629,2948.167673,387.3081352,121
356959534.5,2895.678571,384.2985382,122
358116440.1,2855.52907,381.1581813,123
359273345.7,2820.639544,377.7405933,124
360430251.2,2790.084889,375.1228024,125
361587156.8,2765.349021,373.8255101,126
362744062.4,2744.809211,371.8183987,127
363900967.9,2728.010286,370.7818326,128
365057873.5,2713.452864,369.865135,129
366214779.1,2700.64888,368.9366098,130
367371684.7,2688.805946,366.8366568,131
368528590.2,2677.449073,364.4860843,132
369685495.8,2666.640286,363.615208,133
370842401.4,2656.473907,362.9122777,134
371999306.9,2647.027519,362.5486153,135
373156212.5,2638.358154,362.3548207,136
374313118.1,2630.229935,362.1730647,137
375470023.6,2622.901092,362.0900343,138
376626929.2,2618.048543,362.5074826,139
354645723.4,3083.111089,397.9674945,140
355802629,2948.167673,387.3081352,141
356959534.5,2895.678571,384.2985382,142
358116440.1,2855.52907,381.1581813,143
359273345.7,2820.64043,377.8061535,144
360430251.2,2790.084889,375.1228024,145
361587156.8,2765.349021,373.8255101,146
362744062.4,2744.809211,371.8183987,147
363900967.9,2728.010286,370.7818326,148
365057873.5,2713.454065,369.6991205,149
366214779.1,2700.64888,368.9366098,150
367371684.7,2688.805946,366.8366568,151
368528590.2,2677.449073,364.4860843,152
369685495.8,2666.640286,363.615208,153
370842401.4,2656.473907,362.9122777,154
371999306.9,2647.027519,362.5486153,155
373156212.5,2638.358154,362.3548207,156
374313118.1,2630.229935,362.1730647,157
375470023.6,2622.901092,362.0900343,158
376626929.2,2618.048543,362.5074826,159
354645723.4,3083.111089,397.9674945,160
355802629,2948.167673,387.3081352,161
356959534.5,2895.678571,383.9649004,162
358116440.1,2855.52907,381.1857901,163
359273345.7,2820.64043,377.8061535,164
360430251.2,2790.084889,375.1228024,165
361587156.8,2765.349021,373.8255101,166
362744062.4,2744.809211,371.8183987,167
363900967.9,2728.010286,370.7818326,168
365057873.5,2713.454065,369.6991205,169
366214779.1,2700.64888,368.9366098,170
367371684.7,2688.805946,366.8366568,171
368528590.2,2677.449073,364.4860843,172
369685495.8,2666.640286,363.615208,173
370842401.4,2656.473907,362.9122777,174
371999306.9,2647.027519,362.5486153,175
373156212.5,2638.358154,362.3548207,176
374313118.1,2630.229935,362.1730647,177
375470023.6,2622.901092,362.0900343,178
376626929.2,2618.048543,362.5074826,179
354645723.4,3083.111089,397.9674945,180
355802629,2948.167673,387.3081352,181
356959534.5,2895.678571,384.2024836,182
358116440.1,2855.528274,381.1847639,183
359273345.7,2820.639544,377.7619249,184
360430251.2,2790.084347,375.1309167,185
361587156.8,2765.349584,373.9284842,186
362744062.4,2744.809621,371.9453638,187
363900967.9,2728.009571,370.7779444,188
365057873.5,2713.454126,369.7991225,189
366214779.1,2700.64888,368.9366098,190
367371684.7,2688.804609,366.8428396,191
368528590.2,2677.449988,364.2972973,192
369685495.8,2666.639868,363.8157798,193
370842401.4,2656.473641,363.0749018,194
371999306.9,2647.029678,362.4374357,195
373156212.5,2638.355916,362.2973013,196
374313118.1,2630.231845,362.1011358,197
375470023.6,2622.900096,362.1510932,198
376626929.2,2618.045183,362.6567368,199
354645723.4,3083.111089,397.9674945,200
355802629,2948.167673,387.3081352,201
356959534.5,2895.678598,384.3202578,202
358116440.1,2855.528274,381.1859197,203
359273345.7,2820.639631,377.7142332,204
360430251.2,2790.084271,375.1182451,205
361587156.8,2765.349008,373.8373413,206
362744062.4,2744.809931,371.8477609,207
363900967.9,2728.010532,370.7744662,208
365057873.5,2713.453639,369.9284125,209
366214779.1,2700.64869,368.7607314,210
367371684.7,2688.80478,366.7983836,211
368528590.2,2677.460236,364.9917867,212
369685495.8,2666.728753,364.9917867,213
370842401.4,2656.73576,364.9917867,214
371999306.9,2647.51801,364.9917867,215
373156212.5,2638.981156,364.9917867,216
374313118.1,2631.171545,364.9917867,217
375470023.6,2624.083044,364.9917867,218
376626929.2,2619.023825,364.9917867,219
354645723.4,3083.111089,397.9674945,220
355802629,2948.167607,387.2976997,221
356959534.5,2895.678598,384.3606924,222
358116440.1,2855.528274,381.1610674,223
359273345.7,2820.64043,377.6823308,224
360430251.2,2790.087252,375.3340042,225
361587156.8,2765.349887,373.9537874,226
362744062.4,2744.809579,371.913611,227
363900967.9,2728.009871,370.807409,228
365057873.5,2713.454936,369.9024488,229
366214779.1,2700.648935,368.8468429,230
367371684.7,2688.907708,368.282023,231
368528590.2,2678.055093,368.282023,232
369685495.8,2667.892938,368.282023,233
370842401.4,2658.538946,368.282023,234
371999306.9,2649.847176,368.282023,235
373156212.5,2641.860682,368.282023,236
374313118.1,2634.497263,368.282023,237
375470023.6,2627.846391,368.282023,238
376626929.2,2622.569288,368.282023,239
354645723.4,3083.111089,397.9674945,240
355802629,2948.167673,387.3081352,241
356959534.5,2895.678571,384.1695876,242
358116440.1,2855.528382,381.1100907,243
359273345.7,2820.640232,377.7397897,244
360430251.2,2790.084788,375.1838278,245
361587156.8,2765.349571,373.9404167,246
362744062.4,2744.809949,371.8854969,247
363900967.9,2728.061891,371.5722592,248
365057873.5,2713.740548,371.5722592,249
366214779.1,2701.245097,371.5722592,250
367371684.7,2690.030249,371.5722592,251
368528590.2,2679.819477,371.5722592,252
369685495.8,2670.331787,371.5722592,253
370842401.4,2661.688864,371.5722592,254
371999306.9,2653.771354,371.5722592,255
373156212.5,2646.461884,371.5722592,256
374313118.1,2639.88991,371.5722592,257
375470023.6,2633.969376,371.5722592,258
376626929.2,2628.754219,371.5722592,259
354645723.4,3083.111089,397.9674945,260
355802629,2948.167607,387.2976997,261
356959534.5,2895.678598,384.2825386,262
358116440.1,2855.528274,381.1847639,263
359273345.7,2820.639631,377.6623858,264
360430251.2,2790.085611,375.2376918,265
361587156.8,2765.448896,374.8624955,266
362744062.4,2745.88684,374.8624955,267
363900967.9,2729.879961,374.8624955,268
365057873.5,2716.000006,374.8624955,269
366214779.1,2703.870532,374.8624955,270
367371684.7,2693.140795,374.8624955,271
368528590.2,2683.447209,374.8624955,272
369685495.8,2674.626061,374.8624955,273
370842401.4,2666.473177,374.8624955,274
371999306.9,2659.178106,374.8624955,275
373156212.5,2652.598878,374.8624955,276
374313118.1,2646.855376,374.8624955,277
375470023.6,2641.843336,374.8624955,278
376626929.2,2637.397324,374.8624955,279
354645723.4,3083.111089,397.9674945,280
355802629,2948.167607,387.2976997,281
356959534.5,2895.678571,384.189173,282
358116440.1,2855.52844,381.1864734,283
359273345.7,2820.650441,378.1527317,284
360430251.2,2791.738951,378.1527317,285
361587156.8,2768.459277,378.1527317,286
362744062.4,2749.82632,378.1527317,287
363900967.9,2734.29269,378.1527317,288
365057873.5,2720.928584,378.1527317,289
366214779.1,2709.174936,378.1527317,290
367371684.7,2698.718912,378.1527317,291
368528590.2,2689.42274,378.1527317,292
369685495.8,2681.03282,378.1527317,293
370842401.4,2673.43038,378.1527317,294
371999306.9,2666.620123,378.1527317,295
373156212.5,2660.773763,378.1527317,296
374313118.1,2655.751529,378.1527317,297
375470023.6,2651.504802,378.1527317,298
376626929.2,2647.840426,378.1527317,299
354645723.4,3083.111089,397.9674945,300
355802629,2948.167607,387.2976997,301
356959534.5,2895.678571,384.2793638,302
358116440.1,2855.533562,381.4429679,303
359273345.7,2822.667337,381.4429679,304
360430251.2,2795.93554,381.4429679,305
361587156.8,2774.53922,381.4429679,306
362744062.4,2756.580512,381.4429679,307
363900967.9,2741.209959,381.4429679,308
365057873.5,2728.175131,381.4429679,309
366214779.1,2716.687021,381.4429679,310
367371684.7,2706.500681,381.4429679,311
368528590.2,2697.678054,381.4429679,312
369685495.8,2689.899381,381.4429679,313
370842401.4,2683.008914,381.4429679,314
371999306.9,2676.801181,381.4429679,315
373156212.5,2671.3632,381.4429679,316
374313118.1,2666.740761,381.4429679,317
375470023.6,2663.090936,381.4429679,318
376626929.2,2660.079042,381.4429679,319
354645723.4,3083.111089,397.9674945,320
355802629,2948.167673,387.3081352,321
356959534.5,2895.687334,384.7332042,322
358116440.1,2857.582888,384.7332042,323
359273345.7,2827.136691,384.7332042,324
360430251.2,2802.528951,384.7332042,325
361587156.8,2782.238446,384.7332042,326
362744062.4,2765.152097,384.7332042,327
363900967.9,2750.415925,384.7332042,328
365057873.5,2737.649241,384.7332042,329
366214779.1,2726.541494,384.7332042,330
367371684.7,2716.830255,384.7332042,331
368528590.2,2708.381178,384.7332042,332
369685495.8,2701.034355,384.7332042,333
370842401.4,2694.626012,384.7332042,334
371999306.9,2688.924774,384.7332042,335
373156212.5,2683.832134,384.7332042,336
374313118.1,2679.430126,384.7332042,337
375470023.6,2676.183638,384.7332042,338
376626929.2,2673.438138,384.7332042,339
354645723.4,3083.111089,397.9674945,340
355802629,2948.248416,388.0234404,341
356959534.5,2898.384807,388.0234404,342
358116440.1,2863.153295,388.0234404,343
359273345.7,2834.127698,388.0234404,344
360430251.2,2810.897345,388.0234404,345
361587156.8,2791.677708,388.0234404,346
362744062.4,2775.41773,388.0234404,347
363900967.9,2761.288222,388.0234404,348
365057873.5,2749.078479,388.0234404,349
366214779.1,2738.359907,388.0234404,350
367371684.7,2729.14565,388.0234404,351
368528590.2,2721.092135,388.0234404,352
369685495.8,2714.038214,388.0234404,353
370842401.4,2707.973829,388.0234404,354
371999306.9,2702.536153,388.0234404,355
373156212.5,2697.776839,388.0234404,356
374313118.1,2693.700682,388.0234404,357
375470023.6,2690.351148,388.0234404,358
376626929.2,2687.861201,388.0234404,359
354645723.4,3083.111089,397.9674945,360
355802629,2951.434149,391.3136767,361
356959534.5,2905.897496,391.3136767,362
358116440.1,2871.455417,391.3136767,363
359273345.7,2843.490696,391.3136767,364
360430251.2,2821.403924,391.3136767,365
361587156.8,2802.981801,391.3136767,366
362744062.4,2787.196393,391.3136767,367
363900967.9,2773.615559,391.3136767,368
365057873.5,2761.805546,391.3136767,369
366214779.1,2751.542201,391.3136767,370
367371684.7,2742.529978,391.3136767,371
368528590.2,2734.797606,391.3136767,372
369685495.8,2728.136659,391.3136767,373
370842401.4,2722.33982,391.3136767,374
371999306.9,2717.143874,391.3136767,375
373156212.5,2712.686465,391.3136767,376
374313118.1,2708.803923,391.3136767,377
375470023.6,2705.460145,391.3136767,378
376626929.2,2703.056395,391.3136767,379
354645723.4,3083.111089,397.9674945,380
355802629,2959.786189,394.6039129,381
356959534.5,2915.425649,394.6039129,382
358116440.1,2881.825959,394.6039129,383
359273345.7,2855.024594,394.6039129,384
360430251.2,2833.899638,394.6039129,385
361587156.8,2815.987899,394.6039129,386
362744062.4,2800.661958,394.6039129,387
363900967.9,2787.808662,394.6039129,388
365057873.5,2776.322035,394.6039129,389
366214779.1,2766.158602,394.6039129,390
367371684.7,2757.180905,394.6039129,391
368528590.2,2749.626004,394.6039129,392
369685495.8,2743.162952,394.6039129,393
370842401.4,2737.543876,394.6039129,394
371999306.9,2732.564265,394.6039129,395
373156212.5,2728.348879,394.6039129,396
374313118.1,2724.639697,394.6039129,397
375470023.6,2721.553765,394.6039129,398
376626929.2,2719.06042,394.6039129,399
