guid,LS_0,LS_1,LS_2,DS_0,DS_1,DS_2,DS_3,hazard,rmv,year_built,struct_typ,econ_loss,repair
5d5cc72a-7b44-4f8a-9b1b-cb7881701be0,0.5567474345,0.1664511122,0.0285843948,0.4432525655,0.3902963223,0.1378667174,0.0285843948,Earthquake+Tsunami,113606.0,1986,W1,18661.47171682244,53.1742309043138
0753b1ba-3a97-4a51-b140-913e10549c7e,0.6352273005,0.2372744183,0.0586859753,0.3647726995,0.3979528821999999,0.178588443,0.0586859753,Earthquake+Tsunami,84620.0,1938,W1,18155.01635994227,73.99759738263234
86725b35-22a4-4795-b031-ed5b0d046be6,0.4775453989,0.0924509064,0.018047862,0.5224546011,0.3850944924999999,0.0744030444,0.018047862,Earthquake+Tsunami,180006.0,1989,W2,21504.717321357377,35.77715303567132
d78ae0cf-1be4-47fa-9c53-4f0f48606a59,0.8355116844,0.3304474229,0.0798293314,0.1644883156,0.5050642615000001,0.2506180915,0.0798293314,Earthquake+Tsunami,237603.0,1998,RC,68618.2615465029,100.89878552221256
881841cd-0031-497c-94b5-ed388dbc5ac4,0.6352273005,0.2372744183,0.0586859753,0.3647726995,0.3979528821999999,0.178588443,0.0586859753,Earthquake+Tsunami,36125.0,1946,W1,7750.5313874133135,73.99759738263234
5c02daeb-e89d-4064-be22-c64a37f38b3a,0.8355116844,0.3304474229,0.0798293314,0.1644883156,0.5050642615000001,0.2506180915,0.0798293314,Earthquake+Tsunami,269368.0,1998,RC,77791.79503734545,100.89878552221256
f11c643d-7244-4184-bba0-4bb725b394f7,0.8355116844,0.3304474229,0.0798293314,0.1644883156,0.5050642615000001,0.2506180915,0.0798293314,Earthquake+Tsunami,256662.0,1998,RC,74122.38164100843,100.89878552221256
80449d79-bf5a-48a5-8dc7-b6790f529940,0.478726068,0.1071040823,0.0120568094,0.5212739319999999,0.3716219857,0.0950472729,0.0120568094,Earthquake+Tsunami,186263.0,1996,W2,22972.729595998604,37.085612951330134
596d1fa1-9d25-49dc-bd7a-2040b161b383,0.899935172,0.5337110704,0.1939758609,0.100064828,0.3662241015999999,0.3397352095,0.1939758609,Earthquake+Tsunami,301753.0,1926,RC,126343.28704486502,160.90185299589587
1664a263-f670-4485-8fa2-fb8c77030b3a,0.8355116844,0.3304474229,0.0798293314,0.1644883156,0.5050642615000001,0.2506180915,0.0798293314,Earthquake+Tsunami,250009.0,2000,RC,72201.03681763126,100.89878552221256
db74bbb6-85a3-4a97-af41-007d90214aed,0.8355116844,0.3304474229,0.0798293314,0.1644883156,0.5050642615000001,0.2506180915,0.0798293314,Earthquake+Tsunami,269368.0,1998,RC,77791.79503734545,100.89878552221256
0b7f16ca-01fb-4294-b472-5ec1db9a26dd,0.8355116844,0.3304474229,0.0798293314,0.1644883156,0.5050642615000001,0.2506180915,0.0798293314,Earthquake+Tsunami,256662.0,1998,RC,74122.38164100843,100.89878552221256
fef5182e-9b86-471b-9ffb-69f9d8e99fb0,0.6352273005,0.2372744183,0.0586859753,0.3647726995,0.3979528821999999,0.178588443,0.0586859753,Earthquake+Tsunami,35982.0,1931,W1,7719.851083236148,73.99759738263234
ba14e384-c770-4ed8-a6c4-d8498a4dd771,0.8355116844,0.3304474229,0.0798293314,0.1644883156,0.5050642615000001,0.2506180915,0.0798293314,Earthquake+Tsunami,269368.0,1998,RC,77791.79503734545,100.89878552221256
e97e5a4d-a068-4546-a6e7-1cfd6989bb72,0.8355116844,0.3304474229,0.0798293314,0.1644883156,0.5050642615000001,0.2506180915,0.0798293314,Earthquake+Tsunami,269368.0,1998,RC,77791.79503734545,100.89878552221256
d075003f-8e91-4044-8af1-678741f1df7e,0.8355116844,0.3304474229,0.0798293314,0.1644883156,0.5050642615000001,0.2506180915,0.0798293314,Earthquake+Tsunami,256662.0,1998,RC,74122.38164100843,100.89878552221256
805cddb6-6e1d-490b-b6cb-9100767ac46d,0.899935172,0.5337110704,0.1939758609,0.100064828,0.3662241015999999,0.3397352095,0.1939758609,Earthquake+Tsunami,172824.0,1963,RC,72361.01129149256,160.90185299589587
e4a34549-46d6-4d57-b03c-1f422073bf5c,0.8355116844,0.3304474229,0.0798293314,0.1644883156,0.5050642615000001,0.2506180915,0.0798293314,Earthquake+Tsunami,284505.0,2000,RC,82163.26604162322,100.89878552221256
08942854-8c7e-44b1-9abf-a139854154bc,0.5710306949,0.1441440744,0.0307106811,0.4289693051,0.4268866205,0.1134333932999999,0.0307106811,Earthquake+Tsunami,88843.0,1904,W2,14067.42300914674,50.297850112873355
8a059bc2-462e-484f-8def-3ebdff172a07,0.899935172,0.5337110704,0.1939758609,0.100064828,0.3662241015999999,0.3397352095,0.1939758609,Earthquake+Tsunami,192027.0,1940,RC,80401.26322311391,160.90185299589587
62a79f00-2f58-4df7-bb94-12335d44ca53,0.899935172,0.5337110704,0.1939758609,0.100064828,0.3662241015999999,0.3397352095,0.1939758609,Earthquake+Tsunami,175897.0,1963,RC,73647.66932335593,160.90185299589587
f6a1250a-fb3f-4f32-843e-0df747026d63,0.8355116844,0.3304474229,0.0798293314,0.1644883156,0.5050642615000001,0.2506180915,0.0798293314,Earthquake+Tsunami,224897.0,1998,RC,64948.84815016587,100.89878552221256
8fa52e49-2c10-41cb-ac2f-9443caa205ba,0.899935172,0.5337110704,0.1939758609,0.100064828,0.3662241015999999,0.3397352095,0.1939758609,Earthquake+Tsunami,199708.0,1920,RC,83617.28025622248,160.90185299589587
077a6df0-c595-4f65-9463-f004c181188d,0.899935172,0.5337110704,0.1939758609,0.100064828,0.3662241015999999,0.3397352095,0.1939758609,Earthquake+Tsunami,172824.0,1963,RC,72361.01129149256,160.90185299589587
844dd73c-2657-45fb-af9f-125192a1b7b3,0.8355116844,0.3304474229,0.0798293314,0.1644883156,0.5050642615000001,0.2506180915,0.0798293314,Earthquake+Tsunami,269368.0,1998,RC,77791.79503734545,100.89878552221256
1ca6e63e-5e6d-404b-98be-14f3ca0d9085,0.647896415,0.2509373203,0.062626202,0.352103585,0.3969590946999999,0.1883111182999999,0.062626202,Earthquake+Tsunami,24756.0,1979,RC,5526.130236342185,77.55067757270632
ef9ad332-da9e-42d5-8204-7c3cf2430cf4,0.899935172,0.5337110704,0.1939758609,0.100064828,0.3662241015999999,0.3397352095,0.1939758609,Earthquake+Tsunami,158742.0,1920,RC,66464.91028117687,160.90185299589587
6b1e2a36-3beb-48f2-803c-e3f663cb3ace,0.8355116844,0.3304474229,0.0798293314,0.1644883156,0.5050642615000001,0.2506180915,0.0798293314,Earthquake+Tsunami,269368.0,1998,RC,77791.79503734545,100.89878552221256
d449065f-f378-4dc0-add4-7fcb893e9a24,0.899935172,0.5337110704,0.1939758609,0.100064828,0.3662241015999999,0.3397352095,0.1939758609,Earthquake+Tsunami,174764.0,1947,RC,73173.28482934317,160.90185299589587
d706f067-508f-4f40-83a1-5ce33ed9bdd8,0.8355116844,0.3304474229,0.0798293314,0.1644883156,0.5050642615000001,0.2506180915,0.0798293314,Earthquake+Tsunami,284505.0,2000,RC,82163.26604162322,100.89878552221256
f9749994-ea62-49be-8424-064f0a1c3898,0.899935172,0.5337110704,0.1939758609,0.100064828,0.3662241015999999,0.3397352095,0.1939758609,Earthquake+Tsunami,175897.0,1963,RC,73647.66932335593,160.90185299589587
a8416ee4-94d6-47f7-afc6-a3f816217479,0.5710306949,0.1441440744,0.0307106811,0.4289693051,0.4268866205,0.1134333932999999,0.0307106811,Earthquake+Tsunami,339911.0,1977,W2,53821.59340029127,50.297850112873355
9176a527-9ec9-4e93-94e6-29941305f93c,0.899935172,0.5337110704,0.1939758609,0.100064828,0.3662241015999999,0.3397352095,0.1939758609,Earthquake+Tsunami,204829.0,1920,RC,85761.43117752817,160.90185299589587
da093b02-e3a5-4076-a06b-d9173f27dd5f,0.899935172,0.5337110704,0.1939758609,0.100064828,0.3662241015999999,0.3397352095,0.1939758609,Earthquake+Tsunami,68105.0,1963,RC,28515.406853255918,160.90185299589587
33fecb1d-a49c-436d-8e60-020133f97859,0.899935172,0.5337110704,0.1939758609,0.100064828,0.3662241015999999,0.3397352095,0.1939758609,Earthquake+Tsunami,175897.0,1963,RC,73647.66932335593,160.90185299589587
ec1ec0c4-edfb-4582-ae8e-e27ec48158db,0.8355116844,0.3304474229,0.0798293314,0.1644883156,0.5050642615000001,0.2506180915,0.0798293314,Earthquake+Tsunami,224897.0,1998,RC,64948.84815016587,100.89878552221256
7fb64976-37fd-4cbd-b899-07240e0f1dc7,0.8355116844,0.3304474229,0.0798293314,0.1644883156,0.5050642615000001,0.2506180915,0.0798293314,Earthquake+Tsunami,275721.0,1998,RC,79626.50173551396,100.89878552221256
13251f3e-1cc1-448c-a07d-6c604d1b4b97,0.899935172,0.5337110704,0.1939758609,0.100064828,0.3662241015999999,0.3397352095,0.1939758609,Earthquake+Tsunami,68105.0,1940,RC,28515.406853255918,160.90185299589587
889069b7-73f8-4e57-8014-1cec4f2d9b50,0.8355116844,0.3304474229,0.0798293314,0.1644883156,0.5050642615000001,0.2506180915,0.0798293314,Earthquake+Tsunami,275721.0,1998,RC,79626.50173551396,100.89878552221256
16aa27a3-a965-4122-9f55-65b07e51a00e,0.6352273005,0.2372744183,0.0586859753,0.3647726995,0.3979528821999999,0.178588443,0.0586859753,Earthquake+Tsunami,142460.0,1904,W1,30564.44848306991,73.99759738263234
8efa52f7-6cd2-4d91-a2cf-982933021056,0.899935172,0.5337110704,0.1939758609,0.100064828,0.3662241015999999,0.3397352095,0.1939758609,Earthquake+Tsunami,158742.0,1920,RC,66464.91028117687,160.90185299589587
a75060a5-4d0f-4573-bebb-e175d1e1b2dd,0.899935172,0.5337110704,0.1939758609,0.100064828,0.3662241015999999,0.3397352095,0.1939758609,Earthquake+Tsunami,323886.0,1963,RC,135610.32323726077,160.90185299589587
758063c8-609e-4bb4-aa42-13cfa67461b7,0.899935172,0.5337110704,0.1939758609,0.100064828,0.3662241015999999,0.3397352095,0.1939758609,Earthquake+Tsunami,175897.0,1963,RC,73647.66932335593,160.90185299589587
b9b7b3bb-8763-4634-9409-3e45ce0d8c1a,0.7279969864,0.3496380541,0.0962787971,0.2720030136,0.3783589323,0.253359257,0.0962787971,Earthquake+Tsunami,20991.0,1945,RC,6003.5132871796695,103.89135833778326
dd315acd-1481-409d-adf3-0ba5a5d2b43b,0.899935172,0.5337110704,0.1939758609,0.100064828,0.3662241015999999,0.3397352095,0.1939758609,Earthquake+Tsunami,68105.0,1963,RC,28515.406853255918,160.90185299589587
faccad44-dd26-4d00-b0c5-bd466e523407,0.899935172,0.5337110704,0.1939758609,0.100064828,0.3662241015999999,0.3397352095,0.1939758609,Earthquake+Tsunami,168984.0,1920,RC,70753.21212378822,160.90185299589587
4bf54408-1d45-4705-a287-2ef0aab75c94,0.8355116844,0.3304474229,0.0798293314,0.1644883156,0.5050642615000001,0.2506180915,0.0798293314,Earthquake+Tsunami,237603.0,1998,RC,68618.2615465029,100.89878552221256
db7bf31b-ff97-490b-a60a-b31392528d6f,0.899935172,0.5337110704,0.1939758609,0.100064828,0.3662241015999999,0.3397352095,0.1939758609,Earthquake+Tsunami,153621.0,1920,RC,64320.75935987118,160.90185299589587
1061b22c-4e86-4d34-9dd1-062a892c80d1,0.6352273005,0.2372744183,0.0586859753,0.3647726995,0.3979528821999999,0.178588443,0.0586859753,Earthquake+Tsunami,79479.0,1936,W1,17052.027242635922,73.99759738263234
1d329631-01fb-4d90-ace8-02fe289508c2,0.899935172,0.5337110704,0.1939758609,0.100064828,0.3662241015999999,0.3397352095,0.1939758609,Earthquake+Tsunami,65033.0,1940,RC,27229.167519092454,160.90185299589587
5f7e79c5-d63e-4358-b9b4-976962fba4b4,0.6198920526,0.225162643,0.0541313551,0.3801079474,0.3947294096,0.1710312879,0.0541313551,Earthquake+Tsunami,50067.0,1924,W1,10307.24453275272,70.49297142081087
9bb8a36a-69b2-4348-9d5d-588f35a87d64,0.899935172,0.5337110704,0.1939758609,0.100064828,0.3662241015999999,0.3397352095,0.1939758609,Earthquake+Tsunami,68105.0,1940,RC,28515.406853255918,160.90185299589587
d160338d-7b5e-4971-9332-4cb65df02a89,0.899935172,0.5337110704,0.1939758609,0.100064828,0.3662241015999999,0.3397352095,0.1939758609,Earthquake+Tsunami,154902.0,1920,RC,64857.11111347254,160.90185299589587
63d3b4b9-1c31-42d9-8e4a-821f27520c8c,0.8355116844,0.3304474229,0.0798293314,0.1644883156,0.5050642615000001,0.2506180915,0.0798293314,Earthquake+Tsunami,237603.0,1998,RC,68618.2615465029,100.89878552221256
4b2f3152-da6b-4a5d-ae23-a44e71e9ec92,0.899935172,0.5337110704,0.1939758609,0.100064828,0.3662241015999999,0.3397352095,0.1939758609,Earthquake+Tsunami,311340.0,1963,RC,130357.34189402682,160.90185299589587
03c8f8ae-620d-4d41-9e43-8e241c2561d5,0.899935172,0.5337110704,0.1939758609,0.100064828,0.3662241015999999,0.3397352095,0.1939758609,Earthquake+Tsunami,323886.0,1963,RC,135610.32323726077,160.90185299589587
c7699952-7e24-4248-9921-1e9ae219c401,0.899935172,0.5337110704,0.1939758609,0.100064828,0.3662241015999999,0.3397352095,0.1939758609,Earthquake+Tsunami,68105.0,1940,RC,28515.406853255918,160.90185299589587
ffbe7973-2d9d-4b77-b622-9692bb57a659,0.6352273005,0.2372744183,0.0586859753,0.3647726995,0.3979528821999999,0.178588443,0.0586859753,Earthquake+Tsunami,137933.0,1950,W1,29593.191580901883,73.99759738263234
f24c3190-acc0-4e4b-b0f0-ab9034e6b985,0.899935172,0.5337110704,0.1939758609,0.100064828,0.3662241015999999,0.3397352095,0.1939758609,Earthquake+Tsunami,154902.0,1920,RC,64857.11111347254,160.90185299589587
18a03214-7d1c-4290-ab22-b46973c76e84,0.6352273005,0.2372744183,0.0586859753,0.3647726995,0.3979528821999999,0.178588443,0.0586859753,Earthquake+Tsunami,126960.0,1948,W1,27238.960967363164,73.99759738263234
1bcdd80b-ec6b-4808-9b56-15f0d1edef77,0.899935172,0.5337110704,0.1939758609,0.100064828,0.3662241015999999,0.3397352095,0.1939758609,Earthquake+Tsunami,73738.0,1940,RC,30873.93099692217,160.90185299589587
fbe911bd-d3fa-4667-8b81-73534311947b,0.6352273005,0.2372744183,0.0586859753,0.3647726995,0.3979528821999999,0.178588443,0.0586859753,Earthquake+Tsunami,108498.0,1952,W1,23277.983514783937,73.99759738263234
8dc4f1a4-3c2d-46db-b367-4f22c89eddd8,0.6634734014,0.260991637,0.0680610675,0.3365265986,0.4024817644,0.1929305694999999,0.0680610675,Earthquake+Tsunami,54775.0,1948,W1,12676.801756648749,80.89328266487233
d2d340b1-0db2-473a-b3e9-361709cbecc3,0.899935172,0.5337110704,0.1939758609,0.100064828,0.3662241015999999,0.3397352095,0.1939758609,Earthquake+Tsunami,181273.0,1963,RC,75898.58815814198,160.90185299589587
a7323de3-54d3-471c-aa12-ce78d0cbecfc,0.8355116844,0.3304474229,0.0798293314,0.1644883156,0.5050642615000001,0.2506180915,0.0798293314,Earthquake+Tsunami,275721.0,1998,RC,79626.50173551396,100.89878552221256
dc738406-07cf-47b4-9cba-c9913fa5da60,0.899935172,0.5337110704,0.1939758609,0.100064828,0.3662241015999999,0.3397352095,0.1939758609,Earthquake+Tsunami,311340.0,1963,RC,130357.34189402682,160.90185299589587
2c6573b1-a223-4b35-b8ef-0cb15c6f1547,0.899935172,0.5337110704,0.1939758609,0.100064828,0.3662241015999999,0.3397352095,0.1939758609,Earthquake+Tsunami,154902.0,1920,RC,64857.11111347254,160.90185299589587
9751406a-5097-45e2-b1ec-193af0dd278f,0.899935172,0.5337110704,0.1939758609,0.100064828,0.3662241015999999,0.3397352095,0.1939758609,Earthquake+Tsunami,76042.0,1940,RC,31838.610497544763,160.90185299589587
a422d98b-c988-45e2-903c-de77245dd93a,0.6352273005,0.2372744183,0.0586859753,0.3647726995,0.3979528821999999,0.178588443,0.0586859753,Earthquake+Tsunami,77221.0,1927,W1,16567.57880325103,73.99759738263234
7bbfe6b0-7c0f-4c2d-972b-168c4a5307cd,0.6352273005,0.2372744183,0.0586859753,0.3647726995,0.3979528821999999,0.178588443,0.0586859753,Earthquake+Tsunami,39622.0,1968,W1,8500.804280473089,73.99759738263234
d825ecd0-1370-497f-8fe7-5db9c5d313a8,0.899935172,0.5337110704,0.1939758609,0.100064828,0.3662241015999999,0.3397352095,0.1939758609,Earthquake+Tsunami,181273.0,1963,RC,75898.58815814198,160.90185299589587
26438138-6fd3-45b8-8215-345a375e9fbd,0.899935172,0.5337110704,0.1939758609,0.100064828,0.3662241015999999,0.3397352095,0.1939758609,Earthquake+Tsunami,158742.0,1920,RC,66464.91028117687,160.90185299589587
0c1b716c-8b8b-40cb-89a9-09d087de7de0,0.6352273005,0.2372744183,0.0586859753,0.3647726995,0.3979528821999999,0.178588443,0.0586859753,Earthquake+Tsunami,75320.0,1950,W1,16159.72385051822,73.99759738263234
1670e66f-5c80-46b6-99d0-df7635cd4766,0.6352273005,0.2372744183,0.0586859753,0.3647726995,0.3979528821999999,0.178588443,0.0586859753,Earthquake+Tsunami,81269.0,1953,W1,17436.067413804638,73.99759738263234
be3d595c-af49-4dac-82b8-f0a12e3dd531,0.899935172,0.5337110704,0.1939758609,0.100064828,0.3662241015999999,0.3397352095,0.1939758609,Earthquake+Tsunami,192027.0,1920,RC,80401.26322311391,160.90185299589587
97ce5673-688a-4170-8c1f-c1e1b8deb348,0.899935172,0.5337110704,0.1939758609,0.100064828,0.3662241015999999,0.3397352095,0.1939758609,Earthquake+Tsunami,181273.0,1963,RC,75898.58815814198,160.90185299589587
b7407d13-061e-4ab0-b98c-bff9a197eb4b,0.7279969864,0.3496380541,0.0962787971,0.2720030136,0.3783589323,0.253359257,0.0962787971,Earthquake+Tsunami,25076.0,1967,RC,7171.840273894401,103.89135833778326
94b9520e-d8e5-4321-a98b-ced0d248c132,0.6352273005,0.2372744183,0.0586859753,0.3647726995,0.3979528821999999,0.178588443,0.0586859753,Earthquake+Tsunami,84099.0,1921,W1,18043.237069898198,73.99759738263234
c29a1922-665c-4b5b-82ce-3cb71d5184bc,0.899935172,0.5337110704,0.1939758609,0.100064828,0.3662241015999999,0.3397352095,0.1939758609,Earthquake+Tsunami,163863.0,1920,RC,68609.06120248255,160.90185299589587
3e1afdf2-3394-4f81-85e3-f4e9b7cbc43e,0.899935172,0.5337110704,0.1939758609,0.100064828,0.3662241015999999,0.3397352095,0.1939758609,Earthquake+Tsunami,298538.0,1963,RC,124997.17393961258,160.90185299589587
4fd3facd-fa48-4be7-b3ab-5cffa6fe4b4b,0.899935172,0.5337110704,0.1939758609,0.100064828,0.3662241015999999,0.3397352095,0.1939758609,Earthquake+Tsunami,153621.0,1920,RC,64320.75935987118,160.90185299589587
ff0782eb-c1b5-4138-9d7e-0d4fa47f4084,0.899935172,0.5337110704,0.1939758609,0.100064828,0.3662241015999999,0.3397352095,0.1939758609,Earthquake+Tsunami,188954.0,1963,RC,79114.60519125054,160.90185299589587
03ed7377-859e-4a0f-95ab-39fdc1b2c85b,0.5710306949,0.1441440744,0.0307106811,0.4289693051,0.4268866205,0.1134333932999999,0.0307106811,Earthquake+Tsunami,79348.0,1958,W2,12563.98231633078,50.297850112873355
81ece971-b330-4996-93bb-e2ff79468ec0,0.899935172,0.5337110704,0.1939758609,0.100064828,0.3662241015999999,0.3397352095,0.1939758609,Earthquake+Tsunami,156182.0,1920,RC,65393.04416937399,160.90185299589587
e68f721d-6036-434f-87f9-869659dd1f6d,0.6352273005,0.2372744183,0.0586859753,0.3647726995,0.3979528821999999,0.178588443,0.0586859753,Earthquake+Tsunami,66509.0,1921,W1,14269.345108525178,73.99759738263234
725e9fe5-e3bb-4bb4-82f3-096193b72de6,0.6352273005,0.2372744183,0.0586859753,0.3647726995,0.3979528821999999,0.178588443,0.0586859753,Earthquake+Tsunami,73019.0,1949,W1,15666.049865122011,73.99759738263234
cdb4a7e3-4603-4fb1-855a-b2300ded973a,0.899935172,0.5337110704,0.1939758609,0.100064828,0.3662241015999999,0.3397352095,0.1939758609,Earthquake+Tsunami,298538.0,1963,RC,124997.17393961258,160.90185299589587
f0678aea-e0f2-43a8-9ba8-623f289cc5df,0.6634734014,0.260991637,0.0680610675,0.3365265986,0.4024817644,0.1929305694999999,0.0680610675,Earthquake+Tsunami,32373.0,1948,W1,7492.215486407848,80.89328266487233
3b6c9cde-e6b6-4c6c-986a-e520222bceda,0.899935172,0.5337110704,0.1939758609,0.100064828,0.3662241015999999,0.3397352095,0.1939758609,Earthquake+Tsunami,311340.0,1963,RC,130357.34189402682,160.90185299589587
85872ebf-93e0-4173-94bc-df0e3dd558ed,0.899935172,0.5337110704,0.1939758609,0.100064828,0.3662241015999999,0.3397352095,0.1939758609,Earthquake+Tsunami,156182.0,1920,RC,65393.04416937399,160.90185299589587
317097a2-fd95-4e09-b586-5ad937ca56f5,0.5646003731,0.1335599594,0.0351033392,0.4353996269,0.4310404137,0.0984566202,0.0351033392,Earthquake+Tsunami,136123.0,2004,W1,21062.639662391703,49.17802650481798
5ba32992-0ab4-413a-89c9-deb1a81a2f87,0.6159760797,0.2102616688,0.0303443155,0.3840239203,0.4057144109,0.1799173533,0.0303443155,Earthquake+Tsunami,155367.0,2007,RC,29686.016434511053,62.97644254422465
e6ff0794-0027-4576-947f-ea03b6eeba66,0.5710306949,0.1441440744,0.0307106811,0.4289693051,0.4268866205,0.1134333932999999,0.0307106811,Earthquake+Tsunami,82442.0,1963,W2,13053.887056043532,50.297850112873355
bee01b50-45b3-4ff6-98a9-254a7e014dee,0.899935172,0.5337110704,0.1939758609,0.100064828,0.3662241015999999,0.3397352095,0.1939758609,Earthquake+Tsunami,187162.0,1963,RC,78364.29891298852,160.90185299589587
b0ea5ea2-b13d-4b18-a4bd-4d9d2699ec2f,0.6352273005,0.2372744183,0.0586859753,0.3647726995,0.3979528821999999,0.178588443,0.0586859753,Earthquake+Tsunami,96504.0,1954,W1,20704.699820371887,73.99759738263234
cad5163b-9469-4902-82e5-45572130b77b,0.899935172,0.5337110704,0.1939758609,0.100064828,0.3662241015999999,0.3397352095,0.1939758609,Earthquake+Tsunami,156182.0,1920,RC,65393.04416937399,160.90185299589587
f7869b9e-669c-4240-8c9c-4d60ec1e04b0,0.899935172,0.5337110704,0.1939758609,0.100064828,0.3662241015999999,0.3397352095,0.1939758609,Earthquake+Tsunami,298538.0,1963,RC,124997.17393961258,160.90185299589587
99b737e0-1bca-4e18-97c2-b4bb132799da,0.7279969864,0.3496380541,0.0962787971,0.2720030136,0.3783589323,0.253359257,0.0962787971,Earthquake+Tsunami,164167.0,1951,RC,46952.44465801652,103.89135833778326
7ddffdc5-9c93-4768-a94c-877fd37e8364,0.899935172,0.5337110704,0.1939758609,0.100064828,0.3662241015999999,0.3397352095,0.1939758609,Earthquake+Tsunami,187162.0,1963,RC,78364.29891298852,160.90185299589587
77ae1a93-74f0-4c5c-8755-324394bc038d,0.899935172,0.5337110704,0.1939758609,0.100064828,0.3662241015999999,0.3397352095,0.1939758609,Earthquake+Tsunami,204829.0,1920,RC,85761.43117752817,160.90185299589587
b7a0c722-1365-4b6f-8b51-bb36173f36e2,0.7279969864,0.3496380541,0.0962787971,0.2720030136,0.3783589323,0.253359257,0.0962787971,Earthquake+Tsunami,76946.0,1926,RC,22006.87596566752,103.89135833778326
d057a033-7539-4073-85da-b1a6a30193df,0.899935172,0.5337110704,0.1939758609,0.100064828,0.3662241015999999,0.3397352095,0.1939758609,Earthquake+Tsunami,187162.0,1963,RC,78364.29891298852,160.90185299589587
e3858ccf-87e0-4d36-9c07-fe036a895cdb,0.6159760797,0.2102616688,0.0303443155,0.3840239203,0.4057144109,0.1799173533,0.0303443155,Earthquake+Tsunami,9959.0,1995,RC,1902.868934016204,62.97644254422465
9b0ed62c-3b3a-49c4-91b6-f386d3c4115c,0.6352273005,0.2372744183,0.0586859753,0.3647726995,0.3979528821999999,0.178588443,0.0586859753,Earthquake+Tsunami,64491.0,1931,W1,13836.388088738324,73.99759738263234
dee6847f-47e9-410f-ab6f-41969ab975b9,0.6352273005,0.2372744183,0.0586859753,0.3647726995,0.3979528821999999,0.178588443,0.0586859753,Earthquake+Tsunami,69405.0,1926,W1,14890.674905008194,73.99759738263234
95d03036-52d9-48d7-b4bb-90e968d4ab13,0.6352273005,0.2372744183,0.0586859753,0.3647726995,0.3979528821999999,0.178588443,0.0586859753,Earthquake+Tsunami,136595.0,1978,W1,29306.12691664281,73.99759738263234
1ef6a4a4-7c3d-4185-ad03-3cc1f96ef41c,0.899935172,0.5337110704,0.1939758609,0.100064828,0.3662241015999999,0.3397352095,0.1939758609,Earthquake+Tsunami,298538.0,1963,RC,124997.17393961258,160.90185299589587
d530b0fe-7c69-4873-97e9-36cb8237861d,0.6159760797,0.2102616688,0.0303443155,0.3840239203,0.4057144109,0.1799173533,0.0303443155,Earthquake+Tsunami,6887.0,1995,RC,1315.901029076172,62.97644254422465
522eb7e9-28a8-47b1-9e67-1593d38d41f6,0.899935172,0.5337110704,0.1939758609,0.100064828,0.3662241015999999,0.3397352095,0.1939758609,Earthquake+Tsunami,194843.0,1963,RC,81580.3159460971,160.90185299589587
b84dbdd3-e05e-45a6-ad14-57a6e338090f,0.5862490006,0.1538759251,0.0334512583,0.4137509994,0.4323730754999999,0.1204246668,0.0334512583,Earthquake+Tsunami,554215.0,1956,W2,91681.72627425852,53.02400823142199
684b2a29-4d6c-4f62-afd4-112e22c1d571,0.6352273005,0.2372744183,0.0586859753,0.3647726995,0.3979528821999999,0.178588443,0.0586859753,Earthquake+Tsunami,108357.0,1956,W1,23247.732305770085,73.99759738263234
5fb7cb33-7c18-420f-bd15-b304c4aa76ce,0.5567474345,0.1664511122,0.0285843948,0.4432525655,0.3902963223,0.1378667174,0.0285843948,Earthquake+Tsunami,229638.0,1979,W1,37721.44994197201,53.1742309043138
7e1b6cdb-1ba1-4962-acd9-19237745cab3,0.899935172,0.5337110704,0.1939758609,0.100064828,0.3662241015999999,0.3397352095,0.1939758609,Earthquake+Tsunami,311084.0,1963,RC,130250.15528284654,160.90185299589587
79bb67e7-43e6-4c2a-927f-44d28dd54f94,0.7279969864,0.3496380541,0.0962787971,0.2720030136,0.3783589323,0.253359257,0.0962787971,Earthquake+Tsunami,82443.0,1946,RC,23579.04082392232,103.89135833778326
be0c1dfd-4b68-43c7-af1c-ad602adab93e,0.6352273005,0.2372744183,0.0586859753,0.3647726995,0.3979528821999999,0.178588443,0.0586859753,Earthquake+Tsunami,95677.0,1940,W1,20527.268970340305,73.99759738263234
0fc4a7a5-582d-4829-880e-dfa27c3b94f3,0.899935172,0.5337110704,0.1939758609,0.100064828,0.3662241015999999,0.3397352095,0.1939758609,Earthquake+Tsunami,311340.0,1963,RC,130357.34189402682,160.90185299589587
e3818698-3c93-4713-9092-c67683ff93cf,0.899935172,0.5337110704,0.1939758609,0.100064828,0.3662241015999999,0.3397352095,0.1939758609,Earthquake+Tsunami,69070.0,1952,RC,28919.45013368161,160.90185299589587
8c2ddb52-19bc-45f9-a596-d6a2237fc704,0.6159760797,0.2102616688,0.0303443155,0.3840239203,0.4057144109,0.1799173533,0.0303443155,Earthquake+Tsunami,149274.0,2007,RC,28521.825208990344,62.97644254422465
fdfa8325-47cd-4839-8a37-9dfa182066f2,0.899935172,0.5337110704,0.1939758609,0.100064828,0.3662241015999999,0.3397352095,0.1939758609,Earthquake+Tsunami,69070.0,1952,RC,28919.45013368161,160.90185299589587
2e5cb4dc-bf0b-49cc-af39-ad9f3d3795d1,0.6352273005,0.2372744183,0.0586859753,0.3647726995,0.3979528821999999,0.178588443,0.0586859753,Earthquake+Tsunami,43895.0,1922,W1,9417.566096899858,73.99759738263234
