guid,LS_0,LS_1,LS_2,DS_0,DS_1,DS_2,DS_3,hazard,rmv,year_built,struct_typ,econ_loss,repair
0b4073d3-7d7e-439d-b9ef-1373291f37cc,0.668683548,0.2462798058,0.0535429986,0.331316452,0.4224037422,0.1927368072,0.0535429986,Earthquake+Tsunami,11820.0,1992,W1,2616.0391011118204,151.21423310515016
bef20397-d546-475e-8dfd-b58a422019d8,0.6337825074,0.1745036479,0.0482209923,0.3662174926,0.4592788594999999,0.1262826556,0.0482209923,Earthquake+Tsunami,0.0,2006,W1,0.0,122.29018648363449
f5e2c264-da77-4971-99d8-0c3d7562b986,0.668683548,0.2462798058,0.0535429986,0.331316452,0.4224037422,0.1927368072,0.0535429986,Earthquake+Tsunami,0.0,1988,W1,0.0,151.21423310515016
d8ffb229-86e0-4907-97a5-84eb9ac248e6,0.7005422731,0.2952071464,0.0826644602,0.2994577269,0.4053351266999999,0.2125426862,0.0826644602,Earthquake+Tsunami,109813.0,1959,W1,28070.47865938062,181.8744228692228
0bf34a44-f8fe-41b4-a241-7c71ed06aa20,0.7863685231,0.4243161712,0.1309908196,0.2136314768999999,0.3620523519,0.2933253515999999,0.1309908196,Earthquake+Tsunami,25411.0,1,RC,8548.43708138704,251.2648745746664
340d43a0-35ff-4738-b11b-849434a662a4,0.6904609554,0.2157928025,0.062520047,0.3095390446,0.4746681529,0.1532727555,0.062520047,Earthquake+Tsunami,0.0,1998,W1,0.0,145.98066479213583
defedc4a-ea47-45c6-87d5-4c374f6920e5,0.7322766942,0.3277134945,0.0977460084,0.2677233058,0.4045631997,0.2299674860999999,0.0977460084,Earthquake+Tsunami,0.0,1974,W1,0.0,201.2166548787155
837b8691-a385-4519-a7bc-6eed26afc2a7,0.7005422731,0.2952071464,0.0826644602,0.2994577269,0.4053351266999999,0.2125426862,0.0826644602,Earthquake+Tsunami,0.0,1970,W1,0.0,181.8744228692228
3ae2a39b-f04a-4654-8d64-672205c5007d,0.7005422731,0.2952071464,0.0826644602,0.2994577269,0.4053351266999999,0.2125426862,0.0826644602,Earthquake+Tsunami,0.0,1968,W1,0.0,181.8744228692228
ed2894f9-e44b-4ff0-acfb-b05b1367702c,0.6315011877,0.216886,0.0435530589,0.3684988123,0.4146151876999999,0.1733329411,0.0435530589,Earthquake+Tsunami,0.0,1981,W1,0.0,134.63981745903078
b2873126-ea18-4a3b-99d8-ad908f80ef8d,0.7005422731,0.2952071464,0.0826644602,0.2994577269,0.4053351266999999,0.2125426862,0.0826644602,Earthquake+Tsunami,0.0,1975,W1,0.0,181.8744228692228
afa1ef2f-7bbe-41ae-95b4-3c5873a58f99,0.668683548,0.2462798058,0.0535429986,0.331316452,0.4224037422,0.1927368072,0.0535429986,Earthquake+Tsunami,0.0,1990,W1,0.0,151.21423310515016
113a852a-6876-4931-81f0-5158f0c70d14,0.7322766942,0.3277134945,0.0977460084,0.2677233058,0.4045631997,0.2299674860999999,0.0977460084,Earthquake+Tsunami,0.0,1971,W1,0.0,201.2166548787155
9d304a7c-e3f2-491d-ab32-0a8ec91a8e30,0.7005422731,0.2952071464,0.0826644602,0.2994577269,0.4053351266999999,0.2125426862,0.0826644602,Earthquake+Tsunami,0.0,1968,W1,0.0,181.8744228692228
4ac0a784-57a8-4437-a8ec-c0fefb85012e,0.7322766942,0.3277134945,0.0977460084,0.2677233058,0.4045631997,0.2299674860999999,0.0977460084,Earthquake+Tsunami,0.0,1972,W1,0.0,201.2166548787155
25bc3a48-29df-4335-ac04-3e186976490c,0.7863685231,0.4243161712,0.1309908196,0.2136314768999999,0.3620523519,0.2933253515999999,0.1309908196,Earthquake+Tsunami,716337.0,1945,RC,240980.7474546278,251.2648745746664
3982d6c7-d2a6-48cf-ac99-de1dd8b42864,0.6904609554,0.2157928025,0.062520047,0.3095390446,0.4746681529,0.1532727555,0.062520047,Earthquake+Tsunami,0.0,1995,W1,0.0,145.98066479213583
da7413ba-bc45-46a7-9516-9bc314d5604b,0.7322766942,0.3277134945,0.0977460084,0.2677233058,0.4045631997,0.2299674860999999,0.0977460084,Earthquake+Tsunami,0.0,1977,W1,0.0,201.2166548787155
a436c038-22b1-4339-920b-cf430b4cf2e4,0.6904609554,0.2157928025,0.062520047,0.3095390446,0.4746681529,0.1532727555,0.062520047,Earthquake+Tsunami,0.0,1995,W1,0.0,145.98066479213583
22aa85a2-af0c-436c-9f60-e4ff7254ec6f,0.668683548,0.2462798058,0.0535429986,0.331316452,0.4224037422,0.1927368072,0.0535429986,Earthquake+Tsunami,0.0,1993,W1,0.0,151.21423310515016
919c4386-34ce-431d-ad36-ebad80c126d2,0.668683548,0.2462798058,0.0535429986,0.331316452,0.4224037422,0.1927368072,0.0535429986,Earthquake+Tsunami,0.0,1993,W1,0.0,151.21423310515016
c9bb8034-b154-4950-8361-252628a6dcc9,0.6904609554,0.2157928025,0.062520047,0.3095390446,0.4746681529,0.1532727555,0.062520047,Earthquake+Tsunami,0.0,1995,W1,0.0,145.98066479213583
1d96de99-2ee5-4756-bdba-322a6f705154,0.668683548,0.2462798058,0.0535429986,0.331316452,0.4224037422,0.1927368072,0.0535429986,Earthquake+Tsunami,0.0,1992,W1,0.0,151.21423310515016
7c6bc4b6-d2ae-4eee-966c-da7692f14c22,0.668683548,0.2462798058,0.0535429986,0.331316452,0.4224037422,0.1927368072,0.0535429986,Earthquake+Tsunami,0.0,1992,W1,0.0,151.21423310515016
6a6c5517-5860-44f7-8b7b-c62c1fe7c2a3,0.668683548,0.2462798058,0.0535429986,0.331316452,0.4224037422,0.1927368072,0.0535429986,Earthquake+Tsunami,0.0,1992,W1,0.0,151.21423310515016
a0821314-04d0-4c93-aee7-de7b199cfafa,0.7322766942,0.3277134945,0.0977460084,0.2677233058,0.4045631997,0.2299674860999999,0.0977460084,Earthquake+Tsunami,1339.0,1975,W1,372.9107466752524,201.2166548787155
f1d4feff-8c78-4f78-b2a3-1092748090d1,0.668683548,0.2462798058,0.0535429986,0.331316452,0.4224037422,0.1927368072,0.0535429986,Earthquake+Tsunami,248070.0,1986,W1,54903.62265759808,151.21423310515016
ff321c63-684b-4752-b9d2-6febe12aeee8,0.7863685231,0.4243161712,0.1309908196,0.2136314768999999,0.3620523519,0.2933253515999999,0.1309908196,Earthquake+Tsunami,358766.0,0,RC,120691.37688170093,251.2648745746664
c75351fa-df5b-49f9-b7a6-b12ab3d65ed8,0.8052143445,0.4516884283,0.1451951706,0.1947856555,0.3535259161999999,0.3064932577,0.1451951706,Earthquake+Tsunami,0.0,0,RC,0.0,267.63498286738667
9e34826a-b8a3-494b-9e53-4ac2366e0c71,0.668683548,0.2462798058,0.0535429986,0.331316452,0.4224037422,0.1927368072,0.0535429986,Earthquake+Tsunami,8213.0,1994,W1,1817.726661373213,151.21423310515016
afcdcdeb-5c8a-4e77-b049-c5a6c670b6c1,0.7322766942,0.3277134945,0.0977460084,0.2677233058,0.4045631997,0.2299674860999999,0.0977460084,Earthquake+Tsunami,46091.0,1950,W1,12836.317569088167,201.2166548787155
2262169f-8798-48d7-a8d7-9efaa5c855f8,0.6904609554,0.2157928025,0.062520047,0.3095390446,0.4746681529,0.1532727555,0.062520047,Earthquake+Tsunami,7260.0,2007,W1,1565.9044395868498,145.98066479213583
bc950354-d500-4419-a94c-076f8a40d7ab,0.7322766942,0.3277134945,0.0977460084,0.2677233058,0.4045631997,0.2299674860999999,0.0977460084,Earthquake+Tsunami,226333.0,1923,W1,63033.61316448836,201.2166548787155
5b8fef41-677a-4834-9385-c4d6447209f8,0.668683548,0.2462798058,0.0535429986,0.331316452,0.4224037422,0.1927368072,0.0535429986,Earthquake+Tsunami,0.0,1992,W1,0.0,151.21423310515016
9d6bfe3c-162e-4787-b44e-752047978163,0.7005422731,0.2952071464,0.0826644602,0.2994577269,0.4053351266999999,0.2125426862,0.0826644602,Earthquake+Tsunami,91170.0,1893,W1,23304.94148575971,181.8744228692228
4a6e0e6e-7216-4a33-b676-31df915546a0,0.668683548,0.2462798058,0.0535429986,0.331316452,0.4224037422,0.1927368072,0.0535429986,Earthquake+Tsunami,0.0,1988,W1,0.0,151.21423310515016
9f2348e7-c47b-4a38-a66e-e96c15713f62,0.668683548,0.2462798058,0.0535429986,0.331316452,0.4224037422,0.1927368072,0.0535429986,Earthquake+Tsunami,0.0,1992,W1,0.0,151.21423310515016
c78d3787-58af-43d1-a3de-dfa49028ee37,0.7005422731,0.2952071464,0.0826644602,0.2994577269,0.4053351266999999,0.2125426862,0.0826644602,Earthquake+Tsunami,17193.0,1926,W1,4394.887122569559,181.8744228692228
62d9e096-dea7-40ab-9c70-5102aea07414,0.668683548,0.2462798058,0.0535429986,0.331316452,0.4224037422,0.1927368072,0.0535429986,Earthquake+Tsunami,0.0,1991,W1,0.0,151.21423310515016
620e9442-8f5c-4acb-931f-6c73cf2850e4,0.7005422731,0.2952071464,0.0826644602,0.2994577269,0.4053351266999999,0.2125426862,0.0826644602,Earthquake+Tsunami,0.0,1968,W1,0.0,181.8744228692228
bf596f12-6351-4ad8-b403-5b39e7d4acf6,0.7322766942,0.3277134945,0.0977460084,0.2677233058,0.4045631997,0.2299674860999999,0.0977460084,Earthquake+Tsunami,0.0,1962,W1,0.0,201.2166548787155
6a721f32-7e1f-4e3f-bc62-819f389967c4,0.7322766942,0.3277134945,0.0977460084,0.2677233058,0.4045631997,0.2299674860999999,0.0977460084,Earthquake+Tsunami,0.0,1974,W1,0.0,201.2166548787155
2fa5284b-6148-40bd-8982-bf7eb678a9b0,0.6904609554,0.2157928025,0.062520047,0.3095390446,0.4746681529,0.1532727555,0.062520047,Earthquake+Tsunami,0.0,1998,W1,0.0,145.98066479213583
526ade78-5a31-40c2-ab20-87d07edb7754,0.6337825074,0.1745036479,0.0482209923,0.3662174926,0.4592788594999999,0.1262826556,0.0482209923,Earthquake+Tsunami,0.0,2006,W1,0.0,122.29018648363449
fb5bbb64-4b04-4716-bdb2-8e9d20df05a4,0.7005422731,0.2952071464,0.0826644602,0.2994577269,0.4053351266999999,0.2125426862,0.0826644602,Earthquake+Tsunami,0.0,1970,W1,0.0,181.8744228692228
2d86b2cb-03d0-4466-babc-75581324cd6c,0.668683548,0.2462798058,0.0535429986,0.331316452,0.4224037422,0.1927368072,0.0535429986,Earthquake+Tsunami,0.0,1992,W1,0.0,151.21423310515016
b0416b40-ee56-421d-87b3-5418870230ac,0.668683548,0.2462798058,0.0535429986,0.331316452,0.4224037422,0.1927368072,0.0535429986,Earthquake+Tsunami,0.0,1994,W1,0.0,151.21423310515016
87a2ce2e-ba7e-469f-95a4-b63ca5676ead,0.7863685231,0.4243161712,0.1309908196,0.2136314768999999,0.3620523519,0.2933253515999999,0.1309908196,Earthquake+Tsunami,244593.0,1948,RC,82282.78584265475,251.2648745746664
b0857d4b-16cb-4e87-a40e-b7981e3b6734,0.7005422731,0.2952071464,0.0826644602,0.2994577269,0.4053351266999999,0.2125426862,0.0826644602,Earthquake+Tsunami,0.0,1973,W1,0.0,181.8744228692228
b91089f5-b4dc-4c65-8249-d8321e5756fa,0.668683548,0.2462798058,0.0535429986,0.331316452,0.4224037422,0.1927368072,0.0535429986,Earthquake+Tsunami,0.0,1989,W1,0.0,151.21423310515016
8f2aa279-a3fe-4569-acc3-d942e42eb353,0.7005422731,0.2952071464,0.0826644602,0.2994577269,0.4053351266999999,0.2125426862,0.0826644602,Earthquake+Tsunami,0.0,1970,W1,0.0,181.8744228692228
f214251f-0268-4c0b-b1ff-849e69ebf3fa,0.7322766942,0.3277134945,0.0977460084,0.2677233058,0.4045631997,0.2299674860999999,0.0977460084,Earthquake+Tsunami,0.0,1972,W1,0.0,201.2166548787155
38f5cc7d-f4e1-439a-99cb-f7d21193872c,0.6158329271,0.1277059059,0.0261148908,0.3841670728999999,0.4881270212,0.1015910151,0.0261148908,Earthquake+Tsunami,388.0,2009,W1,60.90008566609401,96.15352911940204
b6d5624b-b936-45da-ac36-74502ca94370,0.8052143445,0.4516884283,0.1451951706,0.1947856555,0.3535259161999999,0.3064932577,0.1451951706,Earthquake+Tsunami,0.0,0,RC,0.0,267.63498286738667
6d2d8fe7-8c84-497f-b349-837a9594d94f,0.7322766942,0.3277134945,0.0977460084,0.2677233058,0.4045631997,0.2299674860999999,0.0977460084,Earthquake+Tsunami,0.0,1973,W1,0.0,201.2166548787155
e9edf67a-2795-4954-b5da-1f21017ac747,0.7005422731,0.2952071464,0.0826644602,0.2994577269,0.4053351266999999,0.2125426862,0.0826644602,Earthquake+Tsunami,0.0,1973,W1,0.0,181.8744228692228
8a89e8b0-0833-4c74-b5e2-f804ff6374ba,0.668683548,0.2462798058,0.0535429986,0.331316452,0.4224037422,0.1927368072,0.0535429986,Earthquake+Tsunami,0.0,1994,W1,0.0,151.21423310515016
c840abb8-34e2-433a-b5a9-ab6236d6ed6b,0.7322766942,0.3277134945,0.0977460084,0.2677233058,0.4045631997,0.2299674860999999,0.0977460084,Earthquake+Tsunami,0.0,1973,W1,0.0,201.2166548787155
b0b17978-2ff6-48a1-9588-dab4af290db2,0.7322766942,0.3277134945,0.0977460084,0.2677233058,0.4045631997,0.2299674860999999,0.0977460084,Earthquake+Tsunami,0.0,1962,W1,0.0,201.2166548787155
116feed3-7928-4864-8d9f-a84f0ff849a2,0.668683548,0.2462798058,0.0535429986,0.331316452,0.4224037422,0.1927368072,0.0535429986,Earthquake+Tsunami,0.0,1992,W1,0.0,151.21423310515016
1fc64c40-c2cd-486f-bb22-3b2a0d093182,0.6904609554,0.2157928025,0.062520047,0.3095390446,0.4746681529,0.1532727555,0.062520047,Earthquake+Tsunami,0.0,1996,W1,0.0,145.98066479213583
e02f45c9-5ffb-48d1-98c4-891ea00d3df5,0.7322766942,0.3277134945,0.0977460084,0.2677233058,0.4045631997,0.2299674860999999,0.0977460084,Earthquake+Tsunami,0.0,1971,W1,0.0,201.2166548787155
5010a2d7-6fed-4893-b2c2-072675da54aa,0.7322766942,0.3277134945,0.0977460084,0.2677233058,0.4045631997,0.2299674860999999,0.0977460084,Earthquake+Tsunami,0.0,1976,W1,0.0,201.2166548787155
f34d3d50-7ec4-4311-9c63-daaf51889bf7,0.668683548,0.2462798058,0.0535429986,0.331316452,0.4224037422,0.1927368072,0.0535429986,Earthquake+Tsunami,0.0,1992,W1,0.0,151.21423310515016
a3fad8a7-faec-4c17-8d90-962ffd803026,0.668683548,0.2462798058,0.0535429986,0.331316452,0.4224037422,0.1927368072,0.0535429986,Earthquake+Tsunami,0.0,1979,W1,0.0,151.21423310515016
2f64c256-5760-4ff6-8be4-8f5b72ca84e3,0.7005422731,0.2952071464,0.0826644602,0.2994577269,0.4053351266999999,0.2125426862,0.0826644602,Earthquake+Tsunami,0.0,1967,W1,0.0,181.8744228692228
4fa0a76a-7755-4a93-91e7-b2dde4055533,0.7322766942,0.3277134945,0.0977460084,0.2677233058,0.4045631997,0.2299674860999999,0.0977460084,Earthquake+Tsunami,0.0,1974,W1,0.0,201.2166548787155
37532fb5-5107-478b-ab2c-158eb001c68b,0.688831327,0.283989167,0.0777346886,0.3111686729999999,0.40484216,0.2062544784,0.0777346886,Earthquake+Tsunami,0.0,1975,W1,0.0,175.26033405842327
0ed927c4-b960-4b09-9cac-435a407805a4,0.6904609554,0.2157928025,0.062520047,0.3095390446,0.4746681529,0.1532727555,0.062520047,Earthquake+Tsunami,0.0,1998,W1,0.0,145.98066479213583
d25c7bba-5ce1-4837-b28e-f0b0d5c1cbbc,0.7005422731,0.2952071464,0.0826644602,0.2994577269,0.4053351266999999,0.2125426862,0.0826644602,Earthquake+Tsunami,0.0,1960,W1,0.0,181.8744228692228
a8ff7f86-8c45-4643-a745-dc1892fe01ca,0.6315011877,0.216886,0.0435530589,0.3684988123,0.4146151876999999,0.1733329411,0.0435530589,Earthquake+Tsunami,0.0,1979,W1,0.0,134.63981745903078
0b187888-88f9-40ee-8475-3cf9bac0232d,0.6904609554,0.2157928025,0.062520047,0.3095390446,0.4746681529,0.1532727555,0.062520047,Earthquake+Tsunami,0.0,1995,W1,0.0,145.98066479213583
0f644ce7-84a8-4846-a678-34edca42872b,0.6904609554,0.2157928025,0.062520047,0.3095390446,0.4746681529,0.1532727555,0.062520047,Earthquake+Tsunami,0.0,1995,W1,0.0,145.98066479213583
689226e6-13d3-4d4f-a8c1-4ff51896c850,0.668683548,0.2462798058,0.0535429986,0.331316452,0.4224037422,0.1927368072,0.0535429986,Earthquake+Tsunami,0.0,1992,W1,0.0,151.21423310515016
199ee2fc-b2e3-4b70-aff4-079884f6c874,0.6904609554,0.2157928025,0.062520047,0.3095390446,0.4746681529,0.1532727555,0.062520047,Earthquake+Tsunami,0.0,1997,W1,0.0,145.98066479213583
647b8845-9323-4f76-88d5-e83ca0a98dd2,0.668683548,0.2462798058,0.0535429986,0.331316452,0.4224037422,0.1927368072,0.0535429986,Earthquake+Tsunami,0.0,1993,W1,0.0,151.21423310515016
6764738c-813b-4fc9-a712-bc6f0a50c92a,0.668683548,0.2462798058,0.0535429986,0.331316452,0.4224037422,0.1927368072,0.0535429986,Earthquake+Tsunami,0.0,1992,W1,0.0,151.21423310515016
4e5750f1-f06e-4d35-9d13-722badb90b8c,0.668683548,0.2462798058,0.0535429986,0.331316452,0.4224037422,0.1927368072,0.0535429986,Earthquake+Tsunami,0.0,1992,W1,0.0,151.21423310515016
efcdb2ba-67c8-4898-bb9e-52a1fe56b425,0.7322766942,0.3277134945,0.0977460084,0.2677233058,0.4045631997,0.2299674860999999,0.0977460084,Earthquake+Tsunami,0.0,1972,W1,0.0,201.2166548787155
e3aa0f65-ec6e-43ba-bec1-3f6b415d7686,0.7322766942,0.3277134945,0.0977460084,0.2677233058,0.4045631997,0.2299674860999999,0.0977460084,Earthquake+Tsunami,0.0,1972,W1,0.0,201.2166548787155
4ce3c080-1089-4d1a-b695-41ea767f9f5d,0.7322766942,0.3277134945,0.0977460084,0.2677233058,0.4045631997,0.2299674860999999,0.0977460084,Earthquake+Tsunami,0.0,1972,W1,0.0,201.2166548787155
74a18755-ed4d-4006-a325-1dcf482e7afe,0.7122024797,0.2943873572,0.0539307757,0.2877975203,0.4178151224999999,0.2404565815,0.0539307757,Earthquake+Tsunami,15832.0,1995,RC,3910.332215580608,170.66046749066396
d942afd0-04bf-408c-8276-ce224e7fc30f,0.6406996044,0.1931216182,0.0452484283,0.3593003956,0.4475779861999999,0.1478731899,0.0452484283,Earthquake+Tsunami,202245.0,1969,W2,39078.77591809773,127.8730223067072
860d3b55-f854-4103-b928-df889b665613,0.6315011877,0.216886,0.0435530589,0.3684988123,0.4146151876999999,0.1733329411,0.0435530589,Earthquake+Tsunami,153346.0,1987,W1,30767.14496850442,134.63981745903078
ce1af8dc-03bf-401e-a878-ca6a83821abf,0.7322766942,0.3277134945,0.0977460084,0.2677233058,0.4045631997,0.2299674860999999,0.0977460084,Earthquake+Tsunami,46930.0,1940,W1,13069.978597064672,201.2166548787155
b5407272-eb12-4b38-bb5a-8cdc9bc2bf6b,0.7005422731,0.2952071464,0.0826644602,0.2994577269,0.4053351266999999,0.2125426862,0.0826644602,Earthquake+Tsunami,17193.0,1926,W1,4394.887122569559,181.8744228692228
65b68b70-c386-4dfd-bd72-56f04c7e3dbb,0.7005422731,0.2952071464,0.0826644602,0.2994577269,0.4053351266999999,0.2125426862,0.0826644602,Earthquake+Tsunami,17193.0,1926,W1,4394.887122569559,181.8744228692228
fa7ef02a-2375-4c98-bce2-8d8e28ac9668,0.7005422731,0.2952071464,0.0826644602,0.2994577269,0.4053351266999999,0.2125426862,0.0826644602,Earthquake+Tsunami,51579.0,1926,W1,13184.66136770868,181.8744228692228
06af48da-bacd-448d-83cc-17981a52defe,0.7322766942,0.3277134945,0.0977460084,0.2677233058,0.4045631997,0.2299674860999999,0.0977460084,Earthquake+Tsunami,41371.0,1920,W1,11521.80022457197,201.2166548787155
42276433-8452-4d71-9e1d-8cb6ee84d0b7,0.7863685231,0.4243161712,0.1309908196,0.2136314768999999,0.3620523519,0.2933253515999999,0.1309908196,Earthquake+Tsunami,0.0,0,RC,0.0,251.2648745746664
046e76c1-258c-409c-a366-7a23cb88d93b,0.6406996044,0.1931216182,0.0452484283,0.3593003956,0.4475779861999999,0.1478731899,0.0452484283,Earthquake+Tsunami,3996.0,1961,W2,772.126819296984,127.8730223067072
05459961-b9d3-46c6-a084-6655f1795193,0.7005422731,0.2952071464,0.0826644602,0.2994577269,0.4053351266999999,0.2125426862,0.0826644602,Earthquake+Tsunami,0.0,0,W1,0.0,181.8744228692228
8fbb1f23-ddb0-42d0-b11b-838d9f2691cd,0.5524275459,0.1452720202,0.019502762,0.4475724541,0.4071555257,0.1257692581999999,0.019502762,Earthquake+Tsunami,479100.0,2003,W2,72857.95705881238,95.1527865028404
26c7457d-e252-40a7-a5db-5091cb9a6fe8,0.7005422731,0.2952071464,0.0826644602,0.2994577269,0.4053351266999999,0.2125426862,0.0826644602,Earthquake+Tsunami,31972.0,1940,W1,8172.705815319837,181.8744228692228
d0bbb5b2-8465-47f0-9ea4-51d7493e4c99,0.7005422731,0.2952071464,0.0826644602,0.2994577269,0.4053351266999999,0.2125426862,0.0826644602,Earthquake+Tsunami,29214.0,1937,W1,7467.703856147683,181.8744228692228
fa38d03a-f90a-41a4-9442-cc5cd3cb054e,0.7166552592,0.3211043632,0.0882253168,0.2833447408,0.3955508959999999,0.2328790464,0.0882253168,Earthquake+Tsunami,1074380.0,1984,RC,290311.84392440115,194.03287470913887
c918756f-c28e-47ea-9986-7078ca7a6b92,0.6904609554,0.2157928025,0.062520047,0.3095390446,0.4746681529,0.1532727555,0.062520047,Earthquake+Tsunami,0.0,1998,W1,0.0,145.98066479213583
0e5ce105-a003-4795-af35-94e43f12a028,0.6904609554,0.2157928025,0.062520047,0.3095390446,0.4746681529,0.1532727555,0.062520047,Earthquake+Tsunami,0.0,1999,W1,0.0,145.98066479213583
70ff551c-b655-4881-b6c6-ae2ba91bdfb3,0.6904609554,0.2157928025,0.062520047,0.3095390446,0.4746681529,0.1532727555,0.062520047,Earthquake+Tsunami,0.0,2000,W1,0.0,145.98066479213583
353f91fd-15aa-4ef4-942a-fadefca3c29a,0.7322766942,0.3277134945,0.0977460084,0.2677233058,0.4045631997,0.2299674860999999,0.0977460084,Earthquake+Tsunami,12748.0,1935,W1,3550.310827943329,201.2166548787155
91a9981e-5d91-445b-9091-aa0441578a3b,0.5686835893,0.1050820343,0.0205401029,0.4313164107,0.4636015549999999,0.0845419314,0.0205401029,Earthquake+Tsunami,19903.0,2008,W1,2766.4966583080254,83.00960681312733
42b54f41-bd9b-4240-bb0b-fd9f7c9c6950,0.7322766942,0.3277134945,0.0977460084,0.2677233058,0.4045631997,0.2299674860999999,0.0977460084,Earthquake+Tsunami,0.0,1966,W1,0.0,201.2166548787155
7754c721-5356-497b-8102-de616c81c24e,0.668683548,0.2462798058,0.0535429986,0.331316452,0.4224037422,0.1927368072,0.0535429986,Earthquake+Tsunami,0.0,1994,W1,0.0,151.21423310515016
71dc372e-ec36-4f10-a4f5-3ef0a9455a2d,0.7322766942,0.3277134945,0.0977460084,0.2677233058,0.4045631997,0.2299674860999999,0.0977460084,Earthquake+Tsunami,0.0,1970,W1,0.0,201.2166548787155
2b998732-3ef3-4e26-8074-b1cfbdfbcbb2,0.7005422731,0.2952071464,0.0826644602,0.2994577269,0.4053351266999999,0.2125426862,0.0826644602,Earthquake+Tsunami,208034.0,1937,W1,53177.801876149344,181.8744228692228
c448696a-0015-4b44-bb50-916a32c0a6be,0.6904609554,0.2157928025,0.062520047,0.3095390446,0.4746681529,0.1532727555,0.062520047,Earthquake+Tsunami,0.0,1995,W1,0.0,145.98066479213583
def57539-c284-42b3-952a-e02b232e7629,0.7005422731,0.2952071464,0.0826644602,0.2994577269,0.4053351266999999,0.2125426862,0.0826644602,Earthquake+Tsunami,155074.0,1932,W1,39640.12828740486,181.8744228692228
156275f9-642a-4002-9be9-11ab1616eff5,0.5524275459,0.1452720202,0.019502762,0.4475724541,0.4071555257,0.1257692581999999,0.019502762,Earthquake+Tsunami,0.0,2004,W2,0.0,95.1527865028404
70774921-c6f5-4a81-bbf6-86940db0227d,0.5524275459,0.1452720202,0.019502762,0.4475724541,0.4071555257,0.1257692581999999,0.019502762,Earthquake+Tsunami,0.0,2004,W2,0.0,95.1527865028404
e38d8575-7880-4a8c-b6d7-225ab1cf9264,0.7863685231,0.4243161712,0.1309908196,0.2136314768999999,0.3620523519,0.2933253515999999,0.1309908196,Earthquake+Tsunami,0.0,0,RC,0.0,251.2648745746664
fb7c9b63-2f35-4003-ad92-a0f6b1d71c8a,0.7005422731,0.2952071464,0.0826644602,0.2994577269,0.4053351266999999,0.2125426862,0.0826644602,Earthquake+Tsunami,0.0,1968,W1,0.0,181.8744228692228
15d6abdf-f233-4a40-845b-89c519c96a39,0.7322766942,0.3277134945,0.0977460084,0.2677233058,0.4045631997,0.2299674860999999,0.0977460084,Earthquake+Tsunami,0.0,1976,W1,0.0,201.2166548787155
8968aeca-f276-46a7-a944-caf955e7f151,0.6904609554,0.2157928025,0.062520047,0.3095390446,0.4746681529,0.1532727555,0.062520047,Earthquake+Tsunami,19244.0,2003,W1,4150.72521148889,145.98066479213583
