guid,LS_0,LS_1,LS_2,DS_0,DS_1,DS_2,DS_3,hazard,rmv,year_built,struct_typ,econ_loss,repair,dislocated
37d12ce3-fef2-4922-af32-2961367d25cc,0.9663509114,0.7706873591,0.4617790876,0.0336490886,0.1956635523,0.3089082714999999,0.4617790876,Earthquake+Tsunami,63614.0,1949,W1,39186.0219755812,516.0862969155197,0
720bfdab-075e-47ef-90e4-3f0f61d5fb4e,0.9663509114,0.7706873591,0.4617790876,0.0336490886,0.1956635523,0.3089082714999999,0.4617790876,Earthquake+Tsunami,31195.0,1928,W1,19216.020931371328,516.0862969155197,0
d69c2230-e79f-48dd-aca9-df0b26e843b6,0.8731373492,0.5572198432,0.2065328852,0.1268626508,0.315917506,0.3506869579999999,0.2065328852,Earthquake+Tsunami,37140.0,1994,RC,15909.25141280496,333.1110432778207,0
81435fee-f97e-4328-94be-fc02ecb9b440,0.9663509114,0.7706873591,0.4617790876,0.0336490886,0.1956635523,0.3089082714999999,0.4617790876,Earthquake+Tsunami,50541.0,1943,W1,31133.09549262504,516.0862969155197,1
2d8d1665-2537-444e-93cf-9f109d3facb8,0.8142276285,0.385250011,0.1209398745,0.1857723715,0.4289776174999999,0.2643101365,0.1209398745,Earthquake+Tsunami,97312.0,1927,W2,31299.125604079843,235.76275611438257,0
aeb28acd-b53c-4be4-b126-d0f42c47c004,0.8142276285,0.385250011,0.1209398745,0.1857723715,0.4289776174999999,0.2643101365,0.1209398745,Earthquake+Tsunami,230049.0,1961,W2,73992.23678573006,235.76275611438257,0
f12115c8-d2df-4f50-a583-f60ec787c9ac,0.9663509114,0.7706873591,0.4617790876,0.0336490886,0.1956635523,0.3089082714999999,0.4617790876,Earthquake+Tsunami,57951.0,1943,W1,35697.63196005449,516.0862969155197,1
bc097bc2-a8ac-4800-9327-887faf41dd24,0.9663509114,0.7706873591,0.4617790876,0.0336490886,0.1956635523,0.3089082714999999,0.4617790876,Earthquake+Tsunami,30923.0,1937,W1,19048.46979518498,516.0862969155197,1
4ba97e52-f049-4cac-9500-74761d2eaef3,0.8565830534,0.4859002842,0.1363337849,0.1434169466,0.3706827692,0.3495664992999999,0.1363337849,Earthquake+Tsunami,211703.0,2007,RC,78993.77667279774,279.1136589600531,0
b8c21ad2-97db-477a-ab7c-730f437fb75a,0.9663509114,0.7706873591,0.4617790876,0.0336490886,0.1956635523,0.3089082714999999,0.4617790876,Earthquake+Tsunami,22291.0,1928,W1,13731.18520856542,516.0862969155197,0
e600b710-1709-4738-b380-495a95b9ad0d,0.7630056196,0.3182058924,0.0720254066,0.2369943803999999,0.4447997272,0.2461804858,0.0720254066,Earthquake+Tsunami,170211.0,2000,W2,46016.72474139984,189.5641196838804,0
bd17ec6d-67b8-4eb1-b1b6-6bb8987e7e5e,0.8565830534,0.4859002842,0.1363337849,0.1434169466,0.3706827692,0.3495664992999999,0.1363337849,Earthquake+Tsunami,108099.0,2006,RC,40335.50901287542,279.1136589600531,0
8c4a260a-e2d7-4a3e-8f50-d34afd7b7c2b,0.9663509114,0.7706873591,0.4617790876,0.0336490886,0.1956635523,0.3089082714999999,0.4617790876,Earthquake+Tsunami,61287.0,1937,W1,37752.59736563406,516.0862969155197,1
fa1558f3-11d7-42c0-a3fb-b3f07170751e,0.9769601417,0.7455482677,0.3837539963,0.0230398582999999,0.2314118739999999,0.3617942714,0.3837539963,Earthquake+Tsunami,140516.0,2003,W1,81548.38833283198,476.4266550712868,0
14eb1e32-2af6-4749-b4b7-822dcf3b1bc1,0.9769601417,0.7455482677,0.3837539963,0.0230398582999999,0.2314118739999999,0.3617942714,0.3837539963,Earthquake+Tsunami,233730.0,2005,W1,135645.0852930116,476.4266550712868,1
7ed9ff0c-97be-410d-9a7b-17968991b98d,0.9663509114,0.7706873591,0.4617790876,0.0336490886,0.1956635523,0.3089082714999999,0.4617790876,Earthquake+Tsunami,79182.0,1918,W1,48775.86053495254,516.0862969155197,0
072efae7-f611-4403-8477-a0d107f66b7e,0.9663509114,0.7706873591,0.4617790876,0.0336490886,0.1956635523,0.3089082714999999,0.4617790876,Earthquake+Tsunami,57737.0,1949,W1,35565.808639672585,516.0862969155197,1
51a62821-63b4-4ab4-bf6f-1e2d7e14c729,0.9663509114,0.7706873591,0.4617790876,0.0336490886,0.1956635523,0.3089082714999999,0.4617790876,Earthquake+Tsunami,122909.0,1945,W1,75711.55366737998,516.0862969155197,1
89aeeafc-4c4d-4275-a448-34c3d7f18c20,0.9675713992,0.7755848229,0.4682994558,0.0324286007999999,0.1919865763,0.3072853671,0.4682994558,Earthquake+Tsunami,41172.0,1880,W1,25542.965704881844,520.4933273591503,1
0bb4a801-ee77-4349-8628-88264cc64bb6,0.7751101053,0.3069232363,0.0872989403,0.2248898946999999,0.468186869,0.219624296,0.0872989403,Earthquake+Tsunami,69530.0,1994,W2,18985.571389772907,192.77534024777168,1
27178c6c-7a3f-4cb0-a73a-ce32538d6006,0.9663509114,0.7706873591,0.4617790876,0.0336490886,0.1956635523,0.3089082714999999,0.4617790876,Earthquake+Tsunami,118761.0,1916,W1,73156.39884053823,516.0862969155197,1
0188ebe3-8d63-43ac-89e3-74999d3e5050,0.9663509114,0.7706873591,0.4617790876,0.0336490886,0.1956635523,0.3089082714999999,0.4617790876,Earthquake+Tsunami,50111.0,1926,W1,30868.216858212807,516.0862969155197,0
df87e79d-a50e-4aa9-8a0e-628ad2956e1f,0.9769601417,0.7455482677,0.3837539963,0.0230398582999999,0.2314118739999999,0.3617942714,0.3837539963,Earthquake+Tsunami,0.0,2007,W1,0.0,476.4266550712868,0
7258ea6e-ebaf-4d53-9f7d-72d4c6e7a49a,0.9663509114,0.7706873591,0.4617790876,0.0336490886,0.1956635523,0.3089082714999999,0.4617790876,Earthquake+Tsunami,64373.0,1928,W1,39653.56356516001,516.0862969155197,1
4b3806f5-8a07-477a-8a3e-e97c5501e462,0.9663509114,0.7706873591,0.4617790876,0.0336490886,0.1956635523,0.3089082714999999,0.4617790876,Earthquake+Tsunami,55356.0,1922,W1,34099.12020121786,516.0862969155197,1
8897ffed-ad32-4a1f-a1a3-8732dec78406,0.9663509114,0.7706873591,0.4617790876,0.0336490886,0.1956635523,0.3089082714999999,0.4617790876,Earthquake+Tsunami,76277.0,1949,W1,46986.38976060942,516.0862969155197,1
c382cf18-9860-4a36-8db7-c12630f43bc3,0.9663509114,0.7706873591,0.4617790876,0.0336490886,0.1956635523,0.3089082714999999,0.4617790876,Earthquake+Tsunami,94824.0,1935,W1,58411.28285931575,516.0862969155197,1
807fc18b-8bb9-4079-9da4-75246b576f41,0.7751101053,0.3069232363,0.0872989403,0.2248898946999999,0.468186869,0.219624296,0.0872989403,Earthquake+Tsunami,193194.0,1994,W2,52752.74671473877,192.77534024777168,1
a9f71f5b-3caa-4bc7-885e-c8f5b2f95d7b,0.9769601417,0.7455482677,0.3837539963,0.0230398582999999,0.2314118739999999,0.3617942714,0.3837539963,Earthquake+Tsunami,200319.0,1999,W1,116255.02862623878,476.4266550712868,1
ce5024df-ba8c-4f51-b646-a1ad661523a3,0.9663509114,0.7706873591,0.4617790876,0.0336490886,0.1956635523,0.3089082714999999,0.4617790876,Earthquake+Tsunami,91205.0,1943,W1,56181.99035248347,516.0862969155197,0
a57a9de4-febf-4c57-acf0-ed2a0ab03d23,0.9769601417,0.7455482677,0.3837539963,0.0230398582999999,0.2314118739999999,0.3617942714,0.3837539963,Earthquake+Tsunami,119458.0,2002,W1,69327.38886292979,476.4266550712868,0
ac1bb7d6-c291-4dc1-8712-2cbd8ee47b7e,0.9769601417,0.7455482677,0.3837539963,0.0230398582999999,0.2314118739999999,0.3617942714,0.3837539963,Earthquake+Tsunami,148003.0,1998,W1,85893.46493227911,476.4266550712868,1
3541b388-adcc-4d55-ac04-88a16343290d,0.9663509114,0.7706873591,0.4617790876,0.0336490886,0.1956635523,0.3089082714999999,0.4617790876,Earthquake+Tsunami,87318.0,1947,W1,53787.61069676171,516.0862969155197,1
c6a549b3-d6d5-4733-bc93-c7b3ed0c5227,0.8731373492,0.5572198432,0.2065328852,0.1268626508,0.315917506,0.3506869579999999,0.2065328852,Earthquake+Tsunami,78884.0,1989,RC,33790.66743262537,333.1110432778207,0
dba2cb0f-6453-4d30-9410-1f9cd09db788,0.9584229413,0.7120242428,0.3714049046,0.0415770586999999,0.2463986985,0.3406193382,0.3714049046,Earthquake+Tsunami,149501.0,1990,W1,83721.26769452821,458.7429171906272,0
2bb0a8ed-23a8-46ea-b609-a90c408a9fa9,0.9663509114,0.7706873591,0.4617790876,0.0336490886,0.1956635523,0.3089082714999999,0.4617790876,Earthquake+Tsunami,61704.0,1947,W1,38009.46804133151,516.0862969155197,1
402bf856-d089-473d-b24b-06389a0517bd,0.9663509114,0.7706873591,0.4617790876,0.0336490886,0.1956635523,0.3089082714999999,0.4617790876,Earthquake+Tsunami,76756.0,1972,W1,47281.45223940816,516.0862969155197,0
3f5b29d6-ebf5-4dff-b87e-b7556bd97feb,0.8142276285,0.385250011,0.1209398745,0.1857723715,0.4289776174999999,0.2643101365,0.1209398745,Earthquake+Tsunami,127954.0,1916,W2,41154.72210564403,235.76275611438257,1
effdd52e-c4ad-44d3-aee4-e9b6a93999e0,0.7630056196,0.3182058924,0.0720254066,0.2369943803999999,0.4447997272,0.2461804858,0.0720254066,Earthquake+Tsunami,209430.0,1998,W2,56619.62307131365,189.5641196838804,0
d62a4e75-54f1-452d-9bd6-2915139c6cc7,0.9663509114,0.7706873591,0.4617790876,0.0336490886,0.1956635523,0.3089082714999999,0.4617790876,Earthquake+Tsunami,64323.0,1946,W1,39622.76372394928,516.0862969155197,1
dddbc82f-812f-4a45-866c-837c11779565,0.9663509114,0.7706873591,0.4617790876,0.0336490886,0.1956635523,0.3089082714999999,0.4617790876,Earthquake+Tsunami,112087.0,1922,W1,69045.23603573066,516.0862969155197,1
d8ed4c6c-e018-45c1-86e0-ec7ecb53e94b,0.8142276285,0.385250011,0.1209398745,0.1857723715,0.4289776174999999,0.2643101365,0.1209398745,Earthquake+Tsunami,238431.0,1967,W2,76688.19690178355,235.76275611438257,0
20067444-446d-477d-9e83-a03ba99bc768,0.9663509114,0.7706873591,0.4617790876,0.0336490886,0.1956635523,0.3089082714999999,0.4617790876,Earthquake+Tsunami,72799.0,1941,W1,44843.95280599139,516.0862969155197,1
49d7fbab-8fb4-4c72-bf3c-83388c4ef795,0.9769601417,0.7455482677,0.3837539963,0.0230398582999999,0.2314118739999999,0.3617942714,0.3837539963,Earthquake+Tsunami,142602.0,1997,W1,82758.9973600053,476.4266550712868,0
7f385f15-80c0-45cf-86ac-8b6fa7524256,0.9769601417,0.7455482677,0.3837539963,0.0230398582999999,0.2314118739999999,0.3617942714,0.3837539963,Earthquake+Tsunami,140640.0,2002,W1,81620.35166905896,476.4266550712868,0
a4836125-b772-45d2-ab59-4d1c5ce41c4a,0.7630056196,0.3182058924,0.0720254066,0.2369943803999999,0.4447997272,0.2461804858,0.0720254066,Earthquake+Tsunami,78062.0,2005,W2,21104.14466023438,189.5641196838804,0
a13c002f-9ce5-4c17-9ca8-ddb8bd41fab6,0.9663509114,0.7706873591,0.4617790876,0.0336490886,0.1956635523,0.3089082714999999,0.4617790876,Earthquake+Tsunami,54441.0,1947,W1,33535.48310706159,516.0862969155197,1
d76d6542-adad-4ea4-8727-77e546993a54,0.8142276285,0.385250011,0.1209398745,0.1857723715,0.4289776174999999,0.2643101365,0.1209398745,Earthquake+Tsunami,155511.0,1968,W2,50018.06891047415,235.76275611438257,1
b2f3b03e-5c65-44f5-a021-52799353844d,0.8142276285,0.385250011,0.1209398745,0.1857723715,0.4289776174999999,0.2643101365,0.1209398745,Earthquake+Tsunami,123108.0,1955,W2,39596.06990779207,235.76275611438257,0
7a6d020a-cd11-4fc8-ac8c-8de0947ac2cf,0.9663509114,0.7706873591,0.4617790876,0.0336490886,0.1956635523,0.3089082714999999,0.4617790876,Earthquake+Tsunami,55772.0,1941,W1,34355.37488009109,516.0862969155197,0
319078ea-ee55-41ec-9891-68c5935425a9,0.8142276285,0.385250011,0.1209398745,0.1857723715,0.4289776174999999,0.2643101365,0.1209398745,Earthquake+Tsunami,113272.0,1910,W2,36432.449805012046,235.76275611438257,0
8e45a0a3-ab00-43c5-a759-14a03a9e5bbd,0.8731373492,0.5572198432,0.2065328852,0.1268626508,0.315917506,0.3506869579999999,0.2065328852,Earthquake+Tsunami,118874.0,1989,RC,50920.74185368273,333.1110432778207,1
856e8ec7-fa5c-426b-b66d-9825c2ee7c76,0.9663509114,0.7706873591,0.4617790876,0.0336490886,0.1956635523,0.3089082714999999,0.4617790876,Earthquake+Tsunami,74819.0,1952,W1,46088.26639090468,516.0862969155197,0
81c9b7f4-1b73-4115-bc24-e504879a1f6b,0.7505677538,0.3041686266,0.0665623368,0.2494322462,0.4463991271999999,0.2376062897999999,0.0665623368,Earthquake+Tsunami,71699.0,1998,W2,18715.48876377844,181.7250690732332,1
4f1468fe-69a2-488a-b2ed-83cccbf6967c,0.9769601417,0.7455482677,0.3837539963,0.0230398582999999,0.2314118739999999,0.3617942714,0.3837539963,Earthquake+Tsunami,156564.0,1996,W1,90861.83687936964,476.4266550712868,1
500a5347-209f-42f6-9279-fc805fc51177,0.7630056196,0.3182058924,0.0720254066,0.2369943803999999,0.4447997272,0.2461804858,0.0720254066,Earthquake+Tsunami,175370.0,1997,W2,47411.465874116766,189.5641196838804,0
bdfe5f63-389e-4323-a018-d81095c3961f,0.9758340953,0.739240189,0.3773838511,0.0241659047,0.2365939063,0.3618563379,0.3773838511,Earthquake+Tsunami,89767.0,2001,W1,51657.25828966745,471.607742245253,1
5249a701-e643-4530-8f8c-c75616418790,0.9663509114,0.7706873591,0.4617790876,0.0336490886,0.1956635523,0.3089082714999999,0.4617790876,Earthquake+Tsunami,89557.0,1964,W1,55166.82758617798,516.0862969155197,1
9fa63942-cba7-4319-8b1d-3f20b604328a,0.7505677538,0.3041686266,0.0665623368,0.2494322462,0.4463991271999999,0.2376062897999999,0.0665623368,Earthquake+Tsunami,67774.0,1996,W2,17690.951554084713,181.7250690732332,1
b6703cbd-793c-41b2-a146-8cfcbb360c10,0.9663509114,0.7706873591,0.4617790876,0.0336490886,0.1956635523,0.3089082714999999,0.4617790876,Earthquake+Tsunami,106261.0,1973,W1,65456.43853785698,516.0862969155197,1
f940d725-707b-4fc3-af3d-ba600563ed59,0.9663509114,0.7706873591,0.4617790876,0.0336490886,0.1956635523,0.3089082714999999,0.4617790876,Earthquake+Tsunami,102322.0,1938,W1,63030.02704727607,516.0862969155197,1
93a1c5c1-156a-44a2-9772-1fb2e78c15b0,0.9663509114,0.7706873591,0.4617790876,0.0336490886,0.1956635523,0.3089082714999999,0.4617790876,Earthquake+Tsunami,98747.0,1937,W1,60827.83840070923,516.0862969155197,1
16d18b6e-c928-4235-ae2f-03d0c1b1ad64,0.9663509114,0.7706873591,0.4617790876,0.0336490886,0.1956635523,0.3089082714999999,0.4617790876,Earthquake+Tsunami,108412.0,1977,W1,66781.44770674237,516.0862969155197,0
88d0c8c3-f72a-475d-9710-ba63254b25ab,0.9892828069,0.8484942448,0.4750240723,0.0107171930999999,0.1407885621,0.3734701725,0.4750240723,Earthquake+Tsunami,105687.0,1946,RC,69204.48944095573,549.485516672469,0
b972e786-9433-41d1-9fe4-959d77d528db,0.8731373492,0.5572198432,0.2065328852,0.1268626508,0.315917506,0.3506869579999999,0.2065328852,Earthquake+Tsunami,52543.0,1985,RC,22507.26432372135,333.1110432778207,0
508cf6e1-025c-4565-b185-3b0a20f7b795,0.9663509114,0.7706873591,0.4617790876,0.0336490886,0.1956635523,0.3089082714999999,0.4617790876,Earthquake+Tsunami,45842.0,1935,W1,28238.526415641107,516.0862969155197,1
f2de479d-4641-48c9-98ef-a79134785db6,0.7751101053,0.3069232363,0.0872989403,0.2248898946999999,0.468186869,0.219624296,0.0872989403,Earthquake+Tsunami,153219.0,1994,W2,41837.340180779735,192.77534024777168,0
026e90d2-307b-4e6f-a52f-a3d8c9a28039,0.9599768934,0.7178136655,0.378064822,0.0400231065999999,0.2421632279,0.3397488435,0.378064822,Earthquake+Tsunami,138553.0,1994,W1,78262.44066001414,463.5325739152804,0
9a7508c3-8d91-470e-82ed-4e72e23d3e14,0.9769601417,0.7455482677,0.3837539963,0.0230398582999999,0.2314118739999999,0.3617942714,0.3837539963,Earthquake+Tsunami,174111.0,2007,W1,101045.22930497388,476.4266550712868,1
33e91caf-13d5-48a1-83a6-cac0ccc2ed73,0.9769601417,0.7455482677,0.3837539963,0.0230398582999999,0.2314118739999999,0.3617942714,0.3837539963,Earthquake+Tsunami,145976.0,2004,W1,84717.09652476216,476.4266550712868,1
e6a4542c-3f92-4a05-8851-6021be8e74a9,0.9663509114,0.7706873591,0.4617790876,0.0336490886,0.1956635523,0.3089082714999999,0.4617790876,Earthquake+Tsunami,96309.0,1968,W1,59326.03814327428,516.0862969155197,0
03ec55aa-a792-4a5f-90f0-dbe13f7c91fb,0.9663509114,0.7706873591,0.4617790876,0.0336490886,0.1956635523,0.3089082714999999,0.4617790876,Earthquake+Tsunami,47661.0,1926,W1,29359.024638887284,516.0862969155197,1
52559ffb-d22e-412b-b46f-b0dc7cb96f6f,0.9663509114,0.7706873591,0.4617790876,0.0336490886,0.1956635523,0.3089082714999999,0.4617790876,Earthquake+Tsunami,116010.0,1976,W1,71461.79157712414,516.0862969155197,0
08768e67-db3a-4cf9-9ed7-5ae3e52380d7,0.9663509114,0.7706873591,0.4617790876,0.0336490886,0.1956635523,0.3089082714999999,0.4617790876,Earthquake+Tsunami,45881.0,1954,W1,28262.550291785472,516.0862969155197,1
9ac569e4-4b23-4d3e-a030-4deada00179e,0.9663509114,0.7706873591,0.4617790876,0.0336490886,0.1956635523,0.3089082714999999,0.4617790876,Earthquake+Tsunami,89097.0,1926,W1,54883.4690470393,516.0862969155197,1
e830f45d-ab8d-4a4f-9e61-043f3d04f249,0.9663509114,0.7706873591,0.4617790876,0.0336490886,0.1956635523,0.3089082714999999,0.4617790876,Earthquake+Tsunami,104216.0,1975,W1,64196.72503233833,516.0862969155197,1
b26e5370-b33a-4836-9077-09e37f7aa9f8,0.9663509114,0.7706873591,0.4617790876,0.0336490886,0.1956635523,0.3089082714999999,0.4617790876,Earthquake+Tsunami,79767.0,1932,W1,49136.21867711802,516.0862969155197,1
98347ed6-9936-4304-92a0-ad9c54fbca07,0.8142276285,0.385250011,0.1209398745,0.1857723715,0.4289776174999999,0.2643101365,0.1209398745,Earthquake+Tsunami,154835.0,1969,W2,49800.64239670033,235.76275611438257,1
760a1f1c-672b-4699-b86f-c6dc76c8b2d2,0.9663509114,0.7706873591,0.4617790876,0.0336490886,0.1956635523,0.3089082714999999,0.4617790876,Earthquake+Tsunami,91397.0,1960,W1,56300.261742732655,516.0862969155197,1
f3cacae2-f899-41f5-870c-547d83f63166,0.6960925197,0.2013483903,0.022144035,0.3039074803,0.4947441293999999,0.1792043553,0.022144035,Earthquake+Tsunami,85246.0,2010,W2,16767.62431022338,124.97933339950426,0
de442dfc-b67d-4d81-9854-608a53a34109,0.7630056196,0.3182058924,0.0720254066,0.2369943803999999,0.4447997272,0.2461804858,0.0720254066,Earthquake+Tsunami,332751.0,2006,W2,89959.58648045975,189.5641196838804,1
94aa7794-f8f6-40b7-bf00-c71deb955b78,0.9663509114,0.7706873591,0.4617790876,0.0336490886,0.1956635523,0.3089082714999999,0.4617790876,Earthquake+Tsunami,79928.0,1961,W1,49235.39416581656,516.0862969155197,1
94aec4c4-71cd-4682-bed1-e9deb3dfd024,0.9584229413,0.7120242428,0.3714049046,0.0415770586999999,0.2463986985,0.3406193382,0.3714049046,Earthquake+Tsunami,148806.0,1985,W1,83332.06440459906,458.7429171906272,0
d6bdb392-beee-482b-bc22-68e7ab467e5b,0.9663509114,0.7706873591,0.4617790876,0.0336490886,0.1956635523,0.3089082714999999,0.4617790876,Earthquake+Tsunami,41252.0,1927,W1,25411.10099249655,516.0862969155197,0
bd134c86-891f-4f70-a539-bb87bb2e4ee1,0.9663509114,0.7706873591,0.4617790876,0.0336490886,0.1956635523,0.3089082714999999,0.4617790876,Earthquake+Tsunami,92795.0,1940,W1,57161.42530298453,516.0862969155197,1
50f750f5-de9d-4b8d-9700-a922b5b8de91,0.9584229413,0.7120242428,0.3714049046,0.0415770586999999,0.2463986985,0.3406193382,0.3714049046,Earthquake+Tsunami,175395.0,1990,W1,98222.03026924084,458.7429171906272,0
9379fa7c-8c50-4158-a9bf-741199e2d7c6,0.9663509114,0.7706873591,0.4617790876,0.0336490886,0.1956635523,0.3089082714999999,0.4617790876,Earthquake+Tsunami,180840.0,1976,W1,111396.86569095016,516.0862969155197,0
e19d5429-9534-44aa-8c05-be6ae255e270,0.8142276285,0.385250011,0.1209398745,0.1857723715,0.4289776174999999,0.2643101365,0.1209398745,Earthquake+Tsunami,253827.0,1906,W2,81640.11791666778,235.76275611438257,1
1d2d8a3c-e56f-45d3-8e3f-6bce8d86fbd3,0.9663509114,0.7706873591,0.4617790876,0.0336490886,0.1956635523,0.3089082714999999,0.4617790876,Earthquake+Tsunami,32334.0,1925,W1,19917.64131415164,516.0862969155197,0
5edf1b37-d781-4ffe-b98a-efe1dd8ef0d2,0.9663509114,0.7706873591,0.4617790876,0.0336490886,0.1956635523,0.3089082714999999,0.4617790876,Earthquake+Tsunami,45287.0,1930,W1,27896.64817820206,516.0862969155197,0
de9b54c6-ad79-4e6d-8bc2-29eb1d88398a,0.9758340953,0.739240189,0.3773838511,0.0241659047,0.2365939063,0.3618563379,0.3773838511,Earthquake+Tsunami,39117.0,2003,W1,22510.24287897469,471.607742245253,0
0ac07c0d-0ea0-462f-8516-180bb80f5bc5,0.8142276285,0.385250011,0.1209398745,0.1857723715,0.4289776174999999,0.2643101365,0.1209398745,Earthquake+Tsunami,179697.0,1938,W2,57797.17787812742,235.76275611438257,1
e436df3c-99b6-43f0-8f2b-36ed470c4c6b,0.9663509114,0.7706873591,0.4617790876,0.0336490886,0.1956635523,0.3089082714999999,0.4617790876,Earthquake+Tsunami,51901.0,1938,W1,31970.851173556763,516.0862969155197,0
029f9820-fddb-4b8c-bc16-8df8071ecfed,0.9584229413,0.7120242428,0.3714049046,0.0415770586999999,0.2463986985,0.3406193382,0.3714049046,Earthquake+Tsunami,100475.0,1991,W1,56266.47561961273,458.7429171906272,1
b0ac069f-f2a0-4434-be48-ad8ad1e19367,0.7630056196,0.3182058924,0.0720254066,0.2369943803999999,0.4447997272,0.2461804858,0.0720254066,Earthquake+Tsunami,174282.0,1998,W2,47117.32391784694,189.5641196838804,1
c8597f54-0b2b-4d96-81fd-66a061a56312,0.9769601417,0.7455482677,0.3837539963,0.0230398582999999,0.2314118739999999,0.3617942714,0.3837539963,Earthquake+Tsunami,144231.0,1997,W1,83704.38667221305,476.4266550712868,1
a0418c5c-ebec-4cee-bb2f-b338cac8027c,0.9663509114,0.7706873591,0.4617790876,0.0336490886,0.1956635523,0.3089082714999999,0.4617790876,Earthquake+Tsunami,79660.0,1948,W1,49070.307016927065,516.0862969155197,1
d8c68b7e-c2dd-4b9b-8b92-a6b7685d092e,0.9663509114,0.7706873591,0.4617790876,0.0336490886,0.1956635523,0.3089082714999999,0.4617790876,Earthquake+Tsunami,45246.0,1940,W1,27871.392308409264,516.0862969155197,1
9adc9509-90e9-4271-b3f8-9ec173fffb66,0.9769601417,0.7455482677,0.3837539963,0.0230398582999999,0.2314118739999999,0.3617942714,0.3837539963,Earthquake+Tsunami,124749.0,1997,W1,72398.01799177643,476.4266550712868,1
c844e515-bcc7-4e9b-9a8c-aece354bfc32,0.8142276285,0.385250011,0.1209398745,0.1857723715,0.4289776174999999,0.2643101365,0.1209398745,Earthquake+Tsunami,29232.0,1945,W2,9402.08853644424,235.76275611438257,1
897d09ad-a95d-403c-b419-8d8a130abac1,0.8731373492,0.5572198432,0.2065328852,0.1268626508,0.315917506,0.3506869579999999,0.2065328852,Earthquake+Tsunami,50108.0,1989,RC,21464.21027982851,333.1110432778207,1
58b8a62b-2dbd-4bdb-86e2-c8a833f0e7c5,0.9758340953,0.739240189,0.3773838511,0.0241659047,0.2365939063,0.3618563379,0.3773838511,Earthquake+Tsunami,152786.0,2005,W1,87922.13023767232,471.607742245253,0
6156caea-1177-413b-a782-10deb138374a,0.9599768934,0.7178136655,0.378064822,0.0400231065999999,0.2421632279,0.3397488435,0.378064822,Earthquake+Tsunami,131865.0,1994,W1,74484.68627624637,463.5325739152804,1
cf0cc4d8-6c1f-4031-8764-bfdbcd67fe5a,0.8731373492,0.5572198432,0.2065328852,0.1268626508,0.315917506,0.3506869579999999,0.2065328852,Earthquake+Tsunami,150559.0,1989,RC,64493.29519279757,333.1110432778207,1
94b63bf2-8cd3-47a2-a686-62c60833ab68,0.7751101053,0.3069232363,0.0872989403,0.2248898946999999,0.468186869,0.219624296,0.0872989403,Earthquake+Tsunami,160953.0,1994,W2,43949.153917706295,192.77534024777168,1
44923f02-99a5-4c3f-aba1-b2e32f8514a6,0.9191824603,0.6706707862,0.2964136215,0.0808175397,0.2485116740999999,0.3742571647,0.2964136215,Earthquake+Tsunami,33823.0,0,RC,17301.719235855937,411.4478984848826,0
bdca752c-3b93-4b7a-946c-3304693d080d,0.9105511723,0.649461007,0.2781099206,0.0894488276999999,0.2610901653,0.3713510864,0.2781099206,Earthquake+Tsunami,48679.0,1951,RC,24118.411948271783,396.1891166347002,0
8b09b8e1-2e4d-43e0-bfca-24b3d17691a0,0.9105511723,0.649461007,0.2781099206,0.0894488276999999,0.2610901653,0.3713510864,0.2781099206,Earthquake+Tsunami,53262.0,1949,RC,26389.09708886484,396.1891166347002,1
5d0895b0-f77a-49e8-8b78-3ff1b687b36c,0.9599768934,0.7178136655,0.378064822,0.0400231065999999,0.2421632279,0.3397488435,0.378064822,Earthquake+Tsunami,149056.0,1994,W1,84195.11923248913,463.5325739152804,0
9d8500ed-2c4c-443e-9c5f-ada8630bace6,0.9599768934,0.7178136655,0.378064822,0.0400231065999999,0.2421632279,0.3397488435,0.378064822,Earthquake+Tsunami,146832.0,1994,W1,82938.88033453765,463.5325739152804,0
79ba060d-0118-445a-8e54-7fd11f1de03b,0.9702511904,0.6472178876,0.2697563226,0.0297488096,0.3230333028,0.377461565,0.2697563226,Earthquake+Tsunami,42951.0,2010,W1,21501.419084699468,396.0439829547124,1
7763f007-a23f-4ab7-ae10-afe1227edc58,0.9663509114,0.7706873591,0.4617790876,0.0336490886,0.1956635523,0.3089082714999999,0.4617790876,Earthquake+Tsunami,128472.0,1969,W1,79138.34400048525,516.0862969155197,0
bcdfd05e-a28c-4f6e-bd91-64c285008101,0.9769601417,0.7455482677,0.3837539963,0.0230398582999999,0.2314118739999999,0.3617942714,0.3837539963,Earthquake+Tsunami,298767.0,2005,W1,173389.27479458007,476.4266550712868,0
564c940b-69a3-44bc-88fe-e483544b14df,0.9663509114,0.7706873591,0.4617790876,0.0336490886,0.1956635523,0.3089082714999999,0.4617790876,Earthquake+Tsunami,68517.0,1962,W1,42206.254404704894,516.0862969155197,1
802cc1a7-6215-41b4-8040-b28ae22d0f93,0.8142276285,0.385250011,0.1209398745,0.1857723715,0.4289776174999999,0.2643101365,0.1209398745,Earthquake+Tsunami,178872.0,1969,W2,57531.82747300404,235.76275611438257,0
4651f0a8-930f-4a37-9ee2-9d8c91a67955,0.9769601417,0.7455482677,0.3837539963,0.0230398582999999,0.2314118739999999,0.3617942714,0.3837539963,Earthquake+Tsunami,133470.0,1997,W1,77459.2458565792,476.4266550712868,1
