guid,LS_0,LS_1,LS_2,DS_0,DS_1,DS_2,DS_3,hazard,rmv,year_built,struct_typ,econ_loss,repair,dislocated
0b4073d3-7d7e-439d-b9ef-1373291f37cc,0.6158329271,0.1277059059,0.0261148908,0.3841670728999999,0.4881270212,0.1015910151,0.0261148908,Earthquake+Tsunami,11820.0,1992,W1,1855.25518704441,96.15352911940204,
bef20397-d546-475e-8dfd-b58a422019d8,0.5515985013,0.0977639241,0.0188134439,0.4484014987,0.4538345772,0.0789504801999999,0.0188134439,Earthquake+Tsunami,0.0,2006,W1,0.0,78.66557679469614,
f5e2c264-da77-4971-99d8-0c3d7562b986,0.7407119015350931,0.4112575155022934,0.3426901056835571,0.2592880984649068,0.3294543860327997,0.0685674098187362,0.3426901056835571,Earthquake+Tsunami,0.0,1988,W1,0.0,330.1065986576436,
d8ffb229-86e0-4907-97a5-84eb9ac248e6,0.9993584618253856,0.998668902865965,0.998543155560731,0.0006415381746145,0.0006895589594204,0.0001257473052339,0.998543155560731,Earthquake+Tsunami,109813.0,1959,W1,98707.40160583734,814.7768374420291,
0bf34a44-f8fe-41b4-a241-7c71ed06aa20,0.639489499952837,0.1777712553066496,0.0145548234764577,0.360510500047163,0.4617182446461874,0.1632164318301918,0.0145548234764577,Earthquake+Tsunami,25411.0,1,RC,4478.364989867246,110.05221435483,
340d43a0-35ff-4738-b11b-849434a662a4,0.6158329271,0.1277059059,0.0261148908,0.3841670728999999,0.4881270212,0.1015910151,0.0261148908,Earthquake+Tsunami,0.0,1998,W1,0.0,96.15352911940204,
defedc4a-ea47-45c6-87d5-4c374f6920e5,0.6332513228810617,0.1672563120652662,0.0702715025295631,0.3667486771189383,0.4659950108157954,0.0969848095357031,0.0702715025295631,Earthquake+Tsunami,0.0,1974,W1,0.0,128.7858211272884,
837b8691-a385-4519-a7bc-6eed26afc2a7,0.864345906719846,0.7185377551479437,0.6919483215819744,0.135654093280154,0.1458081515719023,0.0265894335659693,0.6919483215819744,Earthquake+Tsunami,0.0,1970,W1,0.0,585.3746367276395,
3ae2a39b-f04a-4654-8d64-672205c5007d,0.864345906719846,0.7185377551479437,0.6919483215819744,0.135654093280154,0.1458081515719023,0.0265894335659693,0.6919483215819744,Earthquake+Tsunami,0.0,1968,W1,0.0,585.3746367276395,
ed2894f9-e44b-4ff0-acfb-b05b1367702c,0.864345906719846,0.7185377551479437,0.6919483215819744,0.135654093280154,0.1458081515719023,0.0265894335659693,0.6919483215819744,Earthquake+Tsunami,0.0,1981,W1,0.0,585.3746367276395,
b2873126-ea18-4a3b-99d8-ad908f80ef8d,0.864345906719846,0.7185377551479437,0.6919483215819744,0.135654093280154,0.1458081515719023,0.0265894335659693,0.6919483215819744,Earthquake+Tsunami,0.0,1975,W1,0.0,585.3746367276395,
afa1ef2f-7bbe-41ae-95b4-3c5873a58f99,0.7407119015350931,0.4112575155022934,0.3426901056835571,0.2592880984649068,0.3294543860327997,0.0685674098187362,0.3426901056835571,Earthquake+Tsunami,0.0,1990,W1,0.0,330.1065986576436,
113a852a-6876-4931-81f0-5158f0c70d14,0.6332513228810617,0.1672563120652662,0.0702715025295631,0.3667486771189383,0.4659950108157954,0.0969848095357031,0.0702715025295631,Earthquake+Tsunami,0.0,1971,W1,0.0,128.7858211272884,
9d304a7c-e3f2-491d-ab32-0a8ec91a8e30,0.8834142123090625,0.7581016781147347,0.7352498055203535,0.1165857876909375,0.1253125341943277,0.0228518725943812,0.7352498055203535,Earthquake+Tsunami,0.0,1968,W1,0.0,617.773929242631,
4ac0a784-57a8-4437-a8ec-c0fefb85012e,0.6332513228810617,0.1672563120652662,0.0702715025295631,0.3667486771189383,0.4659950108157954,0.0969848095357031,0.0702715025295631,Earthquake+Tsunami,0.0,1972,W1,0.0,128.7858211272884,
25bc3a48-29df-4335-ac04-3e186976490c,0.7435034774445565,0.4149995250308061,0.172105267130486,0.2564965225554435,0.3285039524137503,0.2428942579003201,0.172105267130486,Earthquake+Tsunami,716337.0,1945,RC,244046.83066847504,261.97962837836207,
3982d6c7-d2a6-48cf-ac99-de1dd8b42864,0.6158329271,0.1277059059,0.0261148908,0.3841670728999999,0.4881270212,0.1015910151,0.0261148908,Earthquake+Tsunami,0.0,1995,W1,0.0,96.15352911940204,
da7413ba-bc45-46a7-9516-9bc314d5604b,0.6332513228810617,0.1672563120652662,0.0702715025295631,0.3667486771189383,0.4659950108157954,0.0969848095357031,0.0702715025295631,Earthquake+Tsunami,0.0,1977,W1,0.0,128.7858211272884,
a436c038-22b1-4339-920b-cf430b4cf2e4,0.6158329271,0.1277059059,0.0261148908,0.3841670728999999,0.4881270212,0.1015910151,0.0261148908,Earthquake+Tsunami,0.0,1995,W1,0.0,96.15352911940204,
22aa85a2-af0c-436c-9f60-e4ff7254ec6f,0.6158329271,0.1277059059,0.0261148908,0.3841670728999999,0.4881270212,0.1015910151,0.0261148908,Earthquake+Tsunami,0.0,1993,W1,0.0,96.15352911940204,
919c4386-34ce-431d-ad36-ebad80c126d2,0.7407119015350931,0.4112575155022934,0.3426901056835571,0.2592880984649068,0.3294543860327997,0.0685674098187362,0.3426901056835571,Earthquake+Tsunami,0.0,1993,W1,0.0,330.1065986576436,
c9bb8034-b154-4950-8361-252628a6dcc9,0.6158329271,0.1277059059,0.0261148908,0.3841670728999999,0.4881270212,0.1015910151,0.0261148908,Earthquake+Tsunami,0.0,1995,W1,0.0,96.15352911940204,
1d96de99-2ee5-4756-bdba-322a6f705154,0.6158329271,0.1277059059,0.0261148908,0.3841670728999999,0.4881270212,0.1015910151,0.0261148908,Earthquake+Tsunami,0.0,1992,W1,0.0,96.15352911940204,
7c6bc4b6-d2ae-4eee-966c-da7692f14c22,0.7407119015350931,0.4112575155022934,0.3426901056835571,0.2592880984649068,0.3294543860327997,0.0685674098187362,0.3426901056835571,Earthquake+Tsunami,0.0,1992,W1,0.0,330.1065986576436,
6a6c5517-5860-44f7-8b7b-c62c1fe7c2a3,0.6158329271,0.1277059059,0.0261148908,0.3841670728999999,0.4881270212,0.1015910151,0.0261148908,Earthquake+Tsunami,0.0,1992,W1,0.0,96.15352911940204,
a0821314-04d0-4c93-aee7-de7b199cfafa,0.6174802815702273,0.1314464075635626,0.0302910269170741,0.3825197184297727,0.4860338740066646,0.1011553806464884,0.0302910269170741,Earthquake+Tsunami,1339.0,1975,W1,214.4344665104729,99.23974628822984,
f1d4feff-8c78-4f78-b2a3-1092748090d1,0.6174802815702273,0.1314464075635626,0.0302910269170741,0.3825197184297727,0.4860338740066646,0.1011553806464884,0.0302910269170741,Earthquake+Tsunami,248070.0,1986,W1,39727.22786202615,99.23974628822984,
ff321c63-684b-4752-b9d2-6febe12aeee8,0.6424996365756872,0.1846365778324508,0.0173840751678158,0.3575003634243128,0.4578630587432364,0.1672525026646349,0.0173840751678158,Earthquake+Tsunami,358766.0,0,RC,64718.09294207838,113.74314005230192,
c75351fa-df5b-49f9-b7a6-b12ab3d65ed8,0.6662306244015068,0.1955105486562597,0.0169442350523443,0.3337693755984932,0.4707200757452471,0.1785663136039153,0.0169442350523443,Earthquake+Tsunami,0.0,0,RC,0.0,118.86026008749243,
9e34826a-b8a3-494b-9e53-4ac2366e0c71,0.6158329271,0.1277059059,0.0261148908,0.3841670728999999,0.4881270212,0.1015910151,0.0261148908,Earthquake+Tsunami,8213.0,1994,W1,1289.1041329268817,96.15352911940204,
afcdcdeb-5c8a-4e77-b049-c5a6c670b6c1,0.6174802815702273,0.1314464075635626,0.0302910269170741,0.3825197184297727,0.4860338740066646,0.1011553806464884,0.0302910269170741,Earthquake+Tsunami,46091.0,1950,W1,7381.253917800004,99.23974628822984,
2262169f-8798-48d7-a8d7-9efaa5c855f8,0.6158329271,0.1277059059,0.0261148908,0.3841670728999999,0.4881270212,0.1015910151,0.0261148908,Earthquake+Tsunami,7260.0,2007,W1,1139.52222148413,96.15352911940204,
bc950354-d500-4419-a94c-076f8a40d7ab,0.6158329271,0.1277059059,0.0261148908,0.3841670728999999,0.4881270212,0.1015910151,0.0261148908,Earthquake+Tsunami,226333.0,1923,W1,35524.99765222694,96.15352911940204,
5b8fef41-677a-4834-9385-c4d6447209f8,0.6174802815702273,0.1314464075635626,0.0302910269170741,0.3825197184297727,0.4860338740066646,0.1011553806464884,0.0302910269170741,Earthquake+Tsunami,0.0,1992,W1,0.0,99.23974628822984,
9d6bfe3c-162e-4787-b44e-752047978163,0.9947426835798716,0.989091843484214,0.9880613617471122,0.0052573164201284,0.0056508400956576,0.0010304817371016,0.9880613617471122,Earthquake+Tsunami,91170.0,1893,W1,81207.32142329603,806.9340876569977,
4a6e0e6e-7216-4a33-b676-31df915546a0,0.7407119015350931,0.4112575155022934,0.3426901056835571,0.2592880984649068,0.3294543860327997,0.0685674098187362,0.3426901056835571,Earthquake+Tsunami,0.0,1988,W1,0.0,330.1065986576436,
9f2348e7-c47b-4a38-a66e-e96c15713f62,0.7407119015350931,0.4112575155022934,0.3426901056835571,0.2592880984649068,0.3294543860327997,0.0685674098187362,0.3426901056835571,Earthquake+Tsunami,0.0,1992,W1,0.0,330.1065986576436,
c78d3787-58af-43d1-a3de-dfa49028ee37,0.9868740924675056,0.9727656769472738,0.9701928799317976,0.0131259075324943,0.0141084155202318,0.0025727970154763,0.9701928799317976,Earthquake+Tsunami,17193.0,1926,W1,15075.528417485684,793.5644264703966,
62d9e096-dea7-40ab-9c70-5102aea07414,0.7407119015350931,0.4112575155022934,0.3426901056835571,0.2592880984649068,0.3294543860327997,0.0685674098187362,0.3426901056835571,Earthquake+Tsunami,0.0,1991,W1,0.0,330.1065986576436,
620e9442-8f5c-4acb-931f-6c73cf2850e4,0.8834142123090625,0.7581016781147347,0.7352498055203535,0.1165857876909375,0.1253125341943277,0.0228518725943812,0.7352498055203535,Earthquake+Tsunami,0.0,1968,W1,0.0,617.773929242631,
bf596f12-6351-4ad8-b403-5b39e7d4acf6,0.6174802815702273,0.1314464075635626,0.0302910269170741,0.3825197184297727,0.4860338740066646,0.1011553806464884,0.0302910269170741,Earthquake+Tsunami,0.0,1962,W1,0.0,99.23974628822984,
6a721f32-7e1f-4e3f-bc62-819f389967c4,0.6332513228810617,0.1672563120652662,0.0702715025295631,0.3667486771189383,0.4659950108157954,0.0969848095357031,0.0702715025295631,Earthquake+Tsunami,0.0,1974,W1,0.0,128.7858211272884,
2fa5284b-6148-40bd-8982-bf7eb678a9b0,0.6158329271,0.1277059059,0.0261148908,0.3841670728999999,0.4881270212,0.1015910151,0.0261148908,Earthquake+Tsunami,0.0,1998,W1,0.0,96.15352911940204,
526ade78-5a31-40c2-ab20-87d07edb7754,0.5515985013,0.0977639241,0.0188134439,0.4484014987,0.4538345772,0.0789504801999999,0.0188134439,Earthquake+Tsunami,0.0,2006,W1,0.0,78.66557679469614,
fb5bbb64-4b04-4716-bdb2-8e9d20df05a4,0.864345906719846,0.7185377551479437,0.6919483215819744,0.135654093280154,0.1458081515719023,0.0265894335659693,0.6919483215819744,Earthquake+Tsunami,0.0,1970,W1,0.0,585.3746367276395,
2d86b2cb-03d0-4466-babc-75581324cd6c,0.6158329271,0.1277059059,0.0261148908,0.3841670728999999,0.4881270212,0.1015910151,0.0261148908,Earthquake+Tsunami,0.0,1992,W1,0.0,96.15352911940204,
b0416b40-ee56-421d-87b3-5418870230ac,0.6158329271,0.1277059059,0.0261148908,0.3841670728999999,0.4881270212,0.1015910151,0.0261148908,Earthquake+Tsunami,0.0,1994,W1,0.0,96.15352911940204,
87a2ce2e-ba7e-469f-95a4-b63ca5676ead,0.6900639470819637,0.2931181430425186,0.0802336956443775,0.3099360529180363,0.396945804039445,0.212884447398141,0.0802336956443775,Earthquake+Tsunami,244593.0,1948,RC,61728.68191752713,179.46621425215287,
b0857d4b-16cb-4e87-a40e-b7981e3b6734,0.864345906719846,0.7185377551479437,0.6919483215819744,0.135654093280154,0.1458081515719023,0.0265894335659693,0.6919483215819744,Earthquake+Tsunami,0.0,1973,W1,0.0,585.3746367276395,
b91089f5-b4dc-4c65-8249-d8321e5756fa,0.7407119015350931,0.4112575155022934,0.3426901056835571,0.2592880984649068,0.3294543860327997,0.0685674098187362,0.3426901056835571,Earthquake+Tsunami,0.0,1989,W1,0.0,330.1065986576436,
8f2aa279-a3fe-4569-acc3-d942e42eb353,0.8834142123090625,0.7581016781147347,0.7352498055203535,0.1165857876909375,0.1253125341943277,0.0228518725943812,0.7352498055203535,Earthquake+Tsunami,0.0,1970,W1,0.0,617.773929242631,
f214251f-0268-4c0b-b1ff-849e69ebf3fa,0.6332513228810617,0.1672563120652662,0.0702715025295631,0.3667486771189383,0.4659950108157954,0.0969848095357031,0.0702715025295631,Earthquake+Tsunami,0.0,1972,W1,0.0,128.7858211272884,
38f5cc7d-f4e1-439a-99cb-f7d21193872c,0.6158329271,0.1277059059,0.0261148908,0.3841670728999999,0.4881270212,0.1015910151,0.0261148908,Earthquake+Tsunami,388.0,2009,W1,60.90008566609401,96.15352911940204,
b6d5624b-b936-45da-ac36-74502ca94370,0.6669196541014241,0.197171327522661,0.0175711331061816,0.3330803458985759,0.4697483265787631,0.1796001944164793,0.0175711331061816,Earthquake+Tsunami,0.0,0,RC,0.0,119.72702145991953,
6d2d8fe7-8c84-497f-b349-837a9594d94f,0.6332513228810617,0.1672563120652662,0.0702715025295631,0.3667486771189383,0.4659950108157954,0.0969848095357031,0.0702715025295631,Earthquake+Tsunami,0.0,1973,W1,0.0,128.7858211272884,
e9edf67a-2795-4954-b5da-1f21017ac747,0.864345906719846,0.7185377551479437,0.6919483215819744,0.135654093280154,0.1458081515719023,0.0265894335659693,0.6919483215819744,Earthquake+Tsunami,0.0,1973,W1,0.0,585.3746367276395,
8a89e8b0-0833-4c74-b5e2-f804ff6374ba,0.6158329271,0.1277059059,0.0261148908,0.3841670728999999,0.4881270212,0.1015910151,0.0261148908,Earthquake+Tsunami,0.0,1994,W1,0.0,96.15352911940204,
c840abb8-34e2-433a-b5a9-ab6236d6ed6b,0.6332513228810617,0.1672563120652662,0.0702715025295631,0.3667486771189383,0.4659950108157954,0.0969848095357031,0.0702715025295631,Earthquake+Tsunami,0.0,1973,W1,0.0,128.7858211272884,
b0b17978-2ff6-48a1-9588-dab4af290db2,0.6332513228810617,0.1672563120652662,0.0702715025295631,0.3667486771189383,0.4659950108157954,0.0969848095357031,0.0702715025295631,Earthquake+Tsunami,0.0,1962,W1,0.0,128.7858211272884,
116feed3-7928-4864-8d9f-a84f0ff849a2,0.6158329271,0.1277059059,0.0261148908,0.3841670728999999,0.4881270212,0.1015910151,0.0261148908,Earthquake+Tsunami,0.0,1992,W1,0.0,96.15352911940204,
1fc64c40-c2cd-486f-bb22-3b2a0d093182,0.6768123714524733,0.2661665208835441,0.1807012075654204,0.3231876285475267,0.4106458505689291,0.0854653133181237,0.1807012075654204,Earthquake+Tsunami,0.0,1996,W1,0.0,210.3947634787741,
e02f45c9-5ffb-48d1-98c4-891ea00d3df5,0.6332513228810617,0.1672563120652662,0.0702715025295631,0.3667486771189383,0.4659950108157954,0.0969848095357031,0.0702715025295631,Earthquake+Tsunami,0.0,1971,W1,0.0,128.7858211272884,
5010a2d7-6fed-4893-b2c2-072675da54aa,0.6332513228810617,0.1672563120652662,0.0702715025295631,0.3667486771189383,0.4659950108157954,0.0969848095357031,0.0702715025295631,Earthquake+Tsunami,0.0,1976,W1,0.0,128.7858211272884,
f34d3d50-7ec4-4311-9c63-daaf51889bf7,0.6158329271,0.1277059059,0.0261148908,0.3841670728999999,0.4881270212,0.1015910151,0.0261148908,Earthquake+Tsunami,0.0,1992,W1,0.0,96.15352911940204,
a3fad8a7-faec-4c17-8d90-962ffd803026,0.7407119015350931,0.4112575155022934,0.3426901056835571,0.2592880984649068,0.3294543860327997,0.0685674098187362,0.3426901056835571,Earthquake+Tsunami,0.0,1979,W1,0.0,330.1065986576436,
2f64c256-5760-4ff6-8be4-8f5b72ca84e3,0.864345906719846,0.7185377551479437,0.6919483215819744,0.135654093280154,0.1458081515719023,0.0265894335659693,0.6919483215819744,Earthquake+Tsunami,0.0,1967,W1,0.0,585.3746367276395,
4fa0a76a-7755-4a93-91e7-b2dde4055533,0.6332513228810617,0.1672563120652662,0.0702715025295631,0.3667486771189383,0.4659950108157954,0.0969848095357031,0.0702715025295631,Earthquake+Tsunami,0.0,1974,W1,0.0,128.7858211272884,
37532fb5-5107-478b-ab2c-158eb001c68b,0.5515985013,0.0977639241,0.0188134439,0.4484014987,0.4538345772,0.0789504801999999,0.0188134439,Earthquake+Tsunami,0.0,1975,W1,0.0,78.66557679469614,
0ed927c4-b960-4b09-9cac-435a407805a4,0.6206785369153547,0.1387084022678942,0.0383987838690855,0.3793214630846453,0.4819701346474605,0.1003096183988086,0.0383987838690855,Earthquake+Tsunami,0.0,1998,W1,0.0,105.2314807538948,
d25c7bba-5ce1-4837-b28e-f0b0d5c1cbbc,0.864345906719846,0.7185377551479437,0.6919483215819744,0.135654093280154,0.1458081515719023,0.0265894335659693,0.6919483215819744,Earthquake+Tsunami,0.0,1960,W1,0.0,585.3746367276395,
a8ff7f86-8c45-4643-a745-dc1892fe01ca,0.864345906719846,0.7185377551479437,0.6919483215819744,0.135654093280154,0.1458081515719023,0.0265894335659693,0.6919483215819744,Earthquake+Tsunami,0.0,1979,W1,0.0,585.3746367276395,
0b187888-88f9-40ee-8475-3cf9bac0232d,0.6158329271,0.1277059059,0.0261148908,0.3841670728999999,0.4881270212,0.1015910151,0.0261148908,Earthquake+Tsunami,0.0,1995,W1,0.0,96.15352911940204,
0f644ce7-84a8-4846-a678-34edca42872b,0.6158329271,0.1277059059,0.0261148908,0.3841670728999999,0.4881270212,0.1015910151,0.0261148908,Earthquake+Tsunami,0.0,1995,W1,0.0,96.15352911940204,
689226e6-13d3-4d4f-a8c1-4ff51896c850,0.6158329271,0.1277059059,0.0261148908,0.3841670728999999,0.4881270212,0.1015910151,0.0261148908,Earthquake+Tsunami,0.0,1992,W1,0.0,96.15352911940204,
199ee2fc-b2e3-4b70-aff4-079884f6c874,0.6158329271,0.1277059059,0.0261148908,0.3841670728999999,0.4881270212,0.1015910151,0.0261148908,Earthquake+Tsunami,0.0,1997,W1,0.0,96.15352911940204,
647b8845-9323-4f76-88d5-e83ca0a98dd2,0.6158329271,0.1277059059,0.0261148908,0.3841670728999999,0.4881270212,0.1015910151,0.0261148908,Earthquake+Tsunami,0.0,1993,W1,0.0,96.15352911940204,
6764738c-813b-4fc9-a712-bc6f0a50c92a,0.6158329271,0.1277059059,0.0261148908,0.3841670728999999,0.4881270212,0.1015910151,0.0261148908,Earthquake+Tsunami,0.0,1992,W1,0.0,96.15352911940204,
4e5750f1-f06e-4d35-9d13-722badb90b8c,0.6158329271,0.1277059059,0.0261148908,0.3841670728999999,0.4881270212,0.1015910151,0.0261148908,Earthquake+Tsunami,0.0,1992,W1,0.0,96.15352911940204,
efcdb2ba-67c8-4898-bb9e-52a1fe56b425,0.6332513228810617,0.1672563120652662,0.0702715025295631,0.3667486771189383,0.4659950108157954,0.0969848095357031,0.0702715025295631,Earthquake+Tsunami,0.0,1972,W1,0.0,128.7858211272884,
e3aa0f65-ec6e-43ba-bec1-3f6b415d7686,0.7407119015350931,0.4112575155022934,0.3426901056835571,0.2592880984649068,0.3294543860327997,0.0685674098187362,0.3426901056835571,Earthquake+Tsunami,0.0,1972,W1,0.0,330.1065986576436,
4ce3c080-1089-4d1a-b695-41ea767f9f5d,0.6332513228810617,0.1672563120652662,0.0702715025295631,0.3667486771189383,0.4659950108157954,0.0969848095357031,0.0702715025295631,Earthquake+Tsunami,0.0,1972,W1,0.0,128.7858211272884,
74a18755-ed4d-4006-a325-1dcf482e7afe,0.6662062140019671,0.1954517118954049,0.0169255995153139,0.3337937859980329,0.4707545021065622,0.1785261123800909,0.0169255995153139,Earthquake+Tsunami,15832.0,1995,RC,2977.3392926237075,118.8310109872583,
d942afd0-04bf-408c-8276-ce224e7fc30f,0.9972374392800096,0.9951971914221676,0.9948069532562558,0.0027625607199903,0.002040247857842,0.0003902381659117,0.9948069532562558,Earthquake+Tsunami,202245.0,1969,W2,181185.41828931143,811.9295219479565,
860d3b55-f854-4103-b928-df889b665613,0.9993118249621088,0.9985721382500716,0.9984372496963294,0.000688175037891,0.0007396867120373,0.0001348885537421,0.9984372496963294,Earthquake+Tsunami,153346.0,1987,W1,137825.2081680503,814.6975959295514,
ce1af8dc-03bf-401e-a878-ca6a83821abf,0.6332513228810617,0.1672563120652662,0.0702715025295631,0.3667486771189383,0.4659950108157954,0.0969848095357031,0.0702715025295631,Earthquake+Tsunami,46930.0,1940,W1,8947.156048683635,128.7858211272884,
b5407272-eb12-4b38-bb5a-8cdc9bc2bf6b,0.9868740924675056,0.9727656769472738,0.9701928799317976,0.0131259075324943,0.0141084155202318,0.0025727970154763,0.9701928799317976,Earthquake+Tsunami,17193.0,1926,W1,15075.528417485684,793.5644264703966,
65b68b70-c386-4dfd-bd72-56f04c7e3dbb,0.9868740924675056,0.9727656769472738,0.9701928799317976,0.0131259075324943,0.0141084155202318,0.0025727970154763,0.9701928799317976,Earthquake+Tsunami,17193.0,1926,W1,15075.528417485684,793.5644264703966,
fa7ef02a-2375-4c98-bce2-8d8e28ac9668,0.9868740924675056,0.9727656769472738,0.9701928799317976,0.0131259075324943,0.0141084155202318,0.0025727970154763,0.9701928799317976,Earthquake+Tsunami,51579.0,1926,W1,45226.58525245705,793.5644264703966,
06af48da-bacd-448d-83cc-17981a52defe,0.6174802815702273,0.1314464075635626,0.0302910269170741,0.3825197184297727,0.4860338740066646,0.1011553806464884,0.0302910269170741,Earthquake+Tsunami,41371.0,1920,W1,6625.368419719772,99.23974628822984,
42276433-8452-4d71-9e1d-8cb6ee84d0b7,0.7435034774445565,0.4149995250308061,0.172105267130486,0.2564965225554435,0.3285039524137503,0.2428942579003201,0.172105267130486,Earthquake+Tsunami,0.0,0,RC,0.0,261.97962837836207,
046e76c1-258c-409c-a366-7a23cb88d93b,0.6051816077930869,0.3135943955707738,0.257822515471215,0.394818392206913,0.2915872122223131,0.0557718800995588,0.257822515471215,Earthquake+Tsunami,3996.0,1961,W2,1238.3000917060383,253.14845780225613,
05459961-b9d3-46c6-a084-6655f1795193,0.9987611491102584,0.9974295670404612,0.9971867410214712,0.0012388508897417,0.0013315820697971,0.00024282601899,0.9971867410214712,Earthquake+Tsunami,0.0,0,W1,0.0,813.7619329299433,
8fbb1f23-ddb0-42d0-b11b-838d9f2691cd,0.6967386767039029,0.4727695669051464,0.4299309998688884,0.3032613232960971,0.2239691097987564,0.0428385670362579,0.4299309998688884,Earthquake+Tsunami,479100.0,2003,W2,214028.6450185215,383.64098536399297,
26c7457d-e252-40a7-a5db-5091cb9a6fe8,0.7489417435905164,0.4790911300278887,0.4298814330067914,0.2510582564094836,0.2698506135626276,0.0492096970210972,0.4298814330067914,Earthquake+Tsunami,31972.0,1940,W1,14612.5071611984,389.28939878235445,
d0bbb5b2-8465-47f0-9ea4-51d7493e4c99,0.7489417435905164,0.4790911300278887,0.4298814330067914,0.2510582564094836,0.2698506135626276,0.0492096970210972,0.4298814330067914,Earthquake+Tsunami,29214.0,1937,W1,13351.988746629864,389.28939878235445,
fa38d03a-f90a-41a4-9442-cc5cd3cb054e,0.6387169124,0.1760091882,0.0139378513,0.3612830876,0.4627077241999999,0.1620713369,0.0139378513,Earthquake+Tsunami,1074380.0,1984,RC,188241.49037877453,109.14943603053209,
c918756f-c28e-47ea-9986-7078ca7a6b92,0.6158329271,0.1277059059,0.0261148908,0.3841670728999999,0.4881270212,0.1015910151,0.0261148908,Earthquake+Tsunami,0.0,1998,W1,0.0,96.15352911940204,
0e5ce105-a003-4795-af35-94e43f12a028,0.6158329271,0.1277059059,0.0261148908,0.3841670728999999,0.4881270212,0.1015910151,0.0261148908,Earthquake+Tsunami,0.0,1999,W1,0.0,96.15352911940204,
70ff551c-b655-4881-b6c6-ae2ba91bdfb3,0.6768123714524733,0.2661665208835441,0.1807012075654204,0.3231876285475267,0.4106458505689291,0.0854653133181237,0.1807012075654204,Earthquake+Tsunami,0.0,2000,W1,0.0,210.3947634787741,
353f91fd-15aa-4ef4-942a-fadefca3c29a,0.6158329271,0.1277059059,0.0261148908,0.3841670728999999,0.4881270212,0.1015910151,0.0261148908,Earthquake+Tsunami,12748.0,1935,W1,2000.913123895274,96.15352911940204,
91a9981e-5d91-445b-9091-aa0441578a3b,0.6875544077457056,0.3517214581324422,0.2904792860951543,0.3124455922542943,0.3358329496132634,0.0612421720372878,0.2904792860951543,Earthquake+Tsunami,19903.0,2008,W1,6940.790849085513,284.9850996171051,
42b54f41-bd9b-4240-bb0b-fd9f7c9c6950,0.7407119015350931,0.4112575155022934,0.3426901056835571,0.2592880984649068,0.3294543860327997,0.0685674098187362,0.3426901056835571,Earthquake+Tsunami,0.0,1966,W1,0.0,330.1065986576436,
7754c721-5356-497b-8102-de616c81c24e,0.6158329271,0.1277059059,0.0261148908,0.3841670728999999,0.4881270212,0.1015910151,0.0261148908,Earthquake+Tsunami,0.0,1994,W1,0.0,96.15352911940204,
