guid,LS_0,LS_1,LS_2,DS_0,DS_1,DS_2,DS_3,hazard,rmv,year_built,struct_typ,econ_loss,repair,dislocated,numprec,prdis
fba4c73f-9b1b-4942-b7fb-bc276a4e0a4e,0.5338756367781351,0.0907466549426711,0.0173345649653992,0.4661243632218649,0.4431289818354639,0.0734120899772719,0.0173345649653992,Earthquake+Tsunami,0.0,1968,W1,0.0,74.48189343910275,,,
65d6e370-c05b-4b2f-bd17-d914d1d056c7,0.5152397343,0.0835496951,0.01556933,0.4847602656999999,0.4316900392,0.0679803651,0.01556933,Earthquake+Tsunami,0.0,1992,W1,0.0,70.05875186618385,,,
dad76485-9694-409e-ac7f-c64c7bd5c32c,0.5338756367781351,0.0907466549426711,0.0173345649653992,0.4661243632218649,0.4431289818354639,0.0734120899772719,0.0173345649653992,Earthquake+Tsunami,0.0,1974,W1,0.0,74.48189343910275,0.0,2.0,0.4018315889014592
6f57cfb6-d244-40d5-96f5-03aeddd5e30a,0.5338756367781351,0.0907466549426711,0.0173345649653992,0.4661243632218649,0.4431289818354639,0.0734120899772719,0.0173345649653992,Earthquake+Tsunami,0.0,1984,W1,0.0,74.48189343910275,1.0,2.0,0.4321572162028336
929f1040-6224-409d-b4e3-58946daf3b91,0.5337908801,0.0905813229,0.0171558842,0.4662091199,0.4432095572,0.0734254387,0.0171558842,Earthquake+Tsunami,0.0,1964,W1,0.0,74.34708536176484,0.0,4.0,0.4213784632523709
9020fc6c-4b0e-4e5b-b8be-fa58141b57b5,0.5152397343,0.0835496951,0.01556933,0.4847602656999999,0.4316900392,0.0679803651,0.01556933,Earthquake+Tsunami,11578.0,2007,W1,1397.8970986155907,70.05875186618385,0.0,1.0,0.4624513819933146
3dcc3d59-dddf-4bc7-88cf-eacfe0b76ef0,0.717241720148141,0.4983182989968079,0.4673602358362889,0.282758279851859,0.2189234211513331,0.030958063160519,0.4673602358362889,Earthquake+Tsunami,67088.0,1941,W1,31732.494430843155,408.9771373609135,,,
050589e0-041f-4ac6-83f8-420ac509cdde,0.5578962577,0.1281446188,0.0078421486,0.4421037423,0.4297516388999999,0.1203024702,0.0078421486,Earthquake+Tsunami,8211.0,1990,RC,1166.342293212201,84.94237911726184,,,
09c131b1-089b-4f1a-a14b-b705be8f5520,0.4651675373744465,0.0810732524071812,0.0297794144997706,0.5348324626255535,0.3840942849672653,0.0512938379074105,0.0297794144997706,Earthquake+Tsunami,0.0,1970,W1,0.0,71.63768306800497,1.0,3.0,0.3217858861472505
44656106-10fc-423d-bc34-f37a947493e3,0.5338756367781351,0.0907466549426711,0.0173345649653992,0.4661243632218649,0.4431289818354639,0.0734120899772719,0.0173345649653992,Earthquake+Tsunami,0.0,1975,W1,0.0,74.48189343910275,0.0,1.0,0.4023424419664388
