guid,LS_0,LS_1,LS_2,DS_0,DS_1,DS_2,DS_3,hazard,rmv,year_built,struct_typ,econ_loss,repair,dislocated,numprec,prdis
ed2894f9-e44b-4ff0-acfb-b05b1367702c,0.5686835893,0.1050820343,0.0205401029,0.4313164107,0.4636015549999999,0.0845419314,0.0205401029,Earthquake+Tsunami,0.0,1981,W1,0.0,41.50480340656367,1.0,2.0,0.2959632375916562
b2873126-ea18-4a3b-99d8-ad908f80ef8d,0.5686835893,0.1050820343,0.0205401029,0.4313164107,0.4636015549999999,0.0845419314,0.0205401029,Earthquake+Tsunami,0.0,1975,W1,0.0,41.50480340656367,0.0,1.0,0.3301347941373399
afa1ef2f-7bbe-41ae-95b4-3c5873a58f99,0.6158329271,0.1277059059,0.0261148908,0.3841670728999999,0.4881270212,0.1015910151,0.0261148908,Earthquake+Tsunami,0.0,1990,W1,0.0,48.07676455970102,1.0,2.0,0.4737861163816027
113a852a-6876-4931-81f0-5158f0c70d14,0.6158329271,0.1277059059,0.0261148908,0.3841670728999999,0.4881270212,0.1015910151,0.0261148908,Earthquake+Tsunami,0.0,1971,W1,0.0,48.07676455970102,0.0,1.0,0.4100852171307305
9d304a7c-e3f2-491d-ab32-0a8ec91a8e30,0.5686835893,0.1050820343,0.0205401029,0.4313164107,0.4636015549999999,0.0845419314,0.0205401029,Earthquake+Tsunami,0.0,1968,W1,0.0,41.50480340656367,0.0,2.0,0.4874307734744519
4ac0a784-57a8-4437-a8ec-c0fefb85012e,0.6158329271,0.1277059059,0.0261148908,0.3841670728999999,0.4881270212,0.1015910151,0.0261148908,Earthquake+Tsunami,0.0,1972,W1,0.0,48.07676455970102,1.0,0.0,0.4404628073245626
25bc3a48-29df-4335-ac04-3e186976490c,0.6387169124,0.1760091882,0.0139378513,0.3612830876,0.4627077241999999,0.1620713369,0.0139378513,Earthquake+Tsunami,716337.0,1945,RC,125508.98610683392,54.57471801526604,,,
3982d6c7-d2a6-48cf-ac99-de1dd8b42864,0.6158329271,0.1277059059,0.0261148908,0.3841670728999999,0.4881270212,0.1015910151,0.0261148908,Earthquake+Tsunami,0.0,1995,W1,0.0,48.07676455970102,,,
da7413ba-bc45-46a7-9516-9bc314d5604b,0.6158329271,0.1277059059,0.0261148908,0.3841670728999999,0.4881270212,0.1015910151,0.0261148908,Earthquake+Tsunami,0.0,1977,W1,0.0,48.07676455970102,1.0,1.0,0.4216522685724643
a436c038-22b1-4339-920b-cf430b4cf2e4,0.6158329271,0.1277059059,0.0261148908,0.3841670728999999,0.4881270212,0.1015910151,0.0261148908,Earthquake+Tsunami,0.0,1995,W1,0.0,48.07676455970102,1.0,2.0,0.4915382139346436
22aa85a2-af0c-436c-9f60-e4ff7254ec6f,0.6158329271,0.1277059059,0.0261148908,0.3841670728999999,0.4881270212,0.1015910151,0.0261148908,Earthquake+Tsunami,0.0,1993,W1,0.0,48.07676455970102,,,
919c4386-34ce-431d-ad36-ebad80c126d2,0.6158329271,0.1277059059,0.0261148908,0.3841670728999999,0.4881270212,0.1015910151,0.0261148908,Earthquake+Tsunami,0.0,1993,W1,0.0,48.07676455970102,0.0,1.0,0.4887634980777563
c9bb8034-b154-4950-8361-252628a6dcc9,0.6158329271,0.1277059059,0.0261148908,0.3841670728999999,0.4881270212,0.1015910151,0.0261148908,Earthquake+Tsunami,0.0,1995,W1,0.0,48.07676455970102,,,
1d96de99-2ee5-4756-bdba-322a6f705154,0.6158329271,0.1277059059,0.0261148908,0.3841670728999999,0.4881270212,0.1015910151,0.0261148908,Earthquake+Tsunami,0.0,1992,W1,0.0,48.07676455970102,,,
7c6bc4b6-d2ae-4eee-966c-da7692f14c22,0.6158329271,0.1277059059,0.0261148908,0.3841670728999999,0.4881270212,0.1015910151,0.0261148908,Earthquake+Tsunami,0.0,1992,W1,0.0,48.07676455970102,0.0,1.0,0.4702591749300188
6a6c5517-5860-44f7-8b7b-c62c1fe7c2a3,0.6158329271,0.1277059059,0.0261148908,0.3841670728999999,0.4881270212,0.1015910151,0.0261148908,Earthquake+Tsunami,0.0,1992,W1,0.0,48.07676455970102,0.0,4.0,0.4341554612547504
a0821314-04d0-4c93-aee7-de7b199cfafa,0.6158329271,0.1277059059,0.0261148908,0.3841670728999999,0.4881270212,0.1015910151,0.0261148908,Earthquake+Tsunami,1339.0,1975,W1,210.16807914149453,48.07676455970102,0.0,2.0,0.462914081561783
f1d4feff-8c78-4f78-b2a3-1092748090d1,0.6158329271,0.1277059059,0.0261148908,0.3841670728999999,0.4881270212,0.1015910151,0.0261148908,Earthquake+Tsunami,248070.0,1986,W1,38936.81508038129,48.07676455970102,1.0,2.0,0.4051568110532216
ff321c63-684b-4752-b9d2-6febe12aeee8,0.6387169124,0.1760091882,0.0139378513,0.3612830876,0.4627077241999999,0.1620713369,0.0139378513,Earthquake+Tsunami,358766.0,0,RC,62859.18067837397,54.57471801526604,0.0,0.0,0.4870043353833284
c75351fa-df5b-49f9-b7a6-b12ab3d65ed8,0.6662058504,0.1954508355,0.0169253542,0.3337941496,0.4707550149,0.1785254813,0.0169253542,Earthquake+Tsunami,0.0,0,RC,0.0,59.41529423710781,,,
9e34826a-b8a3-494b-9e53-4ac2366e0c71,0.6158329271,0.1277059059,0.0261148908,0.3841670728999999,0.4881270212,0.1015910151,0.0261148908,Earthquake+Tsunami,8213.0,1994,W1,1289.1041329268817,48.07676455970102,,,
afcdcdeb-5c8a-4e77-b049-c5a6c670b6c1,0.6158329271,0.1277059059,0.0261148908,0.3841670728999999,0.4881270212,0.1015910151,0.0261148908,Earthquake+Tsunami,46091.0,1950,W1,7234.396516587471,48.07676455970102,,,
2262169f-8798-48d7-a8d7-9efaa5c855f8,0.6158329271,0.1277059059,0.0261148908,0.3841670728999999,0.4881270212,0.1015910151,0.0261148908,Earthquake+Tsunami,7260.0,2007,W1,1139.52222148413,48.07676455970102,,,
bc950354-d500-4419-a94c-076f8a40d7ab,0.6158329271,0.1277059059,0.0261148908,0.3841670728999999,0.4881270212,0.1015910151,0.0261148908,Earthquake+Tsunami,226333.0,1923,W1,35524.99765222694,48.07676455970102,0.0,2.0,0.4347737248428908
5b8fef41-677a-4834-9385-c4d6447209f8,0.6158329271,0.1277059059,0.0261148908,0.3841670728999999,0.4881270212,0.1015910151,0.0261148908,Earthquake+Tsunami,0.0,1992,W1,0.0,48.07676455970102,,,
9d6bfe3c-162e-4787-b44e-752047978163,0.5686835893,0.1050820343,0.0205401029,0.4313164107,0.4636015549999999,0.0845419314,0.0205401029,Earthquake+Tsunami,91170.0,1893,W1,12672.536820476444,41.50480340656367,1.0,0.0,0.4891258812441401
4a6e0e6e-7216-4a33-b676-31df915546a0,0.6158329271,0.1277059059,0.0261148908,0.3841670728999999,0.4881270212,0.1015910151,0.0261148908,Earthquake+Tsunami,0.0,1988,W1,0.0,48.07676455970102,1.0,2.0,0.4937949474029907
9f2348e7-c47b-4a38-a66e-e96c15713f62,0.6158329271,0.1277059059,0.0261148908,0.3841670728999999,0.4881270212,0.1015910151,0.0261148908,Earthquake+Tsunami,0.0,1992,W1,0.0,48.07676455970102,1.0,5.0,0.4978633141175814
c78d3787-58af-43d1-a3de-dfa49028ee37,0.5686835893,0.1050820343,0.0205401029,0.4313164107,0.4636015549999999,0.0845419314,0.0205401029,Earthquake+Tsunami,17193.0,1926,W1,2389.8094280404903,41.50480340656367,1.0,0.0,0.4722893994041842
62d9e096-dea7-40ab-9c70-5102aea07414,0.6158329271,0.1277059059,0.0261148908,0.3841670728999999,0.4881270212,0.1015910151,0.0261148908,Earthquake+Tsunami,0.0,1991,W1,0.0,48.07676455970102,0.0,3.0,0.5199821900630692
620e9442-8f5c-4acb-931f-6c73cf2850e4,0.5686835893,0.1050820343,0.0205401029,0.4313164107,0.4636015549999999,0.0845419314,0.0205401029,Earthquake+Tsunami,0.0,1968,W1,0.0,41.50480340656367,1.0,2.0,0.4805705593046172
bf596f12-6351-4ad8-b403-5b39e7d4acf6,0.6158329271,0.1277059059,0.0261148908,0.3841670728999999,0.4881270212,0.1015910151,0.0261148908,Earthquake+Tsunami,0.0,1962,W1,0.0,48.07676455970102,,,
6a721f32-7e1f-4e3f-bc62-819f389967c4,0.6158329271,0.1277059059,0.0261148908,0.3841670728999999,0.4881270212,0.1015910151,0.0261148908,Earthquake+Tsunami,0.0,1974,W1,0.0,48.07676455970102,0.0,1.0,0.4635379042174619
2fa5284b-6148-40bd-8982-bf7eb678a9b0,0.6158329271,0.1277059059,0.0261148908,0.3841670728999999,0.4881270212,0.1015910151,0.0261148908,Earthquake+Tsunami,0.0,1998,W1,0.0,48.07676455970102,,,
526ade78-5a31-40c2-ab20-87d07edb7754,0.5515985013,0.0977639241,0.0188134439,0.4484014987,0.4538345772,0.0789504801999999,0.0188134439,Earthquake+Tsunami,0.0,2006,W1,0.0,39.33278839734807,1.0,2.0,0.4463161992672189
fb5bbb64-4b04-4716-bdb2-8e9d20df05a4,0.5686835893,0.1050820343,0.0205401029,0.4313164107,0.4636015549999999,0.0845419314,0.0205401029,Earthquake+Tsunami,0.0,1970,W1,0.0,41.50480340656367,0.0,3.0,0.2933038792901875
2d86b2cb-03d0-4466-babc-75581324cd6c,0.6158329271,0.1277059059,0.0261148908,0.3841670728999999,0.4881270212,0.1015910151,0.0261148908,Earthquake+Tsunami,0.0,1992,W1,0.0,48.07676455970102,,,
b0416b40-ee56-421d-87b3-5418870230ac,0.6158329271,0.1277059059,0.0261148908,0.3841670728999999,0.4881270212,0.1015910151,0.0261148908,Earthquake+Tsunami,0.0,1994,W1,0.0,48.07676455970102,,,
87a2ce2e-ba7e-469f-95a4-b63ca5676ead,0.6387169124,0.1760091882,0.0139378513,0.3612830876,0.4627077241999999,0.1620713369,0.0139378513,Earthquake+Tsunami,244593.0,1948,RC,42854.996236169325,54.57471801526604,,,
b0857d4b-16cb-4e87-a40e-b7981e3b6734,0.5686835893,0.1050820343,0.0205401029,0.4313164107,0.4636015549999999,0.0845419314,0.0205401029,Earthquake+Tsunami,0.0,1973,W1,0.0,41.50480340656367,0.0,7.0,0.3133450461026705
b91089f5-b4dc-4c65-8249-d8321e5756fa,0.6158329271,0.1277059059,0.0261148908,0.3841670728999999,0.4881270212,0.1015910151,0.0261148908,Earthquake+Tsunami,0.0,1989,W1,0.0,48.07676455970102,0.0,4.0,0.5003142239440291
8f2aa279-a3fe-4569-acc3-d942e42eb353,0.5686835893,0.1050820343,0.0205401029,0.4313164107,0.4636015549999999,0.0845419314,0.0205401029,Earthquake+Tsunami,0.0,1970,W1,0.0,41.50480340656367,1.0,3.0,0.4677506027196663
f214251f-0268-4c0b-b1ff-849e69ebf3fa,0.6158329271,0.1277059059,0.0261148908,0.3841670728999999,0.4881270212,0.1015910151,0.0261148908,Earthquake+Tsunami,0.0,1972,W1,0.0,48.07676455970102,,,
38f5cc7d-f4e1-439a-99cb-f7d21193872c,0.6158329271,0.1277059059,0.0261148908,0.3841670728999999,0.4881270212,0.1015910151,0.0261148908,Earthquake+Tsunami,388.0,2009,W1,60.90008566609401,48.07676455970102,,,
b6d5624b-b936-45da-ac36-74502ca94370,0.6662058504,0.1954508355,0.0169253542,0.3337941496,0.4707550149,0.1785254813,0.0169253542,Earthquake+Tsunami,0.0,0,RC,0.0,59.41529423710781,,,
6d2d8fe7-8c84-497f-b349-837a9594d94f,0.6158329271,0.1277059059,0.0261148908,0.3841670728999999,0.4881270212,0.1015910151,0.0261148908,Earthquake+Tsunami,0.0,1973,W1,0.0,48.07676455970102,,,
e9edf67a-2795-4954-b5da-1f21017ac747,0.5686835893,0.1050820343,0.0205401029,0.4313164107,0.4636015549999999,0.0845419314,0.0205401029,Earthquake+Tsunami,0.0,1973,W1,0.0,41.50480340656367,0.0,4.0,0.3281494022215119
8a89e8b0-0833-4c74-b5e2-f804ff6374ba,0.6158329271,0.1277059059,0.0261148908,0.3841670728999999,0.4881270212,0.1015910151,0.0261148908,Earthquake+Tsunami,0.0,1994,W1,0.0,48.07676455970102,,,
c840abb8-34e2-433a-b5a9-ab6236d6ed6b,0.6158329271,0.1277059059,0.0261148908,0.3841670728999999,0.4881270212,0.1015910151,0.0261148908,Earthquake+Tsunami,0.0,1973,W1,0.0,48.07676455970102,,,
b0b17978-2ff6-48a1-9588-dab4af290db2,0.6158329271,0.1277059059,0.0261148908,0.3841670728999999,0.4881270212,0.1015910151,0.0261148908,Earthquake+Tsunami,0.0,1962,W1,0.0,48.07676455970102,,,
116feed3-7928-4864-8d9f-a84f0ff849a2,0.6158329271,0.1277059059,0.0261148908,0.3841670728999999,0.4881270212,0.1015910151,0.0261148908,Earthquake+Tsunami,0.0,1992,W1,0.0,48.07676455970102,1.0,1.0,0.4412266061756495
1fc64c40-c2cd-486f-bb22-3b2a0d093182,0.6158329271,0.1277059059,0.0261148908,0.3841670728999999,0.4881270212,0.1015910151,0.0261148908,Earthquake+Tsunami,0.0,1996,W1,0.0,48.07676455970102,0.0,0.0,0.4706165037310975
e02f45c9-5ffb-48d1-98c4-891ea00d3df5,0.6158329271,0.1277059059,0.0261148908,0.3841670728999999,0.4881270212,0.1015910151,0.0261148908,Earthquake+Tsunami,0.0,1971,W1,0.0,48.07676455970102,,,
5010a2d7-6fed-4893-b2c2-072675da54aa,0.6158329271,0.1277059059,0.0261148908,0.3841670728999999,0.4881270212,0.1015910151,0.0261148908,Earthquake+Tsunami,0.0,1976,W1,0.0,48.07676455970102,0.0,1.0,0.4635514093982441
f34d3d50-7ec4-4311-9c63-daaf51889bf7,0.6158329271,0.1277059059,0.0261148908,0.3841670728999999,0.4881270212,0.1015910151,0.0261148908,Earthquake+Tsunami,0.0,1992,W1,0.0,48.07676455970102,,,
a3fad8a7-faec-4c17-8d90-962ffd803026,0.6158329271,0.1277059059,0.0261148908,0.3841670728999999,0.4881270212,0.1015910151,0.0261148908,Earthquake+Tsunami,0.0,1979,W1,0.0,48.07676455970102,0.0,4.0,0.4765733656718568
2f64c256-5760-4ff6-8be4-8f5b72ca84e3,0.5686835893,0.1050820343,0.0205401029,0.4313164107,0.4636015549999999,0.0845419314,0.0205401029,Earthquake+Tsunami,0.0,1967,W1,0.0,41.50480340656367,0.0,2.0,0.2898437698801915
4fa0a76a-7755-4a93-91e7-b2dde4055533,0.6158329271,0.1277059059,0.0261148908,0.3841670728999999,0.4881270212,0.1015910151,0.0261148908,Earthquake+Tsunami,0.0,1974,W1,0.0,48.07676455970102,,,
37532fb5-5107-478b-ab2c-158eb001c68b,0.5515985013,0.0977639241,0.0188134439,0.4484014987,0.4538345772,0.0789504801999999,0.0188134439,Earthquake+Tsunami,0.0,1975,W1,0.0,39.33278839734807,1.0,4.0,0.3973323385409263
0ed927c4-b960-4b09-9cac-435a407805a4,0.6158329271,0.1277059059,0.0261148908,0.3841670728999999,0.4881270212,0.1015910151,0.0261148908,Earthquake+Tsunami,0.0,1998,W1,0.0,48.07676455970102,,,
d25c7bba-5ce1-4837-b28e-f0b0d5c1cbbc,0.5686835893,0.1050820343,0.0205401029,0.4313164107,0.4636015549999999,0.0845419314,0.0205401029,Earthquake+Tsunami,0.0,1960,W1,0.0,41.50480340656367,0.0,4.0,0.2836345041258606
a8ff7f86-8c45-4643-a745-dc1892fe01ca,0.5686835893,0.1050820343,0.0205401029,0.4313164107,0.4636015549999999,0.0845419314,0.0205401029,Earthquake+Tsunami,0.0,1979,W1,0.0,41.50480340656367,1.0,3.0,0.3116232616324854
0b187888-88f9-40ee-8475-3cf9bac0232d,0.6158329271,0.1277059059,0.0261148908,0.3841670728999999,0.4881270212,0.1015910151,0.0261148908,Earthquake+Tsunami,0.0,1995,W1,0.0,48.07676455970102,1.0,4.0,0.4564514724376681
0f644ce7-84a8-4846-a678-34edca42872b,0.6158329271,0.1277059059,0.0261148908,0.3841670728999999,0.4881270212,0.1015910151,0.0261148908,Earthquake+Tsunami,0.0,1995,W1,0.0,48.07676455970102,,,
689226e6-13d3-4d4f-a8c1-4ff51896c850,0.6158329271,0.1277059059,0.0261148908,0.3841670728999999,0.4881270212,0.1015910151,0.0261148908,Earthquake+Tsunami,0.0,1992,W1,0.0,48.07676455970102,1.0,1.0,0.4484788717102561
199ee2fc-b2e3-4b70-aff4-079884f6c874,0.6158329271,0.1277059059,0.0261148908,0.3841670728999999,0.4881270212,0.1015910151,0.0261148908,Earthquake+Tsunami,0.0,1997,W1,0.0,48.07676455970102,0.0,3.0,0.4495762875084519
647b8845-9323-4f76-88d5-e83ca0a98dd2,0.6158329271,0.1277059059,0.0261148908,0.3841670728999999,0.4881270212,0.1015910151,0.0261148908,Earthquake+Tsunami,0.0,1993,W1,0.0,48.07676455970102,1.0,2.0,0.3287818825259327
6764738c-813b-4fc9-a712-bc6f0a50c92a,0.6158329271,0.1277059059,0.0261148908,0.3841670728999999,0.4881270212,0.1015910151,0.0261148908,Earthquake+Tsunami,0.0,1992,W1,0.0,48.07676455970102,,,
4e5750f1-f06e-4d35-9d13-722badb90b8c,0.6158329271,0.1277059059,0.0261148908,0.3841670728999999,0.4881270212,0.1015910151,0.0261148908,Earthquake+Tsunami,0.0,1992,W1,0.0,48.07676455970102,1.0,2.0,0.4372340642469047
efcdb2ba-67c8-4898-bb9e-52a1fe56b425,0.6158329271,0.1277059059,0.0261148908,0.3841670728999999,0.4881270212,0.1015910151,0.0261148908,Earthquake+Tsunami,0.0,1972,W1,0.0,48.07676455970102,1.0,1.0,0.4224752279748636
e3aa0f65-ec6e-43ba-bec1-3f6b415d7686,0.6158329271,0.1277059059,0.0261148908,0.3841670728999999,0.4881270212,0.1015910151,0.0261148908,Earthquake+Tsunami,0.0,1972,W1,0.0,48.07676455970102,1.0,1.0,0.5014086888620892
4ce3c080-1089-4d1a-b695-41ea767f9f5d,0.6158329271,0.1277059059,0.0261148908,0.3841670728999999,0.4881270212,0.1015910151,0.0261148908,Earthquake+Tsunami,0.0,1972,W1,0.0,48.07676455970102,1.0,0.0,0.4097921518936512
74a18755-ed4d-4006-a325-1dcf482e7afe,0.6662058504,0.1954508355,0.0169253542,0.3337941496,0.4707550149,0.1785254813,0.0169253542,Earthquake+Tsunami,15832.0,1995,RC,2977.33158913918,59.41529423710781,,,
d942afd0-04bf-408c-8276-ce224e7fc30f,0.4702678635,0.0790421254,0.0042123865,0.5297321365000001,0.3912257381,0.0748297389,0.0042123865,Earthquake+Tsunami,202245.0,1969,W2,21890.221033077585,30.430721332249323,,,
860d3b55-f854-4103-b928-df889b665613,0.5686835893,0.1050820343,0.0205401029,0.4313164107,0.4636015549999999,0.0845419314,0.0205401029,Earthquake+Tsunami,153346.0,1987,W1,21314.93727402414,41.50480340656367,1.0,0.0,0.448593044648363
ce1af8dc-03bf-401e-a878-ca6a83821abf,0.6158329271,0.1277059059,0.0261148908,0.3841670728999999,0.4881270212,0.1015910151,0.0261148908,Earthquake+Tsunami,46930.0,1940,W1,7366.085103891216,48.07676455970102,1.0,1.0,0.4613619368527765
b5407272-eb12-4b38-bb5a-8cdc9bc2bf6b,0.5686835893,0.1050820343,0.0205401029,0.4313164107,0.4636015549999999,0.0845419314,0.0205401029,Earthquake+Tsunami,17193.0,1926,W1,2389.8094280404903,41.50480340656367,0.0,0.0,0.4627883226162452
65b68b70-c386-4dfd-bd72-56f04c7e3dbb,0.5686835893,0.1050820343,0.0205401029,0.4313164107,0.4636015549999999,0.0845419314,0.0205401029,Earthquake+Tsunami,17193.0,1926,W1,2389.8094280404903,41.50480340656367,0.0,3.0,0.4880420622654186
fa7ef02a-2375-4c98-bce2-8d8e28ac9668,0.5686835893,0.1050820343,0.0205401029,0.4313164107,0.4636015549999999,0.0845419314,0.0205401029,Earthquake+Tsunami,51579.0,1926,W1,7169.428284121472,41.50480340656367,0.0,0.0,0.4753021162593605
06af48da-bacd-448d-83cc-17981a52defe,0.6158329271,0.1277059059,0.0261148908,0.3841670728999999,0.4881270212,0.1015910151,0.0261148908,Earthquake+Tsunami,41371.0,1920,W1,6493.550113639111,48.07676455970102,0.0,3.0,0.468339499348512
42276433-8452-4d71-9e1d-8cb6ee84d0b7,0.6387169124,0.1760091882,0.0139378513,0.3612830876,0.4627077241999999,0.1620713369,0.0139378513,Earthquake+Tsunami,0.0,0,RC,0.0,54.57471801526604,,,
046e76c1-258c-409c-a366-7a23cb88d93b,0.4702678635,0.0790421254,0.0042123865,0.5297321365000001,0.3912257381,0.0748297389,0.0042123865,Earthquake+Tsunami,3996.0,1961,W2,432.511672714668,30.430721332249323,,,
05459961-b9d3-46c6-a084-6655f1795193,0.5686835893,0.1050820343,0.0205401029,0.4313164107,0.4636015549999999,0.0845419314,0.0205401029,Earthquake+Tsunami,0.0,0,W1,0.0,41.50480340656367,1.0,0.0,0.5009276233459257
8fbb1f23-ddb0-42d0-b11b-838d9f2691cd,0.4702678635,0.0790421254,0.0042123865,0.5297321365000001,0.3912257381,0.0748297389,0.0042123865,Earthquake+Tsunami,479100.0,2003,W2,51855.9415409403,30.430721332249323,0.0,0.0,0.3547276155819703
26c7457d-e252-40a7-a5db-5091cb9a6fe8,0.5686835893,0.1050820343,0.0205401029,0.4313164107,0.4636015549999999,0.0845419314,0.0205401029,Earthquake+Tsunami,31972.0,1940,W1,4444.075323289162,41.50480340656367,0.0,0.0,0.4938180412800707
d0bbb5b2-8465-47f0-9ea4-51d7493e4c99,0.5686835893,0.1050820343,0.0205401029,0.4313164107,0.4636015549999999,0.0845419314,0.0205401029,Earthquake+Tsunami,29214.0,1937,W1,4060.7161420796174,41.50480340656367,1.0,0.0,0.4574218847801562
fa38d03a-f90a-41a4-9442-cc5cd3cb054e,0.6387169124,0.1760091882,0.0139378513,0.3612830876,0.4627077241999999,0.1620713369,0.0139378513,Earthquake+Tsunami,1074380.0,1984,RC,188241.49037877453,54.57471801526604,0.0,2.0,0.4596099203873542
c918756f-c28e-47ea-9986-7078ca7a6b92,0.6158329271,0.1277059059,0.0261148908,0.3841670728999999,0.4881270212,0.1015910151,0.0261148908,Earthquake+Tsunami,0.0,1998,W1,0.0,48.07676455970102,,,
0e5ce105-a003-4795-af35-94e43f12a028,0.6158329271,0.1277059059,0.0261148908,0.3841670728999999,0.4881270212,0.1015910151,0.0261148908,Earthquake+Tsunami,0.0,1999,W1,0.0,48.07676455970102,1.0,1.0,0.4453308072735368
70ff551c-b655-4881-b6c6-ae2ba91bdfb3,0.6158329271,0.1277059059,0.0261148908,0.3841670728999999,0.4881270212,0.1015910151,0.0261148908,Earthquake+Tsunami,0.0,2000,W1,0.0,48.07676455970102,1.0,4.0,0.478521765536521
353f91fd-15aa-4ef4-942a-fadefca3c29a,0.6158329271,0.1277059059,0.0261148908,0.3841670728999999,0.4881270212,0.1015910151,0.0261148908,Earthquake+Tsunami,12748.0,1935,W1,2000.913123895274,48.07676455970102,0.0,1.0,0.4464169416024262
