guid,LS_0,LS_1,LS_2,DS_0,DS_1,DS_2,DS_3,hazard,rmv,year_built,struct_typ,econ_loss,repair,dislocated,numprec,prdis
f5e2c264-da77-4971-99d8-0c3d7562b986,0.7763826759520815,0.4912872817197697,0.3612023166918225,0.2236173240479184,0.2850953942323118,0.1300849650279472,0.3612023166918225,Earthquake+Tsunami,0.0,1988,W1,0.0,367.2690371998973,0.0,4.0,0.6052186125697827
d8ffb229-86e0-4907-97a5-84eb9ac248e6,0.9995545878646772,0.9989516941401646,0.9986355590626445,0.0004454121353226,0.0006028937245127,0.0003161350775202,0.9986355590626445,Earthquake+Tsunami,109813.0,1959,W1,98726.45006365124,814.9238885443124,,,
0bf34a44-f8fe-41b4-a241-7c71ed06aa20,0.786825364357208,0.4255472450469797,0.1318069914123232,0.213174635642792,0.3612781193102282,0.2937402536346565,0.1318069914123232,Earthquake+Tsunami,25411.0,1,RC,8569.794022960717,252.0471164831789,0.0,3.0,0.5847768011369154
340d43a0-35ff-4738-b11b-849434a662a4,0.6904609554,0.2157928025,0.062520047,0.3095390446,0.4746681529,0.1532727555,0.062520047,Earthquake+Tsunami,0.0,1998,W1,0.0,145.98066479213583,,,
defedc4a-ea47-45c6-87d5-4c374f6920e5,0.7444154505620073,0.3581954208729926,0.1386548166487027,0.2555845494379927,0.3862200296890147,0.2195406042242899,0.1386548166487027,Earthquake+Tsunami,0.0,1974,W1,0.0,229.08531346883743,0.0,1.0,0.5331568668172695
837b8691-a385-4519-a7bc-6eed26afc2a7,0.9058170164394456,0.7783343431095646,0.7114871639517015,0.0941829835605544,0.1274826733298809,0.066847179157863,0.7114871639517015,Earthquake+Tsunami,0.0,1970,W1,0.0,616.4687862816362,1.0,3.0,0.6135836802214697
3ae2a39b-f04a-4654-8d64-672205c5007d,0.9058170164394456,0.7783343431095646,0.7114871639517015,0.0941829835605544,0.1274826733298809,0.066847179157863,0.7114871639517015,Earthquake+Tsunami,0.0,1968,W1,0.0,616.4687862816362,1.0,3.0,0.6233364798841615
ed2894f9-e44b-4ff0-acfb-b05b1367702c,0.8841027815838445,0.7537014197243608,0.6991861674010325,0.1158972184161555,0.1304013618594837,0.0545152523233283,0.6991861674010325,Earthquake+Tsunami,0.0,1981,W1,0.0,601.6129463242223,1.0,2.0,0.6165009020130854
b2873126-ea18-4a3b-99d8-ad908f80ef8d,0.9058170164394456,0.7783343431095646,0.7114871639517015,0.0941829835605544,0.1274826733298809,0.066847179157863,0.7114871639517015,Earthquake+Tsunami,0.0,1975,W1,0.0,616.4687862816362,0.0,1.0,0.6125828465184494
afa1ef2f-7bbe-41ae-95b4-3c5873a58f99,0.7763826759520815,0.4912872817197697,0.3612023166918225,0.2236173240479184,0.2850953942323118,0.1300849650279472,0.3612023166918225,Earthquake+Tsunami,0.0,1990,W1,0.0,367.2690371998973,1.0,2.0,0.6098667341032661
113a852a-6876-4931-81f0-5158f0c70d14,0.7444154505620073,0.3581954208729926,0.1386548166487027,0.2555845494379927,0.3862200296890147,0.2195406042242899,0.1386548166487027,Earthquake+Tsunami,0.0,1971,W1,0.0,229.08531346883743,0.0,1.0,0.5033160790612661
9d304a7c-e3f2-491d-ab32-0a8ec91a8e30,0.9190559085982531,0.8094929199133774,0.7520421578420726,0.0809440914017467,0.1095629886848759,0.0574507620713047,0.7520421578420726,Earthquake+Tsunami,0.0,1968,W1,0.0,644.4973095010199,0.0,2.0,0.7885415972510552
4ac0a784-57a8-4437-a8ec-c0fefb85012e,0.7444154505620073,0.3581954208729926,0.1386548166487027,0.2555845494379927,0.3862200296890147,0.2195406042242899,0.1386548166487027,Earthquake+Tsunami,0.0,1972,W1,0.0,229.08531346883743,1.0,0.0,0.5322007933298345
25bc3a48-29df-4335-ac04-3e186976490c,0.8483302074911918,0.591287538092322,0.2937293763169203,0.1516697925088082,0.2570426693988697,0.2975581617754017,0.2937293763169203,Earthquake+Tsunami,716337.0,1945,RC,335685.1102254032,378.5899794877601,,,
3982d6c7-d2a6-48cf-ac99-de1dd8b42864,0.6904609554,0.2157928025,0.062520047,0.3095390446,0.4746681529,0.1532727555,0.062520047,Earthquake+Tsunami,0.0,1995,W1,0.0,145.98066479213583,,,
da7413ba-bc45-46a7-9516-9bc314d5604b,0.7444154505620073,0.3581954208729926,0.1386548166487027,0.2555845494379927,0.3862200296890147,0.2195406042242899,0.1386548166487027,Earthquake+Tsunami,0.0,1977,W1,0.0,229.08531346883743,1.0,1.0,0.5184185546148692
a436c038-22b1-4339-920b-cf430b4cf2e4,0.6904609554,0.2157928025,0.062520047,0.3095390446,0.4746681529,0.1532727555,0.062520047,Earthquake+Tsunami,0.0,1995,W1,0.0,145.98066479213583,1.0,2.0,0.522646976855469
22aa85a2-af0c-436c-9f60-e4ff7254ec6f,0.668683548,0.2462798058,0.0535429986,0.331316452,0.4224037422,0.1927368072,0.0535429986,Earthquake+Tsunami,0.0,1993,W1,0.0,151.21423310515016,,,
