,Z,S,K,rmv,l,repair,dislocated,numprec,prdis,d_ijk,truedislocationcount,b,Q_t_hat
9659,807fc18b-8bb9-4079-9da4-75246b576f41,W2,3,193194.0,24234.989949177365,37.9276127166537,1.0,2.0,0.4212795374912329,0.8425590749824658,2.0,0,0.008105922786205108
9660,808a12c3-1aca-4a7f-ae5c-ae74c1d1914b,W1,0,76358.0,46322.58323065886,530.0408634125703,0.0,2.0,0.6937009756864841,1.3874019513729683,0.0,1,0.1132808000454307
9661,808a12c3-1aca-4a7f-ae5c-ae74c1d1914b,W1,1,76358.0,42855.24191800339,493.0637661827229,0.0,2.0,0.6694914913092227,1.3389829826184454,0.0,0,0.10537802226602327
9662,808a12c3-1aca-4a7f-ae5c-ae74c1d1914b,W1,2,76358.0,16382.424240279744,147.99519476526467,0.0,2.0,0.4898036238803058,0.9796072477606116,0.0,0,0.03162966333944532
9663,808a12c3-1aca-4a7f-ae5c-ae74c1d1914b,W1,3,76358.0,46322.58323065886,265.02043170628514,0.0,2.0,0.6937009756864841,1.3874019513729683,0.0,0,0.05664040002271535
9664,80959310-25f0-4dcd-b222-afe40caeb094,W2,0,159229.0,20564.2256120278,78.34174871998789,0.0,1.0,0.5022903048558092,0.5022903048558092,0.0,1,0.01674326751869799
9665,80959310-25f0-4dcd-b222-afe40caeb094,W2,1,159229.0,14390.57455665243,49.12703715506134,0.0,1.0,0.475868861719423,0.475868861719423,0.0,0,0.0104994736386111
9666,80959310-25f0-4dcd-b222-afe40caeb094,W2,2,159229.0,20564.2256120278,78.34174871998789,0.0,1.0,0.5022903048558092,0.5022903048558092,0.0,0,0.01674326751869799
9667,80959310-25f0-4dcd-b222-afe40caeb094,W2,3,159229.0,20564.2256120278,39.170874359993945,0.0,1.0,0.5022903048558092,0.5022903048558092,0.0,0,0.008371633759348995
9668,80b2219f-7f4e-4074-8d58-943c7c4d2cd6,RC,0,232071.0,67020.65731135485,201.7975808599271,0.0,0.0,0.0,0.0,0.0,1,0.0431283566702131
9669,80b2219f-7f4e-4074-8d58-943c7c4d2cd6,RC,1,232071.0,49853.8687859096,135.48809467737027,0.0,0.0,0.0,0.0,0.0,0,0.028956634895783345
9670,80b2219f-7f4e-4074-8d58-943c7c4d2cd6,RC,2,232071.0,67020.65451765538,201.79757104442515,0.0,0.0,0.0,0.0,0.0,0,0.043128354572435385
9671,80b2219f-7f4e-4074-8d58-943c7c4d2cd6,RC,3,232071.0,67020.65731135485,100.89879042996355,0.0,0.0,0.0,0.0,0.0,0,0.02156417833510655
9672,80b4184d-4c2d-4a24-8c7a-f5725b6fef1e,RC,0,178255.0,74875.7114887393,322.9190536115366,0.0,0.0,0.5023850392363592,0.0,0.0,1,0.06901454447778085
9673,80b4184d-4c2d-4a24-8c7a-f5725b6fef1e,RC,1,178255.0,38686.18291627564,137.28101607140803,0.0,0.0,0.3798103962688441,0.0,0.0,0,0.02933981963483822
9674,80b4184d-4c2d-4a24-8c7a-f5725b6fef1e,RC,2,178255.0,74634.95849977437,321.80370599179173,0.0,0.0,0.5015191100029662,0.0,0.0,0,0.06877617140239191
9675,80b4184d-4c2d-4a24-8c7a-f5725b6fef1e,RC,3,178255.0,74875.7114887393,161.4595268057683,0.0,0.0,0.5023850392363592,0.0,0.0,0,0.03450727223889043
9676,80bb0cb1-44cb-4b93-945d-809f371bd584,W1,0,147334.0,32043.212539865617,150.85910865598734,1.0,2.0,0.4976657089868339,0.9953314179736678,2.0,1,0.03224174153793275
9677,80bb0cb1-44cb-4b93-945d-809f371bd584,W1,1,147334.0,16477.464811964488,64.82755348601138,1.0,2.0,0.4394360607678089,0.8788721215356178,2.0,0,0.013855001813637824
9678,80bb0cb1-44cb-4b93-945d-809f371bd584,W1,2,147334.0,31610.15339607344,147.99519476526467,1.0,2.0,0.4961506164836292,0.9923012329672584,2.0,0,0.03162966333944532
9679,80bb0cb1-44cb-4b93-945d-809f371bd584,W1,3,147334.0,32043.212539865617,75.42955432799367,1.0,2.0,0.4976657089868339,0.9953314179736678,2.0,0,0.016120870768966376
9680,80bb82bb-a39b-4e98-887d-20c6c567fbbf,W1,0,2836.0,608.456941583506,147.99519476526467,0.0,0.0,0.386435370278527,0.0,0.0,1,0.03162966333944532
9681,80bb82bb-a39b-4e98-887d-20c6c567fbbf,W1,1,2836.0,307.54491503834794,61.59313721289747,0.0,0.0,0.3302262129757936,0.0,0.0,0,0.013163739519747268
9682,80bb82bb-a39b-4e98-887d-20c6c567fbbf,W1,2,2836.0,608.456941583506,147.99519476526467,0.0,0.0,0.386435370278527,0.0,0.0,0,0.03162966333944532
9683,80bb82bb-a39b-4e98-887d-20c6c567fbbf,W1,3,2836.0,608.456941583506,73.99759738263234,0.0,0.0,0.386435370278527,0.0,0.0,0,0.01581483166972266
9684,80bbf7d4-56f9-4270-92fd-4489ca56342f,RC,0,120479.0,26893.84718643796,155.10177289416276,0.0,0.0,0.0,0.0,0.0,1,0.03314848747470886
9685,80bbf7d4-56f9-4270-92fd-4489ca56342f,RC,1,120479.0,17113.661501462102,84.94282258178947,0.0,0.0,0.0,0.0,0.0,0,0.018154054836885973
9686,80bbf7d4-56f9-4270-92fd-4489ca56342f,RC,2,120479.0,26893.789172090404,155.10135514541264,0.0,0.0,0.0,0.0,0.0,0,0.033148398193078146
9687,80bbf7d4-56f9-4270-92fd-4489ca56342f,RC,3,120479.0,26893.84718643796,77.55088644708138,0.0,0.0,0.0,0.0,0.0,0,0.01657424373735443
9688,80cf7823-af97-4643-a747-0f762ec5145f,RC,0,255356.0,73745.2200766073,201.7975808599271,0.0,0.0,0.0,0.0,0.0,1,0.0431283566702131
9689,80cf7823-af97-4643-a747-0f762ec5145f,RC,1,255356.0,54855.99026890362,135.48809467737027,0.0,0.0,0.0,0.0,0.0,0,0.028956634895783345
9690,80cf7823-af97-4643-a747-0f762ec5145f,RC,2,255356.0,73745.2170026001,201.79757104442515,0.0,0.0,0.0,0.0,0.0,0,0.043128354572435385
9691,80cf7823-af97-4643-a747-0f762ec5145f,RC,3,255356.0,73745.2200766073,100.89879042996355,0.0,0.0,0.0,0.0,0.0,0,0.02156417833510655
9692,80e74f2a-4c28-4071-8d3a-3cf2780aa856,W1,0,236479.0,40309.40898834228,110.3310052508275,1.0,2.0,0.4580318295977482,0.9160636591954964,2.0,1,0.023580039591969974
9693,80e74f2a-4c28-4071-8d3a-3cf2780aa856,W1,1,236479.0,28551.849022587347,70.05875186618385,1.0,2.0,0.4310011196522856,0.8620022393045712,2.0,0,0.01497301813767554
