,Z,S,K,rmv,l,repair,dislocated,numprec,prdis,d_ijk,truedislocationcount,b,Q_t_hat
18,00430e85-d86b-4ee0-b6fc-ffe715ebf348,W1,2,87259.0,22305.20883082052,181.8744228692228,0.0,0.0,0.517054564522755,0.0,0.0,0,0.03887036180150092
19,00430e85-d86b-4ee0-b6fc-ffe715ebf348,W1,3,87259.0,78136.13885904015,405.6954935173504,0.0,0.0,0.850266111021262,0.0,0.0,0,0.08670559810159231
20,0044af29-0512-485e-87d8-1f23568f1641,RC,0,309880.0,156233.56228715237,391.19575688227417,0.0,0.0,0.0,0.0,0.0,1,0.08360670162049032
21,0044af29-0512-485e-87d8-1f23568f1641,RC,1,309880.0,137439.09137457566,331.07127876265446,0.0,0.0,0.0,0.0,0.0,0,0.0707568452153568
22,0044af29-0512-485e-87d8-1f23568f1641,RC,2,309880.0,119327.23223593454,285.9947598110761,0.0,0.0,0.0,0.0,0.0,0,0.061123051893796986
23,0044af29-0512-485e-87d8-1f23568f1641,RC,3,309880.0,156233.56228715237,195.59787844113708,0.0,0.0,0.0,0.0,0.0,0,0.04180335081024516
28,00773410-b137-4179-b4aa-57c8513ae387,RC,0,790937.0,185881.78539236024,161.21518947018944,1.0,0.0,0.4093076385834935,0.0,0.0,1,0.03445505224838415
29,00773410-b137-4179-b4aa-57c8513ae387,RC,1,790937.0,141496.55213129122,112.41257922224015,1.0,0.0,0.383923854344562,0.0,0.0,0,0.024024915414028673
30,00773410-b137-4179-b4aa-57c8513ae387,RC,2,790937.0,183139.8328785977,158.08445416002667,1.0,0.0,0.4077282230004786,0.0,0.0,0,0.03378594874118971
31,00773410-b137-4179-b4aa-57c8513ae387,RC,3,790937.0,185881.78539236024,80.60759473509472,1.0,0.0,0.4093076385834935,0.0,0.0,0,0.017227526124192077
32,00893cfa-e3e9-4a4d-8347-01510f3fe791,W1,0,338227.0,288159.3302267554,769.0824989594155,0.0,2.0,0.8257680149583483,1.6515360299166966,0.0,1,0.16436898887784046
33,00893cfa-e3e9-4a4d-8347-01510f3fe791,W1,1,338227.0,286727.54417684383,765.5367094871542,0.0,2.0,0.8233855205806903,1.6467710411613805,0.0,0,0.16361117962965468
34,00893cfa-e3e9-4a4d-8347-01510f3fe791,W1,2,338227.0,67861.4319334208,134.63981745903078,0.0,2.0,0.4939389172197669,0.9878778344395338,0.0,0,0.028775340341746267
35,00893cfa-e3e9-4a4d-8347-01510f3fe791,W1,3,338227.0,288159.3302267554,384.5412494797077,0.0,2.0,0.8257680149583483,1.6515360299166966,0.0,0,0.08218449443892022
40,00a27a64-e1ec-4489-93aa-8560945aadad,W2,0,129243.0,22236.270342702333,112.97557595139318,0.0,0.0,0.0,0.0,0.0,1,0.024145239570718784
41,00a27a64-e1ec-4489-93aa-8560945aadad,W2,1,129243.0,16671.164693211565,78.23106501240923,0.0,0.0,0.0,0.0,0.0,0,0.01671961209925395
42,00a27a64-e1ec-4489-93aa-8560945aadad,W2,2,129243.0,20783.90164400784,102.12490658284288,0.0,0.0,0.0,0.0,0.0,0,0.021826224958932012
43,00a27a64-e1ec-4489-93aa-8560945aadad,W2,3,129243.0,22236.270342702333,56.48778797569659,0.0,0.0,0.0,0.0,0.0,0,0.012072619785359392
44,00a3bf08-2c22-45ed-9bd9-53e0ae68b6bc,W2,0,93033.0,22703.43563742925,175.14077191076186,1.0,2.0,0.508498068289152,1.016996136578304,2.0,1,0.03743123998947678
45,00a3bf08-2c22-45ed-9bd9-53e0ae68b6bc,W2,1,93033.0,14809.587677124746,107.11958405761214,1.0,2.0,0.4634399458813347,0.9268798917626694,2.0,0,0.022893691826803193
46,00a3bf08-2c22-45ed-9bd9-53e0ae68b6bc,W2,2,93033.0,19235.533720930223,138.7306238715257,1.0,2.0,0.4900267779001189,0.9800535558002378,2.0,0,0.029649631090302563
47,00a3bf08-2c22-45ed-9bd9-53e0ae68b6bc,W2,3,93033.0,22703.43563742925,87.57038595538093,1.0,2.0,0.508498068289152,1.016996136578304,2.0,0,0.01871561999473839
48,00c99a85-ddec-4338-a36f-8301605a54e5,RC,0,29976.0,10571.484934427976,266.6050987349182,0.0,0.0,0.0,0.0,0.0,1,0.05697907645542172
49,00c99a85-ddec-4338-a36f-8301605a54e5,RC,1,29976.0,5853.628475262693,127.1402558220961,0.0,0.0,0.0,0.0,0.0,0,0.027172527425111368
50,00c99a85-ddec-4338-a36f-8301605a54e5,RC,2,29976.0,10084.134821599224,251.2648745746664,0.0,0.0,0.0,0.0,0.0,0,0.05370055024036469
51,00c99a85-ddec-4338-a36f-8301605a54e5,RC,3,29976.0,10571.484934427976,133.3025493674591,0.0,0.0,0.0,0.0,0.0,0,0.02848953822771086
52,00c9cc54-20d1-4f8c-9454-5f0f8cf23f86,RC,0,180017.0,87122.06255372294,372.4932927921698,0.0,0.0,0.0,0.0,0.0,1,0.07960959452707199
53,00c9cc54-20d1-4f8c-9454-5f0f8cf23f86,RC,1,180017.0,75493.7658652226,309.1438830526098,0.0,0.0,0.0,0.0,0.0,0,0.0660705028964757
54,00c9cc54-20d1-4f8c-9454-5f0f8cf23f86,RC,2,180017.0,69320.15736871121,285.9947598110761,0.0,0.0,0.0,0.0,0.0,0,0.061123051893796986
55,00c9cc54-20d1-4f8c-9454-5f0f8cf23f86,RC,3,180017.0,87122.06255372294,186.2466463960849,0.0,0.0,0.0,0.0,0.0,0,0.039804797263535995
56,00cf7030-9e9f-4c7f-85b8-624d5c8a079b,W2,0,74563.0,16202.48861354778,149.02479446791946,1.0,5.0,0.4987589354981214,2.493794677490607,5.0,1,0.03184971029449016
57,00cf7030-9e9f-4c7f-85b8-624d5c8a079b,W2,1,74563.0,9617.944902392654,78.23106501240923,1.0,5.0,0.4411573368545561,2.2057866842727805,5.0,0,0.01671961209925395
58,00cf7030-9e9f-4c7f-85b8-624d5c8a079b,W2,2,74563.0,15416.67043773414,138.7306238715257,1.0,5.0,0.4930099802587556,2.465049901293778,5.0,0,0.029649631090302563
59,00cf7030-9e9f-4c7f-85b8-624d5c8a079b,W2,3,74563.0,16202.48861354778,74.51239723395973,1.0,5.0,0.4987589354981214,2.493794677490607,5.0,0,0.01592485514724508
60,00d27b6b-3768-457d-bbef-5c76a5265a3a,W1,0,54809.0,48128.16634756083,794.3267777231265,0.0,0.0,0.0,0.0,0.0,1,0.16976421836356625
61,00d27b6b-3768-457d-bbef-5c76a5265a3a,W1,1,54809.0,47910.998657480784,790.9678121417668,0.0,0.0,0.0,0.0,0.0,0,0.169046337281848
62,00d27b6b-3768-457d-bbef-5c76a5265a3a,W1,2,54809.0,14010.316309016169,181.8744228692228,0.0,0.0,0.0,0.0,0.0,0,0.03887036180150092
63,00d27b6b-3768-457d-bbef-5c76a5265a3a,W1,3,54809.0,48128.16634756083,397.1633888615633,0.0,0.0,0.0,0.0,0.0,0,0.08488210918178314
64,00d8556d-9ccf-43ee-a5e2-bb96730723a4,RC,0,73238.0,47983.94929016108,544.5011001865275,0.0,0.0,0.0,0.0,0.0,1,0.11637125458143355
65,00d8556d-9ccf-43ee-a5e2-bb96730723a4,RC,1,73238.0,39191.25187902105,419.09563576599,0.0,0.0,0.0,0.0,0.0,0,0.08956948830219919
66,00d8556d-9ccf-43ee-a5e2-bb96730723a4,RC,2,73238.0,37432.04861352167,407.87511614177663,0.0,0.0,0.0,0.0,0.0,0,0.08717142896810785
67,00d8556d-9ccf-43ee-a5e2-bb96730723a4,RC,3,73238.0,47983.94929016108,272.25055009326377,0.0,0.0,0.0,0.0,0.0,0,0.058185627290716774
68,00dab1f9-c5d6-466b-a23b-c5efbd388b86,RC,0,209403.0,142034.22656932008,568.6533199304035,0.0,0.0,0.0,0.0,0.0,1,0.12153308825184944
69,00dab1f9-c5d6-466b-a23b-c5efbd388b86,RC,1,209403.0,119148.60216121048,453.01999148298296,0.0,0.0,0.0,0.0,0.0,0,0.09681983147744881
70,00dab1f9-c5d6-466b-a23b-c5efbd388b86,RC,2,209403.0,107026.17870254892,407.87511614177663,0.0,0.0,0.0,0.0,0.0,0,0.08717142896810785
71,00dab1f9-c5d6-466b-a23b-c5efbd388b86,RC,3,209403.0,142034.22656932008,284.32665996520177,0.0,0.0,0.0,0.0,0.0,0,0.06076654412592472
72,00f96602-b295-48d7-bdf1-c2281c219ba7,W2,0,177881.0,28053.511114539204,99.37169632733485,0.0,2.0,0.4609726835187264,0.9219453670374528,0.0,1,0.02123780643884053
73,00f96602-b295-48d7-bdf1-c2281c219ba7,W2,1,177881.0,20041.95165433821,63.84489192997366,0.0,2.0,0.4325930624224517,0.8651861248449034,0.0,0,0.013644986520618437
74,00f96602-b295-48d7-bdf1-c2281c219ba7,W2,2,177881.0,28053.511114539204,99.37169632733485,0.0,2.0,0.4609726835187264,0.9219453670374528,0.0,0,0.02123780643884053
75,00f96602-b295-48d7-bdf1-c2281c219ba7,W2,3,177881.0,28053.511114539204,49.685848163667416,0.0,2.0,0.4609726835187264,0.9219453670374528,0.0,0,0.010618903219420264
76,00ffb041-2c13-40a3-a11e-60d7a5ddf6e0,W1,0,107645.0,94523.82759187698,794.3267777231265,1.0,0.0,0.8361518819104756,0.0,0.0,1,0.16976421836356625
77,00ffb041-2c13-40a3-a11e-60d7a5ddf6e0,W1,1,107645.0,94097.30975723913,790.9678121417668,1.0,0.0,0.8339959274273663,0.0,0.0,0,0.169046337281848
78,00ffb041-2c13-40a3-a11e-60d7a5ddf6e0,W1,2,107645.0,27516.29292787764,181.8744228692228,0.0,0.0,0.5156287370198742,0.0,0.0,0,0.03887036180150092
79,00ffb041-2c13-40a3-a11e-60d7a5ddf6e0,W1,3,107645.0,94523.82759187698,397.1633888615633,1.0,0.0,0.8361518819104756,0.0,0.0,0,0.08488210918178314
80,01008fe9-e56d-4a84-909b-93a5bbe9e523,RC,0,122300.0,58934.35078243837,370.5876672897139,0.0,0.0,0.0,0.0,0.0,1,0.07920232256672663
81,01008fe9-e56d-4a84-909b-93a5bbe9e523,RC,1,122300.0,50982.68538441624,306.8936194784776,0.0,0.0,0.0,0.0,0.0,0,0.06558957458398752
82,01008fe9-e56d-4a84-909b-93a5bbe9e523,RC,2,122300.0,47094.74797487671,285.9947598110761,0.0,0.0,0.0,0.0,0.0,0,0.061123051893796986
83,01008fe9-e56d-4a84-909b-93a5bbe9e523,RC,3,122300.0,58934.35078243837,185.29383364485696,0.0,0.0,0.0,0.0,0.0,0,0.039601161283363315
84,010eb54b-4602-44ab-a5ca-48502cb2387b,W1,0,110462.0,38979.5899024071,283.3983750634618,0.0,4.0,0.4853648799035679,1.9414595196142717,0.0,1,0.060568150259342125
85,010eb54b-4602-44ab-a5ca-48502cb2387b,W1,1,110462.0,34321.24636454687,248.3668192715072,0.0,4.0,0.4588255137326906,1.8353020549307624,0.0,0,0.0530811753091488
86,010eb54b-4602-44ab-a5ca-48502cb2387b,W1,2,110462.0,21369.78892523244,128.24859825369273,0.0,4.0,0.3934036299877645,1.573614519951058,0.0,0,0.027409403345520996
87,010eb54b-4602-44ab-a5ca-48502cb2387b,W1,3,110462.0,38979.5899024071,141.6991875317309,0.0,4.0,0.4853648799035679,1.9414595196142717,0.0,0,0.030284075129671063
88,012722f6-6103-46cf-9f85-589399695d8e,W1,0,183423.0,164487.28684241028,812.6838182528154,1.0,1.0,0.7620258510146944,0.7620258510146944,1.0,1,0.17368750122949678
89,012722f6-6103-46cf-9f85-589399695d8e,W1,1,183423.0,164379.88910051432,812.1874504786032,1.0,1.0,0.7617357799257983,0.7617357799257983,1.0,0,0.17358141707172542
90,012722f6-6103-46cf-9f85-589399695d8e,W1,2,183423.0,46886.720216546055,181.8744228692228,1.0,1.0,0.3972595879912091,0.3972595879912091,1.0,0,0.03887036180150092
91,012722f6-6103-46cf-9f85-589399695d8e,W1,3,183423.0,164487.28684241028,406.3419091264077,1.0,1.0,0.7620258510146944,0.7620258510146944,1.0,0,0.08684375061474839
92,013ace75-ffbf-4ced-960d-ca09663d6e12,W2,0,82781.0,27532.830599503595,261.6456047322556,0.0,2.0,0.5771851206098065,1.154370241219613,0.0,1,0.05591912903018927
93,013ace75-ffbf-4ced-960d-ca09663d6e12,W2,1,82781.0,21457.174643739792,202.8079999300464,0.0,2.0,0.5396214151331997,1.0792428302663994,0.0,0,0.043344304323583334
94,013ace75-ffbf-4ced-960d-ca09663d6e12,W2,2,82781.0,17115.82682437764,138.7306238715257,0.0,2.0,0.517708371800409,1.035416743600818,0.0,0,0.029649631090302563
95,013ace75-ffbf-4ced-960d-ca09663d6e12,W2,3,82781.0,27532.830599503595,130.8228023661278,0.0,2.0,0.5771851206098065,1.154370241219613,0.0,0,0.027959564515094636
96,01536663-2db4-4ff8-a131-fa0f1fc941ca,W2,0,221176.0,93828.6542253573,352.7358730769303,0.0,1.0,0.5153663779981382,0.5153663779981382,0.0,1,0.07538702138852967
97,01536663-2db4-4ff8-a131-fa0f1fc941ca,W2,1,221176.0,81174.91528103205,307.6262545183779,0.0,1.0,0.4811799309197834,0.4811799309197834,0.0,0,0.06574615398982216
98,01536663-2db4-4ff8-a131-fa0f1fc941ca,W2,2,221176.0,42736.7170632707,127.8730223067072,0.0,1.0,0.3837561515016244,0.3837561515016244,0.0,0,0.027329134923425348
99,01536663-2db4-4ff8-a131-fa0f1fc941ca,W2,3,221176.0,93828.6542253573,176.36793653846516,0.0,1.0,0.5153663779981382,0.5153663779981382,0.0,0,0.03769351069426483
100,0153ab0b-1665-4d4e-8dac-0fb457fc8d90,W1,0,34082.0,7368.620291971068,146.48322281384918,0.0,2.0,0.4747115374668189,0.9494230749336378,0.0,1,0.0313065233626521
101,0153ab0b-1665-4d4e-8dac-0fb457fc8d90,W1,1,34082.0,5368.474743972485,96.6934681558769,0.0,2.0,0.4422057482648647,0.8844114965297294,0.0,0,0.020665413155776212
102,0153ab0b-1665-4d4e-8dac-0fb457fc8d90,W1,2,34082.0,7351.123293388294,145.98066479213583,0.0,2.0,0.4744364345774047,0.9488728691548094,0.0,0,0.031199116219734094
103,0153ab0b-1665-4d4e-8dac-0fb457fc8d90,W1,3,34082.0,7368.620291971068,73.24161140692459,0.0,2.0,0.4747115374668189,0.9494230749336378,0.0,0,0.01565326168132605
104,01544e47-9564-449e-8f9e-a62b2c140c2d,W1,0,31293.0,28090.52483994751,813.5661914016993,1.0,2.0,0.8599635966393213,1.7199271932786426,2.0,1,0.17387608279583228
105,01544e47-9564-449e-8f9e-a62b2c140c2d,W1,1,31293.0,28077.281373987928,813.2074209399187,1.0,2.0,0.8597179261482113,1.7194358522964226,2.0,0,0.1737994060568324
106,01544e47-9564-449e-8f9e-a62b2c140c2d,W1,2,31293.0,7999.13934313786,181.8744228692228,1.0,2.0,0.529731129417299,1.059462258834598,2.0,0,0.03887036180150092
107,01544e47-9564-449e-8f9e-a62b2c140c2d,W1,3,31293.0,28090.52483994751,406.7830957008496,1.0,2.0,0.8599635966393213,1.7199271932786426,2.0,0,0.08693804139791612
108,01569caf-9daf-4640-aa20-6c0e55a35c77,W1,0,100007.0,87557.228587426,791.7726268678998,1.0,1.0,0.8192243426672889,0.8192243426672889,1.0,1,0.1692183429937807
109,01569caf-9daf-4640-aa20-6c0e55a35c77,W1,1,100007.0,87113.98809623,788.0153668759858,1.0,1.0,0.817365832069146,0.817365832069146,1.0,0,0.1684153380799286
110,01569caf-9daf-4640-aa20-6c0e55a35c77,W1,2,100007.0,25563.861831374044,181.8744228692228,1.0,1.0,0.5322370333332836,0.5322370333332836,1.0,0,0.03887036180150092
111,01569caf-9daf-4640-aa20-6c0e55a35c77,W1,3,100007.0,87557.228587426,395.8863134339499,1.0,1.0,0.8192243426672889,0.8192243426672889,1.0,0,0.08460917149689035
112,01591c2f-7af2-48a1-825c-15a24cb9d943,RC,0,125161.0,30917.30718705776,170.68836469340005,0.0,2.0,0.5168451854957267,1.0336903709914533,0.0,1,0.03647966759850396
113,01591c2f-7af2-48a1-825c-15a24cb9d943,RC,1,125161.0,23541.65493440521,118.85959550088482,0.0,2.0,0.4803124431122302,0.9606248862244604,0.0,0,0.02540277740989203
114,01591c2f-7af2-48a1-825c-15a24cb9d943,RC,2,125161.0,30913.408946076583,170.66046749066396,0.0,2.0,0.5168261383681789,1.0336522767363578,0.0,0,0.036473705383770885
115,01591c2f-7af2-48a1-825c-15a24cb9d943,RC,3,125161.0,30917.30718705776,85.34418234670002,0.0,2.0,0.5168451854957267,1.0336903709914533,0.0,0,0.01823983379925198
116,01800b9e-c682-42e6-bef9-1d68ff1eebfd,W1,0,83731.0,23542.185279337795,203.8523487672188,1.0,2.0,0.5562060872755797,1.1124121745511595,2.0,1,0.04356750347664433
117,01800b9e-c682-42e6-bef9-1d68ff1eebfd,W1,1,83731.0,13409.120474524576,99.23974628822984,1.0,2.0,0.495612612925942,0.991225225851884,2.0,0,0.021209605960297036
118,01800b9e-c682-42e6-bef9-1d68ff1eebfd,W1,2,83731.0,23319.036392730068,201.2166548787155,1.0,2.0,0.5549780317261525,1.109956063452305,2.0,0,0.04300420065798579
119,01800b9e-c682-42e6-bef9-1d68ff1eebfd,W1,3,83731.0,23542.185279337795,101.92617438360938,1.0,2.0,0.5562060872755797,1.1124121745511595,2.0,0,0.021783751738322157
120,0180337c-52a7-450f-bc36-c2db307944eb,W1,0,149803.0,33154.865098464805,151.21423310515016,1.0,2.0,0.4904705463589505,0.980941092717901,2.0,1,0.03231763904790557
121,0180337c-52a7-450f-bc36-c2db307944eb,W1,1,149803.0,23512.92663154093,96.15352911940204,1.0,2.0,0.4462442577290054,0.8924885154580108,2.0,0,0.02055001690946827
122,0180337c-52a7-450f-bc36-c2db307944eb,W1,2,149803.0,33154.865098464805,151.21423310515016,1.0,2.0,0.4904705463589505,0.980941092717901,2.0,0,0.03231763904790557
123,0180337c-52a7-450f-bc36-c2db307944eb,W1,3,149803.0,33154.865098464805,75.60711655257508,1.0,2.0,0.4904705463589505,0.980941092717901,2.0,0,0.016158819523952785
124,0188ebe3-8d63-43ac-89e3-74999d3e5050,W1,0,50111.0,44802.02929824436,810.0184837588974,1.0,3.0,0.8565297734401789,2.569589320320537,3.0,1,0.17311786359454956
125,0188ebe3-8d63-43ac-89e3-74999d3e5050,W1,1,50111.0,44748.11974073565,809.1064835920201,1.0,3.0,0.8559284829671161,2.5677854489013483,3.0,0,0.17292295011584102
126,0188ebe3-8d63-43ac-89e3-74999d3e5050,W1,2,50111.0,12809.410143609794,181.8744228692228,0.0,3.0,0.5639436474019235,1.6918309422057705,0.0,0,0.03887036180150092
127,0188ebe3-8d63-43ac-89e3-74999d3e5050,W1,3,50111.0,44802.02929824436,405.0092418794487,1.0,3.0,0.8565297734401789,2.569589320320537,3.0,0,0.08655893179727478
128,018a5270-1dc4-4a32-abe2-ce907f6d94ab,RC,0,316800.0,218241.9848265689,579.9001743485412,1.0,0.0,0.6297517385294341,0.0,0.0,1,0.12393677588128686
129,018a5270-1dc4-4a32-abe2-ce907f6d94ab,RC,1,316800.0,185132.4270920452,468.7037338733408,1.0,0.0,0.5669761678294731,0.0,0.0,0,0.10017177471112221
130,018a5270-1dc4-4a32-abe2-ce907f6d94ab,RC,2,316800.0,161916.9420350592,407.87511614177663,1.0,0.0,0.5345583559105932,0.0,0.0,0,0.08717142896810785
131,018a5270-1dc4-4a32-abe2-ce907f6d94ab,RC,3,316800.0,218241.9848265689,289.9500871742706,1.0,0.0,0.6297517385294341,0.0,0.0,0,0.06196838794064343
132,0199389e-f518-4658-9013-84efc2963dac,RC,0,70480.0,31034.91606744792,341.0678229570298,1.0,1.0,0.6311298503490745,0.6311298503490745,1.0,1,0.07289331544283603
133,0199389e-f518-4658-9013-84efc2963dac,RC,1,70480.0,20935.46439069132,203.4355223277288,1.0,1.0,0.5702699911451252,0.5702699911451252,1.0,0,0.04347841896296833
134,0199389e-f518-4658-9013-84efc2963dac,RC,2,70480.0,31034.91606744792,341.0678229570298,1.0,1.0,0.6311298503490745,0.6311298503490745,1.0,0,0.07289331544283603
135,0199389e-f518-4658-9013-84efc2963dac,RC,3,70480.0,31034.91606744792,170.5339114785149,1.0,1.0,0.6311298503490745,0.6311298503490745,1.0,0,0.036446657721418016
136,01a2f7bf-7a0b-4b49-97d1-a1e9c56d2788,W1,0,68682.0,61665.36814698533,813.7405755934863,1.0,0.0,0.8532126933615894,0.0,0.0,1,0.17391335233885152
137,01a2f7bf-7a0b-4b49-97d1-a1e9c56d2788,W1,1,68682.0,61638.5044928258,813.4089986111885,1.0,0.0,0.8529843624537972,0.0,0.0,0,0.17384248741423136
138,01a2f7bf-7a0b-4b49-97d1-a1e9c56d2788,W1,2,68682.0,17556.54262504057,181.8744228692228,0.0,0.0,0.5187777056410207,0.0,0.0,0,0.03887036180150092
139,01a2f7bf-7a0b-4b49-97d1-a1e9c56d2788,W1,3,68682.0,61665.36814698533,406.8702877967431,1.0,0.0,0.8532126933615894,0.0,0.0,0,0.08695667616942576
140,01bd8f8a-3dc6-4391-ad74-07f24c81f149,W2,0,62805.0,10959.780809140892,114.41992140517333,1.0,5.0,0.5160136930389743,2.5800684651948713,5.0,1,0.024453926352890218
141,01bd8f8a-3dc6-4391-ad74-07f24c81f149,W2,1,62805.0,8101.270463832875,78.23106501240923,1.0,5.0,0.4856136407344393,2.4280682036721966,5.0,0,0.01671961209925395
142,01bd8f8a-3dc6-4391-ad74-07f24c81f149,W2,2,62805.0,10256.38940908179,103.59154867729026,1.0,5.0,0.5104057915065284,2.552028957532642,5.0,0,0.02213967699877971
143,01bd8f8a-3dc6-4391-ad74-07f24c81f149,W2,3,62805.0,10959.780809140892,57.20996070258666,1.0,5.0,0.5160136930389743,2.5800684651948713,5.0,0,0.012226963176445109
144,01c207eb-b528-481e-a131-7fea792606b2,W1,0,159250.0,122687.18096857386,688.3619817662907,1.0,2.0,0.8054338505149901,1.6108677010299801,2.0,1,0.14711732886648657
145,01c207eb-b528-481e-a131-7fea792606b2,W1,1,159250.0,118952.084883691,668.4788606681261,1.0,2.0,0.7895669837023859,1.5791339674047717,2.0,0,0.14286789071770167
146,01c207eb-b528-481e-a131-7fea792606b2,W1,2,159250.0,40707.60043443275,181.8744228692228,0.0,2.0,0.5352815477322271,1.0705630954644543,0.0,0,0.03887036180150092
147,01c207eb-b528-481e-a131-7fea792606b2,W1,3,159250.0,122687.18096857386,344.18099088314534,1.0,2.0,0.8054338505149901,1.6108677010299801,2.0,0,0.07355866443324328
148,01caa447-5f93-4d40-8828-65362e526b9a,W2,0,215572.0,35204.050277757815,103.59154867729026,0.0,0.0,0.3218738324702075,0.0,0.0,1,0.02213967699877971
149,01caa447-5f93-4d40-8828-65362e526b9a,W2,1,215572.0,25241.03110220625,66.84403789541379,0.0,0.0,0.3016137002189859,0.0,0.0,0,0.014285966637190381
150,01caa447-5f93-4d40-8828-65362e526b9a,W2,2,215572.0,35204.050277757815,103.59154867729026,0.0,0.0,0.3218738324702075,0.0,0.0,0,0.02213967699877971
151,01caa447-5f93-4d40-8828-65362e526b9a,W2,3,215572.0,35204.050277757815,51.79577433864513,0.0,0.0,0.3218738324702075,0.0,0.0,0,0.011069838499389854
152,01d7119c-4d5b-46e6-a302-85f7fe94b529,RC,0,149780.0,119565.4142509388,700.0910024378586,0.0,0.0,0.0,0.0,0.0,1,0.14962406549216897
153,01d7119c-4d5b-46e6-a302-85f7fe94b529,RC,1,149780.0,111564.0706605548,640.8268363402583,0.0,0.0,0.0,0.0,0.0,0,0.136958075729912
154,01d7119c-4d5b-46e6-a302-85f7fe94b529,RC,2,149780.0,72604.74488411147,382.9227215732425,0.0,0.0,0.0,0.0,0.0,0,0.08183858122958805
155,01d7119c-4d5b-46e6-a302-85f7fe94b529,RC,3,149780.0,119565.4142509388,350.0455012189293,0.0,0.0,0.0,0.0,0.0,0,0.07481203274608449
156,02053cf7-3983-4902-bafd-2087e758414b,RC,0,24893.0,9623.134728815134,287.2511711270908,0.0,0.0,0.0,0.0,0.0,1,0.06139157322656354
157,02053cf7-3983-4902-bafd-2087e758414b,RC,1,24893.0,7442.008612503324,205.0350982922556,0.0,0.0,0.0,0.0,0.0,0,0.04382028174658167
158,02053cf7-3983-4902-bafd-2087e758414b,RC,2,24893.0,9585.6873371922,285.9947598110761,0.0,0.0,0.0,0.0,0.0,0,0.061123051893796986
