Economic_loss,Dislocation,Functionality,S
196691994.8,2337.563406,155.6163768,162
197508874.2,2319.476025,156.0499756,163
198325753.6,2306.875928,156.1782187,164
199142633.1,2297.654547,157.1482981,165
199959512.5,2290.420959,158.0650969,166
200776391.9,2284.155581,158.8230087,167
201593271.4,2278.783357,160.0240678,168
202410150.8,2273.798987,161.4442712,169
203227030.2,2269.24766,163.0438323,170
204043909.7,2264.959464,163.936421,171
204860789.1,2261.307213,164.6056609,172
205677668.5,2258.306954,164.9245866,173
206494548,2255.538317,165.5994668,174
207311427.4,2253.124235,166.2695973,175
208128306.8,2250.915672,166.84511,176
208945186.3,2248.891473,166.9831986,177
209762065.7,2247.110295,167.1153353,178
210578945.1,2245.458954,167.139638,179
195058235.9,2425.439102,161.9481224,180
195875115.3,2363.06768,156.7752186,181
196691994.8,2337.563771,155.5458502,182
197508874.2,2319.475852,156.0090157,183
198325753.6,2306.87557,156.2224169,184
199142633.1,2297.654247,157.236786,185
199959512.5,2290.421357,158.0452452,186
200776391.9,2284.154961,158.8154455,187
201593271.4,2278.783051,159.8696687,188
202410150.8,2273.798987,161.4442712,189
203227030.2,2269.24827,162.79056,190
204043909.7,2264.96199,163.7670897,191
204860789.1,2261.30447,164.8134762,192
205677668.5,2258.306145,164.9103061,193
206494548,2255.539294,165.5919004,194
207311427.4,2253.125589,166.1709275,195
208128306.8,2250.916122,166.8453282,196
208945186.3,2248.892594,167.0091502,197
209762065.7,2247.111071,167.1199143,198
210578945.1,2245.460128,167.0588189,199
195058235.9,2425.439102,161.988683,200
195875115.3,2363.069146,156.780802,201
196691994.8,2337.602846,156.1041581,202
197508874.2,2319.475574,156.1041581,203
198325753.6,2306.875495,156.1909779,204
199142633.1,2297.653204,157.2295098,205
199959512.5,2290.419834,157.9251767,206
200776391.9,2284.156403,158.6900395,207
201593271.4,2278.783449,160.1637589,208
202410150.8,2273.801214,161.3752964,209
203227030.2,2269.247136,162.9221194,210
204043909.7,2264.96199,163.7670897,211
204860789.1,2261.305389,164.7291546,212
205677668.5,2258.308817,164.7344493,213
206494548,2255.538504,165.6425169,214
207311427.4,2253.125427,166.2820282,215
208128306.8,2250.917243,166.8748309,216
208945186.3,2248.892107,166.9098534,217
209762065.7,2247.111557,167.1208621,218
210578945.1,2245.457237,167.1155685,219
195058235.9,2425.439102,161.988683,220
195875115.3,2363.118631,157.2695671,221
196691994.8,2337.826242,157.2695671,222
197508874.2,2319.772891,157.2695671,223
198325753.6,2306.966665,157.2695671,224
199142633.1,2297.6534,157.2695671,225
199959512.5,2290.419933,157.9224798,226
200776391.9,2284.156564,158.6366245,227
201593271.4,2278.783791,160.2370472,228
202410150.8,2273.798987,161.4442712,229
203227030.2,2269.253277,162.7743012,230
204043909.7,2264.96199,163.7670897,231
204860789.1,2261.304671,164.8021019,232
205677668.5,2258.30707,164.9076306,233
206494548,2255.538322,165.4893878,234
207311427.4,2253.125415,166.2634221,235
208128306.8,2250.916327,166.851497,236
208945186.3,2248.891922,166.9347124,237
209762065.7,2247.110409,167.130557,238
210578945.1,2245.457447,167.1108843,239
195058235.9,2425.439102,161.9596112,240
195875115.3,2363.495065,158.434976,241
196691994.8,2338.455841,158.434976,242
197508874.2,2320.774396,158.434976,243
198325753.6,2307.446806,158.434976,244
199142633.1,2297.78969,158.434976,245
199959512.5,2290.421807,158.434976,246
200776391.9,2284.156403,158.6900395,247
201593271.4,2278.785491,160.1950816,248
202410150.8,2273.797409,161.2280185,249
203227030.2,2269.247075,162.9468718,250
204043909.7,2264.96199,163.7670897,251
204860789.1,2261.304099,164.7924664,252
205677668.5,2258.307345,165.1703399,253
206494548,2255.53812,165.4245259,254
207311427.4,2253.124029,166.2341301,255
208128306.8,2250.915105,166.8553084,256
208945186.3,2248.891529,166.9939063,257
209762065.7,2247.111071,167.1199143,258
210578945.1,2245.459293,167.1553514,259
195058235.9,2425.439102,162.107761,260
195875115.3,2364.240952,159.600385,261
196691994.8,2339.735518,159.600385,262
197508874.2,2322.319677,159.600385,263
198325753.6,2308.735487,159.600385,264
199142633.1,2298.346723,159.600385,265
199959512.5,2290.623367,159.600385,266
200776391.9,2284.18558,159.600385,267
201593271.4,2278.788744,160.2379405,268
202410150.8,2273.79978,161.1412865,269
203227030.2,2269.249413,162.822622,270
204043909.7,2264.957857,164.0632966,271
204860789.1,2261.304785,164.8243811,272
205677668.5,2258.307356,164.9716831,273
206494548,2255.538187,165.6355517,274
207311427.4,2253.12576,166.29853,275
208128306.8,2250.915664,166.8575359,276
208945186.3,2248.892107,166.9098534,277
209762065.7,2247.110775,167.0966112,278
210578945.1,2245.457795,167.1262095,279
195058235.9,2425.439102,162.206346,280
195875115.3,2365.410803,160.765794,281
196691994.8,2341.494622,160.765794,282
197508874.2,2324.12511,160.765794,283
198325753.6,2310.400201,160.765794,284
199142633.1,2299.438585,160.765794,285
199959512.5,2291.072515,160.765794,286
200776391.9,2284.419221,160.765794,287
201593271.4,2278.802842,160.765794,288
202410150.8,2273.80093,161.3230968,289
203227030.2,2269.248812,162.9337337,290
204043909.7,2264.96151,163.7953973,291
204860789.1,2261.306046,164.6813526,292
205677668.5,2258.30855,164.8219133,293
206494548,2255.539721,165.4406579,294
207311427.4,2253.123895,166.4291188,295
208128306.8,2250.915349,166.9052788,296
208945186.3,2248.890895,166.9820361,297
209762065.7,2247.111372,167.116777,298
210578945.1,2245.457767,167.1011233,299
195058235.9,2425.439102,162.1918147,300
195875115.3,2367.308897,161.931203,301
196691994.8,2343.674362,161.931203,302
197508874.2,2326.186932,161.931203,303
198325753.6,2312.566452,161.931203,304
199142633.1,2301.358972,161.931203,305
199959512.5,2292.206053,161.931203,306
200776391.9,2284.974983,161.931203,307
201593271.4,2278.994248,161.931203,308
202410150.8,2273.814966,161.931203,309
203227030.2,2269.248755,162.6381006,310
204043909.7,2264.958541,163.9486853,311
204860789.1,2261.305163,164.7869293,312
205677668.5,2258.306979,165.0267141,313
206494548,2255.539226,165.5890196,314
207311427.4,2253.123587,166.4252139,315
208128306.8,2250.914545,166.846924,316
208945186.3,2248.890485,166.983882,317
209762065.7,2247.111003,167.1251711,318
210578945.1,2245.457835,167.1210912,319
195875115.3,2370.120285,163.096612,320
196691994.8,2346.205644,163.096612,321
197508874.2,2328.661888,163.096612,322
198325753.6,2315.043245,163.096612,323
199142633.1,2303.678639,163.096612,324
199959512.5,2294.067462,163.096612,325
200776391.9,2286.087263,163.096612,326
201593271.4,2279.541232,163.096612,327
202410150.8,2274.025143,163.096612,328
203227030.2,2269.249104,163.096612,329
204043909.7,2264.960892,163.635231,330
204860789.1,2261.305635,164.7460128,331
205677668.5,2258.306035,165.0689845,332
206494548,2255.5395,165.5976819,333
207311427.4,2253.123134,166.2028649,334
208128306.8,2250.915095,166.8779352,335
208945186.3,2248.894266,166.9883142,336
209762065.7,2247.111205,167.1379121,337
210578945.1,2245.458838,167.1632965,338
195875115.3,2373.604007,164.262021,339
196691994.8,2349.244054,164.262021,340
197508874.2,2331.597398,164.262021,341
198325753.6,2317.811067,164.262021,342
199142633.1,2306.287241,164.262021,343
199959512.5,2296.446113,164.262021,344
200776391.9,2287.981264,164.262021,345
201593271.4,2280.770164,164.262021,346
202410150.8,2274.765453,164.262021,347
203227030.2,2269.581251,164.262021,348
204043909.7,2264.971692,164.262021,349
204860789.1,2261.30632,164.8533459,350
205677668.5,2258.307959,165.4455325,351
206494548,2255.538299,165.5076981,352
207311427.4,2253.124221,166.0384435,353
208128306.8,2250.915877,166.8687065,354
208945186.3,2248.891508,166.9941587,355
209762065.7,2247.111147,167.097143,356
210578945.1,2245.46041,167.1451754,357
195875115.3,2377.672383,165.42743,358
196691994.8,2352.954601,165.42743,359
197508874.2,2334.965525,165.42743,360
198325753.6,2320.858483,165.42743,361
199142633.1,2309.174834,165.42743,362
199959512.5,2299.177243,165.42743,363
200776391.9,2290.532526,165.42743,364
201593271.4,2282.826924,165.42743,365
202410150.8,2276.225796,165.42743,366
203227030.2,2270.605515,165.42743,367
204043909.7,2265.671367,165.42743,368
204860789.1,2261.460914,165.42743,369
205677668.5,2258.306571,165.42743,370
206494548,2255.539789,165.5996128,371
207311427.4,2253.124245,166.1783098,372
208128306.8,2250.916157,166.8218232,373
208945186.3,2248.892562,166.9936019,374
209762065.7,2247.110665,167.1250152,375
210578945.1,2245.457849,167.1235954,376
195875115.3,2382.423363,166.5928389,377
196691994.8,2357.219092,166.5928389,378
197508874.2,2338.789178,166.5928389,379
198325753.6,2324.265978,166.5928389,380
199142633.1,2312.365698,166.5928389,381
199959512.5,2302.216697,166.5928389,382
200776391.9,2293.479459,166.5928389,383
201593271.4,2285.530343,166.5928389,384
202410150.8,2278.454033,166.5928389,385
203227030.2,2272.285665,166.5928389,386
204043909.7,2266.998637,166.5928389,387
204860789.1,2262.401308,166.5928389,388
205677668.5,2258.605637,166.5928389,389
206494548,2255.687397,166.5928389,390
207311427.4,2253.131995,166.5928389,391
208128306.8,2250.914559,166.883218,392
208945186.3,2248.891451,166.978949,393
209762065.7,2247.110506,167.0878531,394
210578945.1,2245.460241,167.1275928,395
